EPISODE_ID,BEGIN_DATE,END_DATE,GRANIZO,LAT,LLUVIA,LON,NIEVE,RANGE,T. ELECTRICA,TORNADO,VIENTO
40867,2010-06-02 04:30:00,2010-06-02 05:00:00,0,0,0,0,0,0,0,0,3
29399,2009-06-20 01:20:00,2009-06-20 01:20:00,0,0,0,0,0,0,0,0,3
29893,2009-06-02 18:26:00,2009-06-02 20:14:00,1.0,0,0,0,0,0,0,0,3
67184,2012-07-01 17:48:00,2012-07-01 18:24:00,1.25,0,0,0,0,0,0,0,0
1594,2007-01-15 05:00:00,2007-01-27 09:00:00,0,0,2,0,0,0,0,0,0
59506,2011-12-01 00:00:00,2011-12-17 16:00:00,0,0,2,0,0,0,0,0,0
31705,2009-07-28 19:00:00,2009-07-29 20:00:00,0,0,2,0,0,0,0,0,0
1203213,2006-01-26 06:00:00,2006-01-28 12:00:00,0,0,2,0,0,0,0,0,0
1203215,2006-01-17 11:00:00,2006-01-24 14:00:00,0,0,2,0,0,0,0,0,0
40879,2010-06-03 04:00:00,2010-06-03 06:00:00,0,0,3,0,0,0,0,0,3
40873,2010-06-02 16:59:00,2010-06-02 17:25:00,1.0,0,0,0,0,0,0,0,3
40470,2010-06-21 20:20:00,2010-06-21 22:35:00,0.75,0,0,0,0,0,0,0,3
79796,2013-10-03 20:25:00,2013-10-03 20:28:00,1.0,0,0,0,0,0,0,0,0
40475,2010-06-23 17:45:00,2010-06-23 22:00:00,0,0,3,0,0,0,0,0,3
1186554,2005-04-12 14:40:00,2005-04-12 15:48:00,0.75,0,0,0,0,0,0,0,0
31522,2009-07-30 19:12:00,2009-07-30 23:59:00,0,0,3,0,0,0,0,0,0
31521,2009-07-25 13:05:00,2009-07-25 14:05:00,0,0,0,0,0,0,0,0,3
26642,2009-02-11 00:00:00,2009-02-26 08:45:00,0,0,3,0,0,0,0,0,0
39282,2010-05-22 08:00:00,2010-05-23 11:00:00,0,0,2,0,0,0,0,0,0
89699,2014-08-25 15:11:00,2014-08-25 17:44:00,0,0,0,0,0,0,0,0,3
28273,2009-05-15 20:00:00,2009-05-16 02:00:00,0,0,3,0,0,0,0,0,3
39441,2010-06-04 19:25:00,2010-06-04 20:59:00,0.88,0,0,0,0,0,0,1,3
72839,2013-04-16 18:20:00,2013-04-16 18:42:00,1.0,0,0,0,0,0,0,0,0
8679,2007-07-18 21:00:00,2007-07-18 22:23:00,0,0,0,0,0,0,0,0,3
38137,2010-04-01 00:00:00,2010-04-04 17:00:00,0,0,2,0,0,0,0,0,0
13783,2008-01-01 00:00:00,2008-01-03 18:40:00,0,0,2,0,0,0,0,0,0
13786,2008-01-08 01:30:00,2008-01-23 11:30:00,0,0,2,0,0,0,0,0,0
5735,2007-06-25 12:39:00,2007-06-25 14:39:00,0,0,2,0,0,0,0,0,0
5734,2007-06-22 01:49:00,2007-06-22 03:15:00,0,0,0,0,0,0,0,0,3
5736,2007-06-26 15:02:00,2007-06-26 17:02:00,0,0,2,0,0,0,0,0,0
5731,2007-06-05 13:15:00,2007-06-05 18:09:00,1.25,0,0,0,0,0,0,0,0
5733,2007-06-17 12:45:00,2007-06-17 12:45:00,0,0,0,0,0,0,0,0,3
5739,2007-06-27 16:00:00,2007-06-27 21:00:00,0,0,2,0,0,0,0,0,3
50015,2011-04-19 07:55:00,2011-04-19 16:06:00,0,0,3,0,0,0,0,0,0
1197297,2005-08-20 14:16:00,2005-08-20 15:34:00,0,0,0,0,0,0,0,0,3
30922,2009-07-16 00:10:00,2009-07-16 21:44:00,0,0,0,0,0,0,0,0,3
66452,2012-09-07 21:14:00,2012-09-07 22:50:00,0,0,0,0,0,0,0,0,3
95384,2015-06-19 15:40:00,2015-06-20 06:00:00,0,0,3,0,0,0,0,1,0
61671,2012-05-04 14:32:00,2012-05-04 15:25:00,0,0,0,0,0,0,0,0,3
1218268,2006-08-23 17:14:00,2006-08-23 19:00:00,1.75,0,0,0,0,0,0,0,3
19496,2008-07-08 12:00:00,2008-07-08 13:32:00,0,0,0,0,0,0,0,1,3
1218264,2006-08-03 08:37:00,2006-08-03 08:37:00,0,0,0,0,0,0,0,0,3
1218260,2006-08-02 20:49:00,2006-08-02 21:00:00,0,0,0,0,0,0,0,0,3
1218262,2006-08-03 04:58:00,2006-08-03 05:15:00,0,0,0,0,0,0,0,0,3
23361,2008-09-14 12:00:00,2008-09-15 18:00:00,0,0,2,0,0,0,0,0,0
52947,2011-05-02 01:40:00,2011-05-02 07:45:00,0,0,3,0,0,0,0,0,0
62733,2012-04-25 21:31:00,2012-04-25 22:29:00,1.25,0,0,0,0,0,0,0,0
52941,2011-05-23 03:16:00,2011-05-23 17:24:00,1.75,0,0,0,0,0,0,0,3
52940,2011-05-22 14:13:00,2011-05-22 15:00:00,0.88,0,0,0,0,0,0,0,3
100202,2015-08-23 16:05:00,2015-08-23 16:06:00,0,0,0,0,0,0,0,0,3
1211271,2006-05-25 15:24:00,2006-05-25 15:24:00,0.88,0,0,0,0,0,0,0,0
1211270,2006-05-25 15:17:00,2006-05-25 15:17:00,0,0,0,0,0,0,0,0,3
1211274,2006-05-25 16:16:00,2006-05-25 16:17:00,1.75,0,0,0,0,0,0,0,0
1197272,2005-08-30 00:00:00,2005-08-30 20:00:00,0,0,2,0,0,0,0,0,0
1211276,2006-05-25 16:08:00,2006-05-25 16:15:00,0.88,0,0,0,0,0,0,0,0
96494,2015-05-26 14:30:00,2015-05-26 14:30:00,0,0,0,0,0,0,0,0,3
82908,2014-02-08 06:30:00,2014-02-11 06:00:00,0,0,2,0,0,0,0,0,0
65376,2012-07-31 17:15:00,2012-07-31 18:12:00,4.0,0,0,0,0,0,0,0,3
98360,2015-07-13 18:45:00,2015-07-13 20:00:00,2.75,0,0,0,0,0,0,1,0
97380,2015-06-30 12:48:00,2015-06-30 17:41:00,1.0,0,0,0,0,0,0,0,3
58501,2011-11-14 15:35:00,2011-11-14 20:30:00,1.75,0,2,0,0,0,0,0,3
51975,2011-07-12 14:30:00,2011-07-12 16:10:00,0,0,2,0,0,0,0,0,0
81122,2013-12-21 17:30:00,2013-12-31 23:59:00,0,0,2,0,0,0,0,0,0
51168,2011-04-23 00:02:00,2011-04-23 20:15:00,1.0,0,3,0,0,0,0,0,3
88250,2014-07-27 04:00:00,2014-07-27 16:05:00,1.0,0,0,0,0,0,0,0,3
88251,2014-07-29 17:55:00,2014-07-29 20:00:00,0,0,2,0,0,0,0,0,3
88252,2014-07-23 08:45:00,2014-07-23 10:30:00,0,0,2,0,0,0,0,0,0
51762,2011-06-26 01:50:00,2011-06-27 01:20:00,0,0,3,0,0,0,0,2,3
101243,2015-12-27 10:05:00,2015-12-27 12:56:00,0,0,3,0,0,0,0,0,0
63631,2012-05-20 22:42:00,2012-05-20 22:46:00,0,0,0,0,0,0,0,0,3
60503,2012-01-17 06:16:00,2012-01-17 11:30:00,0.88,0,2,0,0,0,0,0,3
74538,2013-05-28 20:27:00,2013-05-28 22:31:00,0,0,0,0,0,0,0,0,3
26096,2009-01-06 19:14:00,2009-01-06 23:14:00,0,0,2,0,0,0,0,0,0
83172,2014-02-20 21:54:00,2014-02-20 22:15:00,0,0,0,0,0,0,0,2,3
98163,2015-06-22 21:58:00,2015-06-22 21:58:00,1.0,0,0,0,0,0,0,0,0
64171,2012-07-19 15:50:00,2012-07-19 18:56:00,1.5,0,0,0,0,0,0,0,3
1191357,2005-06-28 02:30:00,2005-06-28 04:30:00,0,0,2,0,0,0,0,0,3
1191355,2005-06-25 15:05:00,2005-06-25 15:05:00,0,0,0,0,0,0,0,0,3
1191350,2005-06-10 18:15:00,2005-06-10 18:51:00,0.75,0,0,0,0,0,0,0,3
1216194,2006-07-21 16:55:00,2006-07-21 16:59:00,0,0,0,0,0,0,0,0,3
1216197,2006-07-26 17:50:00,2006-07-26 17:54:00,0,0,0,0,0,0,0,0,3
1191358,2005-06-28 14:00:00,2005-06-28 17:10:00,1.0,0,1,0,0,0,0,0,3
52528,2011-06-15 17:23:00,2011-06-15 18:07:00,0.75,0,0,0,0,0,0,0,3
38829,2010-05-05 17:01:00,2010-05-05 17:21:00,1.5,0,0,0,0,0,0,0,3
38826,2010-05-01 04:00:00,2010-05-01 04:05:00,0,0,0,0,0,0,0,0,0
38827,2010-05-03 16:28:00,2010-05-03 16:29:00,0.88,0,0,0,0,0,0,0,0
74339,2013-06-26 16:55:00,2013-06-27 11:25:00,0,0,3,0,0,0,0,2,3
60433,2012-03-14 19:44:00,2012-03-14 22:30:00,1.0,0,0,0,0,0,0,0,0
21194,2008-07-21 22:33:00,2008-07-22 01:30:00,1.75,0,0,0,0,0,0,0,3
53142,2011-06-20 05:54:00,2011-06-20 05:54:00,0,0,0,0,0,0,0,0,3
101338,2015-12-27 21:00:00,2015-12-31 23:59:00,0,0,2,0,0,0,0,0,0
87089,2014-07-07 16:05:00,2014-07-07 16:05:00,0,0,0,0,0,0,0,0,3
13790,2008-01-12 15:30:00,2008-01-23 07:17:00,0,0,2,0,0,0,0,0,0
52634,2011-06-19 04:13:00,2011-06-19 06:30:00,0,0,1,0,0,0,0,0,3
48392,2011-04-04 04:10:00,2011-04-04 04:44:00,0,0,0,0,0,0,0,0,3
17049,2008-05-15 03:00:00,2008-05-18 13:00:00,0,0,2,0,0,0,0,0,0
17048,2008-05-14 06:00:00,2008-05-25 15:00:00,0,0,2,0,0,0,0,0,0
60724,2012-03-23 21:41:00,2012-03-23 21:41:00,1.0,0,0,0,0,0,0,0,0
1213128,2006-06-02 19:10:00,2006-06-02 20:01:00,1.0,0,0,0,0,0,0,0,0
1213126,2006-06-21 02:59:00,2006-06-21 03:00:00,0,0,0,0,0,0,0,0,3
1213124,2006-06-19 15:18:00,2006-06-19 18:01:00,1.0,0,0,0,0,0,0,0,3
858,2006-12-25 16:00:00,2006-12-31 23:59:00,0,0,2,0,0,0,0,0,0
1206367,2006-03-12 06:24:00,2006-03-12 11:00:00,0,0,3,0,0,0,0,0,0
54813,2011-06-09 13:15:00,2011-06-09 13:17:00,1.5,0,0,0,0,0,0,0,0
84579,2014-05-09 15:15:00,2014-05-09 17:15:00,1.5,0,1,0,0,0,0,0,3
71945,2013-02-04 09:00:00,2013-02-09 14:00:00,0,0,2,0,0,0,0,0,0
45012,2010-10-26 06:38:00,2010-10-26 07:20:00,0,0,0,0,0,0,0,0,3
18207,2008-06-26 16:40:00,2008-06-26 17:29:00,0,0,0,0,0,0,0,0,3
29246,2009-05-15 22:45:00,2009-05-16 05:00:00,0,0,3,0,0,0,0,0,0
59803,2012-01-27 13:00:00,2012-01-31 23:59:00,0,0,2,0,0,0,0,0,0
80210,2013-10-31 18:02:00,2013-10-31 21:40:00,0,0,0,0,0,0,0,0,3
1207565,2006-04-07 14:44:00,2006-04-07 14:44:00,1.0,0,0,0,0,0,0,0,0
1207568,2006-04-07 16:45:00,2006-04-07 16:45:00,1.5,0,0,0,0,0,0,0,0
90168,2014-08-23 16:12:00,2014-08-23 20:00:00,0,0,2,0,0,0,0,0,0
29882,2009-05-30 21:08:00,2009-05-30 21:08:00,0.75,0,0,0,0,0,0,0,0
29884,2009-05-30 23:09:00,2009-05-30 23:09:00,0.75,0,0,0,0,0,0,0,0
68693,2012-09-21 19:20:00,2012-09-21 19:24:00,0,0,0,0,0,0,0,0,3
29886,2009-05-15 15:45:00,2009-05-15 15:56:00,1.75,0,0,0,0,0,0,0,0
34273,2009-10-08 14:19:00,2009-10-09 02:00:00,0,0,2,0,0,0,0,0,0
1215761,2006-07-02 17:21:00,2006-07-02 20:59:00,0.88,0,0,0,0,0,0,0,3
15611,2008-04-01 00:00:00,2008-04-20 17:00:00,0,0,2,0,0,0,0,0,0
1215767,2006-07-20 07:00:00,2006-07-20 07:01:00,0,0,0,0,0,0,0,0,3
1215764,2006-07-18 01:00:00,2006-07-18 05:16:00,1.0,0,1,0,0,0,0,0,3
14360,2008-02-09 07:00:00,2008-02-13 21:45:00,0,0,2,0,0,0,0,0,0
39528,2010-05-01 08:00:00,2010-05-02 08:00:00,0,0,3,0,0,0,0,0,0
58593,2011-06-26 09:35:00,2011-06-27 02:20:00,0,0,2,0,0,0,0,0,0
29404,2009-06-22 15:40:00,2009-06-22 18:00:00,0,0,0,0,0,0,0,0,3
47864,2011-02-28 04:10:00,2011-02-28 13:00:00,0,0,2,0,0,0,0,0,3
31737,2009-06-01 15:53:00,2009-06-01 21:45:00,1.5,0,3,0,0,0,0,0,3
1203677,2006-02-16 20:25:00,2006-02-16 20:25:00,0,0,0,0,0,0,0,0,3
1697,2007-01-15 07:00:00,2007-01-15 09:00:00,0,0,1,0,0,0,0,0,0
68219,2012-08-05 05:55:00,2012-08-05 06:04:00,0,0,0,0,0,0,0,0,3
30158,2009-06-11 16:15:00,2009-06-11 17:15:00,1.0,0,3,0,0,0,0,0,3
1201591,2005-11-15 15:00:00,2005-11-15 21:00:00,0,0,3,0,0,0,0,0,0
54105,2011-06-04 16:14:00,2011-06-04 23:30:00,1.75,0,3,0,0,0,0,0,3
66266,2012-07-18 12:04:00,2012-07-18 12:54:00,1.0,0,0,0,0,0,0,0,0
66268,2012-07-27 14:50:00,2012-07-27 14:51:00,0,0,0,0,0,0,0,0,3
61480,2012-03-23 16:50:00,2012-03-23 17:53:00,1.0,0,0,0,0,0,0,0,0
72828,2013-05-09 19:10:00,2013-05-09 23:09:00,0.88,0,0,0,0,0,0,1,3
78788,2013-09-19 05:55:00,2013-09-19 11:00:00,0,0,2,0,0,0,0,0,0
78787,2013-09-10 15:00:00,2013-09-10 15:00:00,0,0,0,0,0,0,0,0,3
50488,2011-04-09 07:31:00,2011-04-09 13:00:00,1.0,0,3,0,0,0,0,0,3
50954,2011-05-23 14:28:00,2011-05-23 16:00:00,1.25,0,0,0,0,0,0,0,3
5742,2007-06-04 17:30:00,2007-06-04 17:40:00,0,0,0,0,0,0,0,1,0
93704,2015-03-11 04:00:00,2015-03-25 15:00:00,0,0,2,0,0,0,0,0,0
31194,2009-06-14 13:22:00,2009-06-14 13:37:00,0.75,0,0,0,0,0,0,0,3
9813,2007-08-15 19:35:00,2007-08-15 23:30:00,1.75,0,3,0,0,0,0,0,3
7596,2007-07-04 17:09:00,2007-07-04 17:09:00,0,0,0,0,0,0,0,0,3
67997,2012-09-25 04:57:00,2012-09-25 18:14:00,0.88,0,0,0,0,0,0,0,0
67999,2012-09-26 00:00:00,2012-09-26 07:00:00,0,0,1,0,0,0,0,0,0
77051,2013-06-24 17:04:00,2013-06-24 19:50:00,0,0,0,0,0,0,0,0,3
1702,2006-12-01 04:15:00,2006-12-01 04:15:00,0,0,0,0,0,0,0,0,3
1185238,2005-03-31 00:30:00,2005-03-31 01:28:00,0,0,0,0,0,0,0,0,1
100784,2015-10-27 11:00:00,2015-10-27 23:15:00,0,0,1,0,0,0,0,0,0
31993,2009-08-12 22:00:00,2009-08-14 04:00:00,0,0,2,0,0,0,0,0,0
13682,2008-02-05 05:45:00,2008-02-05 05:50:00,0.75,0,0,0,0,0,0,0,3
76879,2013-06-30 16:16:00,2013-06-30 19:00:00,0,0,3,0,0,0,0,0,0
22323,2008-08-04 19:20:00,2008-08-04 23:22:00,0,0,0,0,0,0,0,3,3
1204052,2006-02-16 21:15:00,2006-02-16 22:52:00,0,0,0,0,0,0,0,0,3
93639,2015-03-04 09:00:00,2015-03-04 11:00:00,0,0,1,0,0,0,0,0,0
104201,2016-05-07 19:33:00,2016-05-07 20:35:00,0,0,0,0,0,0,0,0,3
59624,2012-01-22 22:52:00,2012-01-22 23:30:00,0,0,0,0,0,0,0,0,3
76877,2013-06-27 17:05:00,2013-06-27 17:55:00,1.25,0,0,0,0,0,0,0,3
56430,2011-09-26 03:45:00,2011-09-26 03:45:00,0,0,3,0,0,0,0,0,0
1211268,2006-05-25 15:17:00,2006-05-25 15:26:00,1.75,0,0,0,0,0,0,0,0
1211269,2006-05-25 15:06:00,2006-05-25 15:10:00,0,0,0,0,0,0,0,3,0
1211266,2006-05-25 14:41:00,2006-05-25 14:41:00,0.75,0,0,0,0,0,0,0,0
1211267,2006-05-25 15:00:00,2006-05-25 15:00:00,1.25,0,0,0,0,0,0,0,0
96264,2015-06-12 18:00:00,2015-06-12 18:00:00,0,0,0,0,0,0,0,0,3
96262,2015-06-19 14:02:00,2015-06-19 19:30:00,0,0,3,0,0,0,0,0,3
96989,2015-06-20 23:58:00,2015-06-21 01:46:00,0.88,0,0,0,0,0,0,0,3
56187,2011-08-21 15:37:00,2011-08-21 15:41:00,0,0,0,0,0,0,0,0,3
96988,2015-06-18 13:32:00,2015-06-18 15:13:00,0,0,0,0,0,0,0,0,3
75432,2013-05-16 10:27:00,2013-05-16 14:30:00,0,0,3,0,0,0,0,0,0
32762,2009-06-19 18:47:00,2009-06-20 01:55:00,0.88,0,2,0,0,0,0,0,3
1214581,2006-07-03 16:05:00,2006-07-03 17:37:00,1.0,0,0,0,0,0,0,0,3
1214582,2006-07-18 17:15:00,2006-07-18 19:52:00,1.75,0,0,0,0,0,0,0,3
25225,2008-12-26 07:00:00,2008-12-31 23:59:00,0,0,2,0,0,0,0,0,0
88221,2014-08-19 23:30:00,2014-08-19 23:31:00,0,0,0,0,0,0,0,0,3
51205,2011-05-29 12:32:00,2011-05-29 13:30:00,0,0,0,0,0,0,0,0,3
51759,2011-06-22 18:27:00,2011-06-22 18:28:00,0,0,0,0,0,0,0,1,0
5963,2007-05-26 16:30:00,2007-05-26 16:30:00,0,0,0,0,0,0,0,0,0
51201,2011-05-25 08:13:00,2011-05-25 09:11:00,0.88,0,0,0,0,0,0,2,3
5966,2007-06-22 01:27:00,2007-06-22 01:28:00,0,0,0,0,0,0,0,0,0
5967,2007-07-10 17:46:00,2007-07-10 17:47:00,0,0,0,0,0,0,0,0,3
56763,2011-09-24 13:22:00,2011-09-24 13:26:00,0.75,0,0,0,0,0,0,0,0
56760,2011-09-03 15:44:00,2011-09-03 18:41:00,1.75,0,0,0,0,0,0,0,3
60530,2012-03-15 14:20:00,2012-03-15 15:18:00,1.5,0,0,0,0,0,0,0,0
26852,2009-03-17 16:45:00,2009-03-25 09:00:00,0,0,2,0,0,0,0,0,0
64168,2012-07-18 17:30:00,2012-07-18 20:13:00,0,0,0,0,0,0,0,0,3
52314,2011-05-25 16:37:00,2011-05-25 23:03:00,3.0,0,3,0,0,0,0,0,3
17308,2008-05-08 17:31:00,2008-05-09 00:30:00,0,0,3,0,0,0,0,0,0
17309,2008-05-07 18:23:00,2008-05-08 07:30:00,0,0,2,0,0,0,0,0,0
56618,2011-05-26 15:00:00,2011-05-26 18:00:00,0,0,3,0,0,0,0,0,0
1191344,2005-06-05 14:15:00,2005-06-05 18:00:00,1.75,0,0,0,0,0,0,0,3
1216679,2006-07-27 13:45:00,2006-07-27 13:45:00,0,0,0,0,0,0,0,0,3
1191340,2005-06-14 12:40:00,2005-06-14 13:05:00,0,0,0,0,0,0,0,0,3
1191343,2005-06-05 21:50:00,2005-06-06 01:52:00,0,0,0,0,0,0,0,0,3
13321,2008-01-08 06:00:00,2008-01-10 18:00:00,0,0,3,0,0,0,0,0,0
17123,2008-05-08 14:09:00,2008-05-08 15:30:00,0,0,3,0,0,0,0,0,0
17120,2008-05-09 08:00:00,2008-05-25 09:00:00,0,0,2,0,0,0,0,0,0
17125,2008-05-02 14:30:00,2008-05-02 15:30:00,0,0,1,0,0,0,0,0,0
41855,2010-07-08 19:30:00,2010-07-08 20:15:00,0,0,1,0,0,0,0,0,3
53130,2011-05-28 19:20:00,2011-05-28 19:33:00,1.75,0,0,0,0,0,0,0,0
53133,2011-06-04 15:15:00,2011-06-04 18:38:00,0.88,0,0,0,0,0,0,0,3
43630,2010-07-28 14:44:00,2010-07-28 18:26:00,0,0,0,0,0,0,0,0,3
90556,2014-09-05 20:45:00,2014-09-05 20:45:00,0,0,0,0,0,0,0,0,3
90557,2014-09-02 02:03:00,2014-09-02 02:03:00,0,0,0,0,0,0,0,0,3
90555,2014-09-10 17:39:00,2014-09-10 22:00:00,0,0,3,0,0,0,0,0,3
80089,2013-11-17 14:22:00,2013-11-17 17:57:00,0.88,0,0,0,0,0,0,3,3
53264,2011-07-03 16:05:00,2011-07-03 17:05:00,0.75,0,3,0,0,0,0,0,0
53267,2011-07-07 19:00:00,2011-07-08 07:52:00,0,0,1,0,0,0,0,0,0
52624,2011-05-11 17:35:00,2011-05-11 21:11:00,1.0,0,0,0,0,0,0,0,0
9230,2007-07-26 01:40:00,2007-07-26 08:00:00,0,0,3,0,0,0,0,0,3
87275,2014-08-09 15:10:00,2014-08-09 15:10:00,0,0,2,0,0,0,0,0,0
18079,2008-06-13 05:46:00,2008-06-13 15:45:00,0.75,0,3,0,0,0,0,0,0
42721,2010-07-24 18:20:00,2010-07-24 18:40:00,0,0,0,0,0,0,0,0,3
33161,2009-08-04 06:00:00,2009-08-05 23:59:00,1.75,0,3,0,0,0,0,0,3
1213134,2006-06-28 12:37:00,2006-06-28 16:44:00,1.25,0,0,0,0,0,0,0,0
1213130,2006-06-22 11:20:00,2006-06-22 13:43:00,1.0,0,0,0,0,0,0,0,3
1213133,2006-06-26 18:30:00,2006-06-26 18:33:00,0.88,0,0,0,0,0,0,0,0
1206370,2006-03-31 22:00:00,2006-03-31 22:03:00,0,0,0,0,0,0,0,0,3
1216187,2006-07-14 13:50:00,2006-07-14 14:11:00,0,0,0,0,0,0,0,0,3
48034,2011-02-28 01:36:00,2011-02-28 03:14:00,1.0,0,0,0,0,0,0,1,0
106401,2016-05-11 17:30:00,2016-05-11 19:46:00,0,0,0,0,0,0,0,0,3
102009,2016-02-02 21:39:00,2016-02-02 22:24:00,0,0,3,0,0,0,0,0,0
44535,2010-08-14 14:45:00,2010-08-14 15:20:00,0,0,0,0,0,0,0,0,3
33342,2009-09-05 15:30:00,2009-09-07 00:05:00,0,0,3,0,0,0,0,0,0
14159,2008-02-05 05:00:00,2008-02-29 23:59:00,0,0,2,0,0,0,0,0,0
24069,2008-12-27 19:45:00,2008-12-27 20:01:00,0,0,0,0,0,0,0,0,3
1212609,2006-06-26 13:30:00,2006-06-26 13:58:00,1.0,0,0,0,0,0,0,0,0
2821,2007-02-25 04:30:00,2007-02-28 23:59:00,0,0,2,0,0,0,0,0,0
85766,2014-05-13 19:39:00,2014-05-13 20:08:00,0,0,0,0,0,0,0,0,3
1188727,2005-05-13 13:05:00,2005-05-13 20:00:00,1.0,0,0,0,0,0,0,0,3
71202,2013-01-13 01:20:00,2013-01-13 14:19:00,0,0,2,0,0,0,0,0,3
84367,2014-04-03 17:00:00,2014-04-20 10:30:00,0,0,2,0,0,0,0,0,0
1188728,2005-05-19 10:30:00,2005-05-19 21:56:00,1.75,0,3,0,0,0,0,0,3
71206,2013-01-30 00:00:00,2013-01-30 02:45:00,0,0,0,0,0,0,0,0,3
44151,2010-08-04 17:50:00,2010-08-04 17:51:00,0,0,0,0,0,0,0,0,3
14484,2008-03-03 07:00:00,2008-03-31 23:59:00,0,0,2,0,0,0,0,0,0
87379,2014-07-01 19:03:00,2014-07-01 19:40:00,0,0,0,0,0,0,0,0,3
62478,2012-03-02 12:36:00,2012-03-02 14:43:00,2.5,0,0,0,0,0,0,1,3
1219748,2006-09-27 15:25:00,2006-09-27 17:00:00,1.0,0,0,0,0,0,0,0,3
30588,2009-07-30 20:00:00,2009-07-30 23:30:00,0,0,3,0,0,0,0,0,0
85832,2014-05-21 17:08:00,2014-05-21 18:14:00,0.88,0,0,0,0,0,0,0,3
33194,2009-08-10 17:22:00,2009-08-10 20:42:00,0,0,3,0,0,0,0,0,0
1215770,2006-07-26 23:20:00,2006-07-27 23:21:00,0,0,3,0,0,0,0,0,3
1215771,2006-07-27 15:10:00,2006-07-27 22:15:00,0,0,3,0,0,0,0,0,3
7105,2007-07-04 15:59:00,2007-07-04 16:22:00,0,0,0,0,0,0,0,0,3
38028,2010-03-11 16:06:00,2010-03-11 16:07:00,0.88,0,0,0,0,0,0,0,0
68225,2012-08-08 21:10:00,2012-08-08 21:14:00,0,0,0,0,0,0,0,0,3
67299,2012-07-04 20:15:00,2012-07-04 20:15:00,0,0,0,0,0,0,0,0,3
67298,2012-07-31 15:40:00,2012-07-31 18:52:00,1.75,0,0,0,0,0,0,0,3
1221094,2006-09-22 17:31:00,2006-09-22 17:31:00,0,0,0,0,0,0,0,0,3
67294,2012-07-27 13:10:00,2012-07-27 18:05:00,1.25,0,0,0,0,0,0,0,3
67292,2012-07-24 03:00:00,2012-07-24 11:00:00,0,0,2,0,0,0,0,0,3
31727,2009-06-11 02:00:00,2009-06-11 03:16:00,0,0,1,0,0,0,0,0,0
1680,2006-12-01 04:40:00,2006-12-01 05:05:00,0,0,0,0,0,0,0,0,3
30124,2009-05-09 06:00:00,2009-05-11 22:15:00,0,0,2,0,0,0,0,0,0
18782,2008-06-22 11:24:00,2008-06-22 19:31:00,1.75,0,0,0,0,0,0,0,0
18787,2008-06-25 16:15:00,2008-06-25 17:16:00,0.75,0,0,0,0,0,0,0,3
67500,2012-08-04 15:38:00,2012-08-04 19:30:00,1.25,0,0,0,0,0,0,2,3
8255,2007-08-16 00:30:00,2007-08-16 17:00:00,1.75,0,1,0,0,0,0,0,3
8254,2007-08-09 14:45:00,2007-08-09 14:45:00,0,0,0,0,0,0,0,0,3
8253,2007-08-08 15:53:00,2007-08-08 16:25:00,0,0,0,0,0,0,0,0,3
40495,2010-06-18 17:08:00,2010-06-18 21:01:00,1.0,0,0,0,0,0,0,0,3
91289,2014-11-23 07:00:00,2014-11-24 07:32:00,0,0,1,0,0,0,0,0,3
1207649,2006-04-17 12:15:00,2006-04-26 11:00:00,0,0,2,0,0,0,0,0,0
55503,2011-08-02 23:58:00,2011-08-03 00:53:00,0,0,0,0,0,0,0,0,3
66270,2012-07-31 04:05:00,2012-07-31 05:23:00,1.0,0,0,0,0,0,0,0,3
40255,2010-06-15 15:39:00,2010-06-15 16:58:00,0,0,0,0,0,0,0,0,3
28582,2009-06-19 15:30:00,2009-06-19 17:14:00,4.5,0,0,0,0,0,0,0,3
1188853,2005-05-19 20:23:00,2005-05-19 23:29:00,0.75,0,3,0,0,0,0,0,0
84984,2014-04-04 07:00:00,2014-04-04 08:00:00,0,0,2,0,0,0,0,0,0
50965,2011-05-25 18:55:00,2011-05-25 20:44:00,0,0,0,0,0,0,0,2,3
67875,2012-09-07 19:15:00,2012-09-07 20:50:00,0.75,0,1,0,0,0,0,0,3
31187,2009-06-10 19:53:00,2009-06-10 20:58:00,1.75,0,1,0,0,0,0,0,3
89780,2014-08-21 17:00:00,2014-08-22 06:30:00,0,0,3,0,0,0,0,0,0
89782,2014-08-23 14:15:00,2014-08-23 20:30:00,0,0,3,0,0,0,0,0,0
39984,2010-05-02 13:46:00,2010-05-08 21:30:00,0,0,3,0,0,0,0,0,0
92487,2015-03-04 11:11:00,2015-03-05 03:00:00,0,0,2,0,1,0,0,0,0
31984,2009-08-10 15:15:00,2009-08-10 16:30:00,0,0,1,0,0,0,0,0,0
1197256,2005-08-19 07:42:00,2005-08-19 08:30:00,0,0,2,0,0,0,0,0,0
1197250,2005-08-05 12:55:00,2005-08-05 12:59:00,0,0,0,0,0,0,0,0,3
1193872,2005-07-16 19:15:00,2005-07-16 21:15:00,0,0,3,0,0,0,0,0,0
19477,2008-07-02 17:58:00,2008-07-02 22:10:00,1.0,0,0,0,0,0,0,0,3
1193873,2005-07-20 21:55:00,2005-07-21 03:00:00,0.75,0,3,0,0,0,0,0,3
1197259,2005-08-20 14:05:00,2005-08-20 14:39:00,0,0,0,0,0,0,0,0,3
66709,2012-07-18 22:15:00,2012-07-19 01:30:00,0,0,3,0,0,0,0,0,3
89525,2014-09-10 23:38:00,2014-09-10 23:40:00,0,0,0,0,0,0,0,0,3
