EPISODE_ID,DURACION,GRANIZO,LAT,LLUVIA,LON,NIEVE,RANGE,T. ELECTRICA,TORNADO,VIENTO,ACCIDENTES,ZONA,CLASE,RIESGO
74339,18.5,0.0,38.3311722222,3,-86.3541777778,0,75.9002049069,0,2,3,0,1,2,si
60433,2.76666666667,1.0,38.38,0,-86.1666666667,0,87.5149087916,0,0,0,0,1,3,si
21194,2.95,1.75,39.5474583333,0,-86.6573666667,0,145.227808718,0,0,3,0,7,5,si
52634,2.28333333333,0.0,37.98478,1,-87.35469,0,66.6722847145,0,0,3,0,3,2,no
48392,0.566666666667,0.0,41.13518,0,-85.6703,0,85.7271310051,0,0,3,0,4,1,no
17049,82.0,0.0,38.40455,2,-87.5805,0,2.40918409247,0,0,0,0,3,7,si
1213128,0.85,1.0,40.575,0,-85.685,0,24.7049043196,0,0,0,0,8,5,no
1213124,2.71666666667,1.0,41.21875,0,-85.51,0,137.859351977,0,0,3,0,4,1,no
1206367,4.6,0.0,38.9525,3,-85.0425,0,31.2305680748,0,0,0,0,5,1,no
84579,2.0,1.5,38.0610722222,1,-87.2792277778,0,65.5863704265,0,0,3,0,3,2,no
45012,0.7,0.0,38.104875,0,-87.696075,0,27.2071488296,0,0,3,0,3,3,no
18207,0.816666666667,0.0,39.4033333333,0,-85.0366666667,0,64.3982268152,0,0,3,0,5,3,si
29246,6.25,0.0,41.3078833333,3,-85.7151166667,0,109.867314381,0,0,0,0,4,2,no
80210,3.63333333333,0.0,39.727447619,0,-85.8968904762,0,108.209698297,0,0,3,0,9,5,si
90168,3.8,0.0,39.8215666667,2,-86.6930166667,0,43.5705251646,0,0,0,0,10,2,no
34273,11.6833333333,0.0,37.98865,2,-87.4887,0,58.7095340903,0,0,0,0,3,7,si
1215761,3.63333333333,0.88,41.0188888889,0,-85.6044444444,0,86.9773662611,0,0,3,0,8,1,no
1215764,4.26666666667,1.0,41.03,1,-85.742,0,111.886241405,0,0,3,0,8,1,no
39528,24.0,0.0,37.9801,3,-87.1863,0,43.7895821057,0,0,0,0,3,6,no
58593,16.75,0.0,38.7958,2,-85.6505,0,2.73288878988,0,0,0,0,11,2,no
29404,2.33333333333,0.0,38.1790583333,0,-87.54985,0,72.9719845913,0,0,3,0,3,3,no
47864,8.83333333333,0.0,39.5087833333,2,-84.9856333333,0,68.7946610198,0,0,3,0,12,3,no
31737,5.86666666667,1.5,40.3442352941,3,-86.7055176471,0,98.7232898724,0,0,3,0,10,3,si
1697,2.0,0.0,37.95,1,-87.425,0,15.8697203316,0,0,0,0,3,8,no
30158,1.0,1.0,38.27229,3,-86.41586,0,51.6189116012,0,0,3,0,1,2,si
1201591,6.0,0.0,38.1,3,-87.27,0,2.17697331186,0,0,0,0,3,6,no
54105,7.26666666667,1.75,40.3280628205,3,-86.2865102564,0,133.251963507,0,0,3,0,2,4,si
66266,0.833333333333,1.0,41.08,0,-85.15,0,19.5496830701,0,0,0,0,8,5,no
61480,1.05,1.0,40.825,0,-87.45,0,16.0436566881,0,0,0,0,14,3,no
72828,3.98333333333,0.88,39.33092,0,-86.66644,0,153.50594228,0,1,3,0,7,4,no
78788,5.08333333333,0.0,39.7093,2,-86.02795,0,37.6521062201,0,0,0,0,9,1,si
50488,5.48333333333,1.0,38.9380375,3,-87.1470791667,0,81.0378361684,0,0,3,0,6,2,no
50954,1.53333333333,1.25,38.2954333333,0,-87.4348,0,52.0936452359,0,0,3,0,3,3,no
9813,3.91666666667,1.75,41.4830205882,3,-87.2468617647,0,46.6923415946,0,0,3,0,0,3,no
67997,13.2833333333,0.88,38.4186,0,-87.65135,0,11.154058921,0,0,0,0,3,10,no
67999,7.0,0.0,38.49,1,-87.405,0,15.3162928775,0,0,0,0,3,8,no
77051,2.76666666667,0.0,41.3399166667,0,-87.3472916667,0,128.664898634,0,0,3,0,0,4,no
1185238,0.966666666667,0.0,41.73,0,-84.93,0,1.6862761328,0,0,1,0,4,3,no
31993,30.0,0.0,38.5119,2,-87.28405,0,1.84640734921,0,0,0,0,3,7,si
76879,2.73333333333,0.0,39.528175,3,-85.755975,0,3.32283138906,0,0,0,0,9,1,si
22323,4.03333333333,0.0,41.2852642857,0,-87.2990428571,0,120.409578465,0,3,3,0,0,4,no
1204052,1.61666666667,0.0,38.4833333333,0,-86.2333333333,0,84.8383455843,0,0,3,0,1,1,si
59624,0.633333333333,0.0,38.0794333333,0,-87.6568333333,0,41.0667861695,0,0,3,0,3,3,no
76877,0.833333333333,1.25,40.382825,0,-86.009425,0,56.8393861055,0,0,3,0,2,3,si
75432,4.05,0.0,38.6551,3,-87.09155,0,1.98246000033,0,0,0,0,6,1,no
32762,7.13333333333,0.88,39.7429027778,2,-86.7134333333,0,145.192843264,0,0,3,0,7,3,si
1214581,1.53333333333,1.0,40.3275,0,-86.6525,0,42.4321066032,0,0,3,0,10,4,si
1214582,2.61666666667,1.75,39.6122916667,0,-86.2375,0,139.559112201,0,0,3,0,9,5,si
51205,0.966666666667,0.0,41.30165,0,-87.244325,0,35.811985173,0,0,3,0,0,4,no
51201,0.966666666667,0.88,41.1323928571,0,-87.2160714286,0,56.7241764136,0,2,3,0,14,4,no
56760,2.95,1.75,41.5728333333,0,-85.9906666667,0,94.9432390571,0,0,3,0,4,1,no
60530,0.966666666667,1.5,38.42,0,-86.5225,0,86.9210854033,0,0,0,0,1,3,si
64168,2.71666666667,0.0,38.28,0,-86.31,0,119.217156658,0,0,3,0,1,1,si
52314,6.43333333333,3.0,39.66655625,3,-85.06485625,0,132.837439362,0,0,3,0,12,4,no
17308,6.98333333333,0.0,38.87675,3,-87.1198,0,50.7395091586,0,0,0,0,6,1,no
17309,13.1166666667,0.0,38.6209,2,-87.07345,0,9.57524098772,0,0,0,0,6,1,no
56618,3.0,0.0,40.95985,3,-85.2601,0,10.0968114029,0,0,0,0,8,4,no
1191344,3.75,1.75,41.04125,0,-85.9033333333,0,150.324123622,0,0,3,0,13,4,no
1191340,0.416666666667,0.0,38.305,0,-85.98,0,12.287217971,0,0,3,0,1,1,si
1191343,4.03333333333,0.0,41.0425,0,-86.085,0,97.5140087718,0,0,3,0,13,4,no
13321,60.0,0.0,40.94700625,3,-87.40645,0,114.776134779,0,0,0,0,14,1,no
17123,1.35,0.0,37.97555,3,-87.5485,0,2.82469132494,0,0,0,0,3,6,no
17125,1.0,0.0,37.89,1,-87.135,0,10.8952824164,0,0,0,0,3,8,no
41855,0.75,0.0,37.98,1,-87.55,0,1.92405537778,0,0,3,0,3,2,no
53133,3.38333333333,0.88,41.1609535714,0,-87.3426464286,0,108.252371817,0,0,3,0,14,4,no
43630,3.7,0.0,41.3009078947,0,-85.6018789474,0,114.629254632,0,0,3,0,4,1,no
90555,4.35,0.0,39.3941083333,3,-86.5172625,0,193.566484993,0,0,3,0,7,3,si
80089,3.58333333333,0.88,39.9273739583,0,-86.4502979167,0,244.24941385,0,3,3,0,9,5,si
53264,1.0,0.75,37.95275,3,-87.678475,0,33.4659878922,0,0,0,0,3,6,no
53267,12.8666666667,0.0,37.95065,1,-87.581325,0,36.9227371372,0,0,0,0,3,8,no
52624,3.6,1.0,41.3616666667,0,-86.5183333333,0,78.5473107196,0,0,0,0,13,2,no
9230,6.33333333333,0.0,41.5875,3,-87.335,0,22.9844933109,0,0,3,0,0,3,no
18079,9.98333333333,0.75,40.99475,3,-86.3136,0,58.3193633996,0,0,0,0,13,1,no
42721,0.333333333333,0.0,40.7952666667,0,-87.2621,0,50.7374421832,0,0,3,0,14,4,no
33161,41.9833333333,1.75,38.3798076923,3,-85.8400653846,0,108.29478071,0,0,3,0,11,1,no
1213134,4.11666666667,1.25,41.0578571429,0,-85.9435714286,0,100.557149809,0,0,0,0,13,2,no
1213130,2.38333333333,1.0,40.7062962963,0,-85.7914814815,0,110.66965218,0,0,3,0,8,1,no
1216187,0.35,0.0,38.925,0,-84.9775,0,16.7797864922,0,0,3,0,5,3,si
48034,1.63333333333,1.0,38.2872,0,-87.5326142857,0,54.1341190488,0,1,0,0,3,10,no
44535,0.583333333333,0.0,38.5666666667,0,-85.8966666667,0,57.5350280473,0,0,3,0,11,3,no
33342,32.5833333333,0.0,37.9609,3,-87.4629,0,20.9511135263,0,0,0,0,3,6,no
24069,0.266666666667,0.0,38.17555,0,-87.55,0,23.8849545444,0,0,3,0,3,3,no
1212609,0.466666666667,1.0,41.165,0,-87.4,0,9.30511835,0,0,0,0,14,3,no
2821,91.4833333333,0.0,38.47,2,-87.455,0,34.5595339177,0,0,0,0,3,7,si
85766,0.483333333333,0.0,39.6384333333,0,-85.1215833333,0,21.1830672799,0,0,3,0,12,2,no
1188727,6.91666666667,1.0,39.7163157895,0,-86.5231578947,0,178.130011628,0,0,3,0,7,5,si
71202,12.9833333333,0.0,39.7002071429,2,-86.1100714286,0,121.14733571,0,0,3,0,9,4,si
1188728,11.4333333333,1.75,39.5693939394,3,-86.5903030303,0,148.840619408,0,0,3,0,7,3,si
71206,2.75,0.0,39.5304047619,0,-86.535852381,0,163.727507926,0,0,3,0,7,5,si
87379,0.616666666667,0.0,39.0433333333,0,-85.02,0,28.8377030798,0,0,3,0,5,3,si
62478,2.11666666667,2.5,38.131875,0,-87.5411727273,0,70.679238578,0,1,3,0,3,4,no
1219748,1.58333333333,1.0,39.4806666667,0,-86.5933333333,0,135.314855076,0,0,3,0,7,5,si
30588,3.5,0.0,38.14185,3,-87.040725,0,22.6387916982,0,0,0,0,3,6,no
85832,1.1,0.88,38.98791,0,-85.28898,0,44.3792905748,0,0,3,0,5,3,si
33194,3.33333333333,0.0,38.3189,3,-85.880525,0,5.99019860635,0,0,0,0,1,4,si
1215770,24.0166666667,0.0,41.17,3,-85.48,0,2.17697331186,0,0,3,0,4,3,no
1215771,7.08333333333,0.0,40.76,3,-86.89,0,17.8303239234,0,0,3,0,14,2,no
7105,0.383333333333,0.0,38.68945,0,-85.95,0,21.9995403613,0,0,3,0,11,3,no
67298,3.2,1.75,39.0862357143,0,-86.52295,0,115.444759613,0,0,3,1,7,5,si
67294,4.91666666667,1.25,39.4858357143,0,-86.2331607143,0,157.336414172,0,0,3,0,9,5,si
67292,8.0,0.0,40.2046833333,2,-85.4701,0,66.1024459065,0,0,3,0,2,4,si
31727,1.26666666667,0.0,39.69485,1,-86.2474,0,20.713924051,0,0,0,0,9,1,si
1680,0.416666666667,0.0,39.06944,0,-85.016,0,58.5677906151,0,0,3,0,5,3,si
30124,64.25,0.0,38.9372833333,2,-87.1009333333,0,31.9834080044,0,0,0,0,6,1,no
18782,8.11666666667,1.75,41.1541176471,0,-86.1711764706,0,128.325962411,0,0,0,0,13,2,no
18787,1.01666666667,0.75,40.89,0,-85.1025,0,27.6047430592,0,0,3,0,8,1,no
67500,3.86666666667,1.25,41.2410388889,0,-86.0074851852,0,166.652233425,0,2,3,0,13,3,no
8255,16.5,1.75,39.33314375,1,-86.10210625,0,191.677784195,0,0,3,0,9,5,si
8253,0.533333333333,0.0,39.8849,0,-85.5486,0,9.66596061046,0,0,3,0,12,2,no
40495,3.88333333333,1.0,41.2744823529,0,-85.9815568627,0,127.505794927,0,0,3,0,13,4,no
91289,24.5333333333,0.0,39.2999,1,-86.15284,0,93.917915236,0,0,3,0,9,5,si
55503,0.916666666667,0.0,41.015,0,-86.235,0,98.5054078926,0,0,3,0,13,4,no
66270,1.3,1.0,41.39,0,-86.275,0,43.3782857234,0,0,3,0,13,4,no
40255,1.31666666667,0.0,38.165,0,-87.46741,0,63.0665709608,0,0,3,0,3,3,no
28582,1.73333333333,4.5,41.1255545455,0,-85.9967818182,0,55.0840449394,0,0,3,0,13,3,no
1188853,3.1,0.75,38.3333333333,3,-86.1616666667,0,89.6003660105,0,0,0,0,1,4,si
84984,1.0,0.0,39.00955,2,-85.03395,0,6.41398182824,0,0,0,0,5,1,no
50965,1.81666666667,0.0,38.1327852941,0,-87.4269058824,0,62.8769209205,0,2,3,0,3,3,no
67875,1.58333333333,0.75,38.118015625,1,-87.5638125,0,67.9633763836,0,0,3,0,3,2,no
31187,1.08333333333,1.75,39.0175,1,-87.0875,0,11.0417779869,0,0,3,0,6,3,si
89780,13.5,0.0,41.4763875,3,-87.2063125,0,21.4312254802,0,0,0,0,0,1,no
89782,6.25,0.0,41.489225,3,-87.48815,0,5.57317741547,0,0,0,0,0,1,no
31984,1.25,0.0,38.25,1,-87.58,0,1.32944756907,0,0,0,0,3,8,no
1197256,0.8,0.0,40.735,2,-86.04,0,127.315938221,0,0,0,0,13,1,no
1193872,2.0,0.0,39.78,3,-86.15,0,2.17697331186,0,0,0,0,9,1,si
19477,4.2,1.0,41.3782818182,0,-85.9242727273,0,115.893456008,0,0,3,0,4,1,no
1193873,5.08333333333,0.75,40.0846153846,3,-86.7146153846,0,66.2237462748,0,0,3,0,10,3,si
1197259,0.566666666667,0.0,39.54,0,-84.875,0,43.5613199951,0,0,3,0,12,2,no
66709,3.25,0.0,41.5764375,3,-86.5722375,0,37.9942814636,0,0,3,0,13,5,no
1205803,74.0,0.0,37.99,2,-87.54,0,3.92655717506,0,0,0,0,3,7,si
1205802,2.0,0.0,38.1,3,-87.27,0,2.17697331186,0,0,0,0,3,6,no
1205800,2.0,0.0,38.0,3,-87.0,0,2.17697331186,0,0,0,0,3,6,no
73960,20.25,0.0,39.35065,2,-87.51455,0,3.80586243375,0,0,0,0,6,1,no
59998,24.0,0.0,37.9541,2,-86.77635,0,5.55770677438,0,0,0,0,1,4,si
19079,57.5,1.75,39.6437109091,3,-86.4037336364,0,177.695664179,0,0,3,1,9,4,si
76867,2.41666666667,0.75,39.7486409091,2,-86.2887545455,0,50.8863911177,0,0,3,0,9,4,si
53720,1.21666666667,0.0,38.30612,0,-86.08907,0,67.2847261427,0,0,3,0,1,1,si
60891,14.4333333333,1.75,41.0628571429,0,-86.3142857143,0,65.2793123236,0,0,0,0,13,2,no
67797,0.85,0.88,41.26165,0,-85.47415,0,38.5464128571,0,0,0,0,4,3,no
86337,3.41666666667,1.0,39.8198125,3,-85.00645,0,28.6064132694,0,0,3,0,12,3,no
56519,0.45,0.75,40.83,0,-84.8966666667,0,6.30535417035,0,0,0,0,8,5,no
84969,1.93333333333,0.0,39.53235,2,-84.873025,0,67.9456834279,0,0,0,0,12,1,no
5971,7.33333333333,0.0,41.337925,3,-85.8233916667,0,119.151960505,0,0,3,0,4,3,no
27098,2.68333333333,0.0,41.3052125,0,-86.410525,0,82.2167375687,0,0,3,0,13,4,no
21045,11.5166666667,0.88,39.5793,3,-86.2274475,0,173.285662854,0,0,3,0,9,4,si
70344,9.0,0.0,38.0165333333,3,-87.51615,0,23.5702167157,0,0,0,0,3,6,no
1208090,3.83333333333,1.75,39.2721428571,3,-85.02,0,96.4225264204,0,0,3,0,5,3,si
73191,0.6,0.88,41.0411,0,-87.2954,0,28.0428600519,0,0,0,0,14,3,no
1206696,0.95,1.0,40.8391666667,0,-85.4966666667,0,74.7861574226,0,0,3,0,8,1,no
11420,1.66666666667,1.0,41.0792,0,-87.27,0,91.6537142156,0,1,3,0,14,4,no
1191371,15.6833333333,1.0,40.1475,3,-85.934375,0,146.695743227,0,0,3,0,2,4,si
50462,19.6666666667,0.0,40.1905666667,2,-86.74975,0,113.016618368,0,0,3,1,10,3,si
1191373,4.38333333333,2.0,39.7704761905,0,-85.7676190476,0,165.811390935,0,0,3,0,9,5,si
1191372,4.1,1.0,39.6725,0,-86.2975,0,69.1195528053,0,0,3,1,9,5,si
57005,1.15,0.0,40.385,0,-86.08,0,24.0694340883,0,0,3,0,2,3,si
57006,1.95,0.88,40.14642,0,-86.29434,0,82.2107716988,0,0,3,0,2,3,si
54988,3.5,0.0,41.3079,3,-87.32925,0,17.9607884916,0,0,0,0,0,1,no
17685,1.55,0.0,38.11,1,-87.5311166667,0,64.3502917486,0,0,3,0,3,2,no
1184684,23.75,0.0,39.4714285714,3,-85.4571428571,0,292.068907356,0,0,0,0,12,1,no
38847,3.36666666667,3.25,39.4597222222,1,-86.4008333333,0,110.732322325,0,0,3,0,7,4,no
3723,25.0,0.0,40.0866666667,2,-85.9029666667,0,59.735863784,0,0,0,0,2,1,si
4687,3.43333333333,1.0,39.7888769231,0,-86.4620602564,0,150.729334888,0,2,3,0,9,5,si
42714,0.45,0.0,41.6,0,-87.45,0,6.15317865224,0,0,3,0,0,4,no
42718,12.3333333333,0.0,41.5799,0,-87.2651,0,12.1630588325,0,0,3,0,0,4,no
64537,3.3,0.0,41.0677777778,0,-86.0066666667,0,143.530746816,0,0,3,0,13,4,no
53121,4.36666666667,1.75,40.6633333333,0,-86.1,0,96.6488148726,0,0,0,0,2,2,no
49061,1.18333333333,0.0,38.3694777778,0,-86.3541,0,80.5769265992,0,1,3,0,1,1,si
43627,6.73333333333,0.0,41.009775,3,-86.27705,0,67.7105972053,0,0,3,0,13,5,no
80271,4.0,0.0,37.98,1,-87.55,0,1.32944756907,0,0,0,0,3,8,no
48622,13.3333333333,0.0,39.6963333333,2,-84.9840666667,0,23.8505423464,0,0,0,0,12,1,no
53272,3.5,0.0,38.2477833333,3,-87.3243666667,0,50.7887578534,0,0,3,0,3,1,no
33110,4.75,0.0,40.0886,0,-86.9554,0,110.419579574,0,0,3,1,10,4,si
33339,2.58333333333,0.0,38.00835,3,-86.9584,0,22.9012444999,0,0,0,0,3,6,no
33624,18.2166666667,0.0,38.3282214286,3,-85.9306464286,0,53.2923425227,0,2,0,0,1,4,si
5204,2.61666666667,0.0,41.023,0,-85.808,0,101.952348203,0,0,3,0,4,1,no
57951,1.08333333333,0.0,38.3120625,0,-86.4458125,0,38.4474634835,0,2,3,0,1,1,si
3486,1.83333333333,1.0,38.276,0,-86.064,0,90.9556358706,0,0,3,0,1,1,si
3544,1.0,0.0,39.83,2,-84.9,0,2.1328433314,0,0,0,0,12,1,no
3547,1.65,0.0,39.83,2,-84.9,0,2.1328433314,0,0,0,0,12,1,no
1212617,1.0,1.0,38.5825,0,-86.06,0,59.6596915005,0,0,3,0,1,1,si
1212615,5.2,1.0,38.5971428571,0,-86.0985714286,0,87.2537093427,0,0,3,0,1,1,si
80304,2.78333333333,0.0,41.14685,0,-87.138645,0,94.7439833941,0,2,2,0,14,4,no
44639,1.58333333333,0.0,40.16214,0,-86.12866,0,130.505124268,0,0,3,0,2,3,si
44145,3.33333333333,0.0,40.85,0,-85.975,0,102.839738357,0,0,3,0,13,4,no
14344,24.0,0.0,38.79615,2,-86.702,0,2.32921676448,0,0,0,0,6,1,no
26786,52.0,0.0,39.8204375,2,-87.32,0,117.218505209,0,0,0,0,10,2,no
14342,29.0,0.0,39.72707,3,-86.446995,0,148.623387368,0,0,0,1,9,1,si
26784,20.9833333333,0.0,40.39515,2,-86.93285,0,4.05789634281,0,0,0,0,10,2,no
67288,0.533333333333,1.0,39.5933333333,0,-85.8966666667,0,77.8471272973,0,0,3,0,9,5,si
67289,3.65,1.0,39.5951,0,-86.31956,0,182.678874921,0,0,3,0,9,5,si
4568,3.63333333333,1.75,39.3840146341,0,-86.6265804878,0,141.822638886,0,0,3,0,7,5,si
67286,6.56666666667,2.0,39.1322916667,0,-86.3010666667,0,214.799339383,0,0,3,0,7,5,si
67287,3.35,1.75,38.9859222222,2,-86.4953833333,0,79.3082924786,0,0,3,0,7,3,si
30135,9.08333333333,1.75,40.2043409091,3,-86.7456363636,0,171.441991887,0,0,3,0,10,3,si
44038,0.766666666667,0.88,40.2102,0,-85.2188,0,32.0641715785,0,0,3,0,12,2,no
67517,6.48333333333,1.25,40.93,0,-85.8342857143,0,137.913448976,0,0,3,0,8,1,no
72159,1.75,1.0,38.2843833333,3,-86.3388,0,42.8310481818,0,0,0,0,1,4,si
72157,3.81666666667,1.75,38.5490909091,0,-86.2509090909,0,107.05504542,0,0,0,0,1,3,si
50373,3.43333333333,1.0,40.7238461538,0,-86.0353846154,0,112.282221687,0,0,3,0,13,4,no
1197139,5.2,2.5,41.34375,3,-85.5375,0,63.4034634617,0,0,0,0,4,2,no
7601,2.0,0.0,40.65,3,-86.6338,0,5.391289,0,0,0,0,10,2,no
15674,1.06666666667,0.0,39.2463666667,2,-85.0287833333,0,46.5283786979,0,0,0,0,5,1,no
77216,4.01666666667,1.25,41.558,0,-86.064,0,82.17630244,0,0,3,0,4,1,no
61604,7.45,1.5,39.4626921875,2,-86.4587765625,0,157.483260978,0,1,3,0,7,3,si
31069,3.3,0.0,40.95065,0,-85.7982625,0,137.025237297,0,0,3,0,8,1,no
28331,32.4166666667,0.0,39.4052,2,-87.00735,0,4.17613498748,0,0,0,0,7,2,si
19199,4.65,1.0,39.9026527778,1,-86.4781847222,0,171.037475828,0,0,3,0,9,5,si
72573,7.9,1.75,38.8382625,0,-87.0733625,0,134.084181014,0,0,0,0,6,3,si
72574,2.78333333333,2.0,39.63559375,0,-86.325575,0,78.9947182511,0,0,0,0,9,2,no
1197264,0.483333333333,0.88,40.42,0,-86.87,0,1.92405537778,0,0,0,0,10,1,no
1197267,0.5,0.0,39.335,0,-86.825,0,68.5618425378,0,0,3,0,7,5,si
1197266,5.33333333333,1.75,40.0866666667,3,-86.249047619,0,143.962674348,0,0,3,0,2,4,si
1197269,0.916666666667,0.0,39.52,0,-85.775,0,124.041901108,0,0,3,0,9,5,si
3957,13.1,0.0,40.7133333333,2,-87.2066666667,0,20.7163464131,0,0,0,0,14,1,no
76856,0.633333333333,0.88,38.84,0,-86.9725,0,122.456984115,0,0,3,0,6,3,si
76852,9.33333333333,1.25,40.244615,2,-86.23307,0,132.191790898,0,0,3,1,2,4,si
87529,6.21666666667,0.0,40.1193625,3,-85.82370625,0,73.235890866,0,0,3,0,2,4,si
87528,2.4,0.0,39.468,3,-87.295075,0,18.4962093563,0,0,0,0,6,1,no
55433,0.466666666667,0.0,41.18805,0,-85.587125,0,27.5568109908,0,0,3,0,4,1,no
39254,4.18333333333,0.0,37.88,1,-87.05,0,1.32944756907,0,0,0,0,3,8,no
27005,0.366666666667,0.75,37.965,0,-87.47585,0,10.5923633325,0,0,0,0,3,10,no
32982,12.0,0.0,39.3779,3,-85.96215,0,173.884833811,0,0,3,0,9,4,si
73195,0.316666666667,0.88,41.63,0,-87.35,0,19.9901506838,0,0,3,0,0,4,no
1178389,0.266666666667,1.5,40.598,0,-87.422,0,15.4104236398,0,0,3,0,14,4,no
74745,13.4666666667,0.88,38.0677785714,3,-87.5160857143,0,39.0440634235,0,0,0,0,3,6,no
1193834,1.53333333333,0.0,38.4442857143,0,-86.0457142857,0,52.9576969586,0,0,3,0,1,1,si
1178380,12.0,0.0,40.73,2,-84.92,0,2.1328433314,0,0,0,0,8,4,no
27243,2.33333333333,0.88,38.185,0,-87.73,0,14.9280847679,0,0,3,0,3,3,no
23393,1.85,0.0,41.09,0,-86.125,0,43.0580689119,0,0,3,0,13,4,no
10041,2.33333333333,0.0,38.975,3,-85.35,0,6.3808212038,0,0,0,0,5,1,no
16184,1.91666666667,0.0,37.962525,3,-87.4957,0,16.4295655395,0,0,0,0,3,6,no
1210007,10.0,1.25,39.9060416667,0,-86.09875,0,120.798861853,0,0,3,1,9,5,si
1213149,6.73333333333,2.0,39.7206060606,3,-86.1013636364,0,146.052599765,0,0,3,1,9,4,si
1210008,2.25,0.75,39.1339473684,0,-87.155,0,119.651053221,0,0,3,0,6,3,si
1213148,1.71666666667,0.0,39.916,0,-86.744,0,90.2808958134,0,0,3,0,10,4,si
57019,2.16666666667,1.0,39.76062,0,-86.29106,0,103.822551477,0,0,3,0,9,5,si
1191366,5.03333333333,0.0,39.7641666667,3,-85.9391666667,0,129.466669093,0,1,3,1,9,4,si
1191364,4.35,1.75,39.7887804878,0,-86.396097561,0,129.102649078,0,0,3,0,9,5,si
1191365,1.56666666667,0.75,39.7225,0,-86.595,0,145.65830515,0,0,0,0,7,1,no
1191363,1.45,1.75,40.7388888889,0,-85.3616666667,0,85.0751080639,0,0,3,0,8,1,no
4452,2.75,0.0,41.1275,1,-85.0165,0,21.6345938393,0,0,3,0,8,1,no
1205001,0.3,0.75,41.21,0,-86.125,0,69.9519718079,0,0,0,0,13,2,no
16988,3.0,0.0,39.0347,2,-85.118475,0,28.57368475,0,0,0,0,5,1,no
75764,3.75,1.25,41.3106416667,2,-87.3698,0,103.265391284,0,0,3,0,0,3,no
67290,3.23333333333,1.0,39.73295,0,-86.2355,0,160.470355332,0,0,3,0,9,5,si
4692,1.5,0.0,37.93,3,-87.9183,0,1.60934,0,0,0,0,3,6,no
52191,1.05,1.5,39.858,0,-86.9,0,79.6755138516,0,0,0,0,10,1,no
61953,4.56666666667,1.75,38.7402,0,-87.2971333333,0,38.4358681909,0,0,3,0,6,3,si
61954,2.01666666667,0.0,39.97962,2,-86.08671,0,63.3773555881,0,0,3,0,9,4,si
17215,10.9333333333,1.0,41.1116571429,3,-87.32905,0,65.6343250442,0,0,3,0,14,2,no
63553,4.95,1.0,41.103945283,0,-85.5877660377,0,172.483873519,0,0,3,0,8,1,no
14004,19.0833333333,0.0,40.0376666667,0,-86.1168666667,0,11.0045014365,0,0,0,0,2,2,no
20788,1.03333333333,0.0,38.82045,3,-85.06,0,4.0516560987,0,0,0,0,5,1,no
70537,11.7666666667,1.0,41.53,0,-86.03,0,49.5033495731,0,0,0,0,4,3,no
53805,13.3833333333,1.0,40.91744,3,-85.81606,0,73.8334498421,0,0,3,0,8,3,no
44285,2.38333333333,0.0,41.5031,2,-87.2534333333,0,32.8157540864,0,0,3,0,0,3,no
44283,4.5,0.0,41.54575,3,-87.5248,0,27.36064045,0,0,0,0,0,1,no
57948,3.68333333333,0.0,39.84506,0,-86.14932,0,130.847356493,0,0,3,0,9,5,si
83527,69.4,0.0,39.642325,2,-86.367975,0,135.220290881,0,0,0,2,9,1,si
14358,24.8333333333,0.0,38.8129,2,-85.63965,0,2.10970292605,0,0,0,0,11,2,no
79636,8.45,0.0,38.4436875,2,-86.107875,0,59.6904387504,0,0,3,0,1,2,si
29850,4.98333333333,0.0,41.6955,3,-86.3903,0,12.0846156308,0,0,0,0,13,1,no
83785,0.283333333333,1.25,38.3275,0,-85.785,0,10.5791947056,0,0,0,0,11,3,no
71469,1.0,0.0,39.9034,1,-84.9491,0,0.3862416,0,0,0,0,12,1,no
5958,2.2,0.0,40.75,3,-86.35,0,2.17697331186,0,0,0,0,13,1,no
30106,14.0833333333,1.5,41.613275,3,-86.398925,0,65.2106652129,0,0,3,0,13,5,no
3140,70.45,0.0,39.8428571429,2,-87.3285714286,0,123.52475604,0,0,0,0,10,2,no
28036,0.5,1.0,38.2066666667,0,-85.9812,0,39.2450975689,0,0,0,0,1,3,si
28038,73.45,1.0,38.2189142857,0,-86.0336571429,0,79.85324601,0,0,0,1,1,3,si
29521,0.633333333333,0.0,40.6174428571,0,-85.867,0,50.907029441,0,0,3,0,2,3,si
79661,0.616666666667,0.0,39.6315555556,0,-85.0921888889,0,73.1781881352,0,0,3,0,12,2,no
77225,10.95,0.0,41.08111,3,-85.54289,0,75.7473426506,0,0,3,0,8,3,no
67819,8.58333333333,1.0,40.1197909091,2,-85.6887863636,0,80.4056458832,0,0,3,1,2,4,si
59271,0.716666666667,0.0,38.23,0,-86.7366666667,0,40.3931907985,0,0,3,0,1,1,si
15407,23.0,0.0,39.400475,3,-85.07066875,0,65.7187256762,0,0,0,0,5,1,no
1188893,3.9,1.75,40.5514285714,0,-85.3957142857,0,64.7505433666,0,0,0,0,8,5,no
1188890,6.13333333333,1.75,40.81125,1,-85.880625,0,129.715971545,0,0,3,0,8,1,no
39315,4.83333333333,0.0,39.0987,3,-86.519,0,104.158352181,0,0,0,1,7,2,si
66652,3.96666666667,0.0,41.46,0,-85.454,0,123.138610455,0,0,3,0,4,1,no
50290,2.76666666667,0.0,41.4243,0,-85.9420666667,0,111.62591658,0,0,3,0,4,1,no
