EVENT_ID,EPISODE_ID,EVENT_TYPE,BEGIN_DATE_TIME,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,MAGNITUDE,TOR_F_SCALE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
238011,40867,Thunderstorm Wind,02-JUN-10 04:50:00,02-JUN-10 04:50:00,0,0,0,0,15.00K,,61.0,,40.4324,-86.8475,40.4324,-86.8475
238020,40867,Thunderstorm Wind,02-JUN-10 05:00:00,02-JUN-10 05:00:00,0,0,0,0,10.00K,1.00K,65.0,,40.3163,-86.6771,40.3163,-86.6771
238078,40879,Flash Flood,03-JUN-10 04:00:00,03-JUN-10 06:00:00,0,0,0,0,0.75K,0.25K,,,38.5622,-86.9498,38.559,-86.9499
238080,40879,Thunderstorm Wind,03-JUN-10 04:00:00,03-JUN-10 04:00:00,0,0,0,0,3.00K,,52.0,,38.5607,-86.9482,38.5607,-86.9482
246862,42263,Funnel Cloud,14-JUN-10 19:29:00,14-JUN-10 19:29:00,0,0,0,0,,,,,39.2856,-86.2052,39.2856,-86.2052
246875,42263,Flood,14-JUN-10 19:03:00,14-JUN-10 21:03:00,0,0,0,0,0.50K,0.50K,,,39.9968,-86.6225,39.9978,-86.6192
246880,42263,Flood,14-JUN-10 19:07:00,14-JUN-10 21:07:00,0,0,0,0,0.75K,0.00K,,,40.0473,-86.4654,40.0461,-86.4648
246883,42263,Flood,14-JUN-10 20:02:00,14-JUN-10 22:02:00,0,0,0,0,0.75K,0.00K,,,38.9594,-85.8995,38.96,-85.8995
246887,42263,Thunderstorm Wind,14-JUN-10 19:15:00,14-JUN-10 19:15:00,0,0,0,0,3.00K,,56.0,,40.263,-85.6748,40.263,-85.6748
246910,42263,Heavy Rain,14-JUN-10 13:15:00,14-JUN-10 14:15:00,0,0,0,0,,,,,39.86,-86.25,39.86,-86.25
228315,38847,Hail,05-APR-10 17:49:00,05-APR-10 17:51:00,0,0,0,0,,,0.75,,39.62,-86.11,39.62,-86.11
228316,38847,Hail,05-APR-10 17:55:00,05-APR-10 17:57:00,0,0,0,0,,,2.5,,39.39,-86.56,39.39,-86.56
216478,37214,Thunderstorm Wind,05-APR-10 18:40:00,05-APR-10 18:44:00,0,0,0,0,1.00K,0.00K,50.0,,39.8155,-84.9,39.8155,-84.9
228317,38847,Hail,05-APR-10 18:38:00,05-APR-10 18:40:00,0,0,0,0,,,1.0,,39.35,-85.97,39.35,-85.97
228318,38847,Hail,05-APR-10 18:45:00,05-APR-10 18:47:00,0,0,0,0,,,1.75,,39.35,-85.97,39.35,-85.97
228319,38847,Hail,05-APR-10 18:44:00,05-APR-10 18:46:00,0,0,0,0,,,1.75,,39.35,-85.97,39.35,-85.97
228320,38847,Hail,05-APR-10 18:44:00,05-APR-10 18:46:00,0,0,0,0,,,1.75,,39.32,-85.83,39.32,-85.83
228321,38847,Hail,05-APR-10 18:47:00,05-APR-10 18:49:00,0,0,0,0,,,1.75,,39.3,-85.77,39.3,-85.77
228309,38847,Hail,05-APR-10 17:13:00,05-APR-10 17:15:00,0,0,0,0,,,1.25,,39.38,-87.03,39.38,-87.03
228310,38847,Hail,05-APR-10 17:20:00,05-APR-10 17:22:00,0,0,0,0,,,1.0,,39.31,-86.1,39.31,-86.1
228301,38847,Hail,05-APR-10 16:32:00,05-APR-10 16:34:00,0,0,0,0,,,0.75,,39.76,-86.35,39.76,-86.35
228311,38847,Hail,05-APR-10 17:30:00,05-APR-10 17:45:00,0,0,0,0,,,2.0,,39.33,-86.73,39.33,-86.73
228312,38847,Hail,05-APR-10 17:36:00,05-APR-10 17:38:00,0,0,0,0,,,1.75,,39.35,-86.77,39.35,-86.77
228313,38847,Hail,05-APR-10 17:40:00,05-APR-10 17:42:00,0,0,0,0,,,0.75,,39.36,-86.77,39.36,-86.77
228314,38847,Hail,05-APR-10 17:45:00,05-APR-10 17:47:00,0,0,0,0,0.50K,,1.75,,39.35,-86.67,39.35,-86.67
228302,38847,Hail,05-APR-10 16:34:00,05-APR-10 16:37:00,0,0,0,0,,,0.88,,39.76,-86.38,39.76,-86.38
228303,38847,Hail,05-APR-10 16:37:00,05-APR-10 16:39:00,0,0,0,0,,,0.75,,39.47,-87.38,39.47,-87.38
228304,38847,Hail,05-APR-10 16:38:00,05-APR-10 16:40:00,0,0,0,0,,,1.0,,39.77,-86.37,39.77,-86.37
228305,38847,Hail,05-APR-10 16:40:00,05-APR-10 16:42:00,0,0,0,0,,,1.0,,39.45,-87.36,39.45,-87.36
228306,38847,Hail,05-APR-10 16:42:00,05-APR-10 16:44:00,0,0,0,0,0.00K,0.00K,0.75,,39.91,-85.93,39.91,-85.93
228307,38847,Hail,05-APR-10 17:00:00,05-APR-10 17:02:00,0,0,0,0,,,1.0,,39.47,-87.38,39.47,-87.38
221754,38150,Hail,06-APR-10 09:24:00,06-APR-10 09:25:00,0,0,0,0,0.00K,0.00K,0.75,,41.68,-86.25,41.68,-86.25
227653,39212,Thunderstorm Wind,27-MAY-10 13:22:00,27-MAY-10 13:26:00,0,0,0,0,2.00K,,50.0,,39.95,-84.83,39.95,-84.83
227655,39212,Thunderstorm Wind,27-MAY-10 14:05:00,27-MAY-10 14:09:00,0,0,0,0,1.00K,,50.0,,39.7933,-85.0144,39.7933,-85.0144
228296,38847,Hail,05-APR-10 16:00:00,05-APR-10 16:02:00,0,0,0,0,,,0.88,,39.69,-86.39,39.69,-86.39
228297,38847,Hail,05-APR-10 16:24:00,05-APR-10 16:26:00,0,0,0,0,,,1.0,,39.76,-86.52,39.76,-86.52
228298,38847,Hail,05-APR-10 16:25:00,05-APR-10 16:27:00,0,0,0,0,,,2.0,,39.76,-86.42,39.76,-86.42
228299,38847,Hail,05-APR-10 16:26:00,05-APR-10 16:28:00,0,0,0,0,,,1.0,,39.7,-86.44,39.7,-86.44
228300,38847,Hail,05-APR-10 16:31:00,05-APR-10 16:41:00,0,0,0,0,,,0.75,,39.79,-86.4,39.79,-86.4
215745,37087,Flood,27-MAR-10 12:00:00,31-MAR-10 23:59:00,0,0,0,0,0.00K,0.00K,,,38.5095,-87.285,38.5125,-87.2862
215743,37087,Flood,27-MAR-10 16:00:00,31-MAR-10 23:59:00,0,0,0,0,0.00K,0.00K,,,38.506,-87.5411,38.5057,-87.5456
215938,37144,Dense Fog,23-MAR-10 03:00:00,23-MAR-10 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
215939,37144,Dense Fog,23-MAR-10 03:00:00,23-MAR-10 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
215940,37144,Dense Fog,23-MAR-10 03:00:00,23-MAR-10 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
215941,37144,Dense Fog,23-MAR-10 03:00:00,23-MAR-10 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
215942,37144,Dense Fog,23-MAR-10 03:00:00,23-MAR-10 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
215943,37144,Dense Fog,23-MAR-10 03:00:00,23-MAR-10 08:00:00,0,0,0,0,0.00K,0.00K,,,,,,
225902,38912,Flash Flood,12-MAY-10 09:35:00,12-MAY-10 14:38:00,0,0,0,0,2.00K,0.00K,,,38.8079,-85.07,38.7977,-85.0653
225231,38827,Hail,03-MAY-10 16:28:00,03-MAY-10 16:29:00,0,0,0,0,0.00K,0.00K,0.88,,40.75,-86.34,40.75,-86.34
219630,37730,Thunderstorm Wind,07-MAY-10 17:00:00,07-MAY-10 17:01:00,0,0,0,0,,0.00K,50.0,,41.2,-84.94,41.2,-84.94
219636,37730,Thunderstorm Wind,07-MAY-10 17:30:00,07-MAY-10 17:31:00,0,0,0,0,45.00K,0.00K,55.0,,41.04,-85.11,41.04,-85.11
225229,38826,Lightning,01-MAY-10 04:00:00,01-MAY-10 04:00:00,0,0,0,0,50.00K,0.00K,,,40.59,-84.96,40.59,-84.96
257878,44285,Thunderstorm Wind,04-AUG-10 07:00:00,04-AUG-10 07:00:00,0,0,0,0,0.00K,0.00K,55.0,,41.4701,-87.0724,41.4701,-87.0724
257880,44285,Flood,04-AUG-10 06:37:00,04-AUG-10 09:00:00,0,0,0,0,0.00K,0.00K,,,41.4847,-87.5016,41.4541,-87.5016
249112,42714,Thunderstorm Wind,18-JUL-10 11:47:00,18-JUL-10 11:47:00,0,0,0,0,0.00K,0.00K,69.0,,41.62,-87.42,41.62,-87.42
258606,44283,Flash Flood,03-AUG-10 05:30:00,03-AUG-10 10:00:00,0,0,0,0,0.00K,0.00K,,,41.7063,-87.524,41.3852,-87.5256
251688,42711,Thunderstorm Wind,15-JUL-10 12:38:00,15-JUL-10 12:38:00,0,0,0,0,0.00K,0.00K,50.0,,40.52,-87.38,40.52,-87.38
219625,37730,Hail,07-MAY-10 16:27:00,07-MAY-10 16:28:00,0,0,0,0,0.00K,0.00K,0.88,,41.04,-85.63,41.04,-85.63
219626,37730,Hail,07-MAY-10 16:53:00,07-MAY-10 16:54:00,0,0,0,0,0.00K,0.00K,1.75,,41.13,-85.15,41.13,-85.15
219627,37730,Hail,07-MAY-10 16:56:00,07-MAY-10 16:57:00,0,0,0,0,0.00K,0.00K,1.75,,41.08,-85.13,41.08,-85.13
219628,37730,Thunderstorm Wind,07-MAY-10 16:45:00,07-MAY-10 16:46:00,0,0,0,0,20.00K,0.00K,55.0,,41.12,-85.19,41.12,-85.19
219629,37730,Thunderstorm Wind,07-MAY-10 16:45:00,07-MAY-10 16:46:00,0,0,0,0,45.00K,0.00K,55.0,,41.12,-85.23,41.12,-85.23
254541,42718,Thunderstorm Wind,24-JUL-10 06:20:00,24-JUL-10 06:20:00,0,0,0,0,0.00K,0.00K,52.0,,41.5649,-87.1834,41.5649,-87.1834
228322,38847,Hail,05-APR-10 18:50:00,05-APR-10 18:52:00,0,0,0,0,0.50K,,1.5,,39.3,-85.77,39.3,-85.77
228323,38847,Hail,05-APR-10 19:20:00,05-APR-10 19:22:00,0,0,0,0,,,0.75,,39.34,-85.48,39.34,-85.48
228324,38847,Hail,05-APR-10 18:02:00,05-APR-10 18:04:00,0,0,0,0,,,1.0,,39.41,-86.41,39.41,-86.41
228325,38847,Hail,05-APR-10 17:52:00,05-APR-10 17:54:00,0,0,0,0,,,2.0,,39.35,-86.56,39.35,-86.56
228326,38847,Hail,05-APR-10 19:10:00,05-APR-10 19:12:00,0,0,0,0,,,1.75,,39.3,-85.77,39.3,-85.77
228327,38847,Hail,05-APR-10 18:55:00,05-APR-10 18:58:00,0,0,0,0,,,1.75,,39.35,-85.84,39.35,-85.84
228329,38847,Thunderstorm Wind,05-APR-10 16:55:00,05-APR-10 16:55:00,0,0,0,0,,,59.0,,38.96,-85.89,38.96,-85.89
228332,38847,Hail,05-APR-10 17:45:00,05-APR-10 17:47:00,0,0,0,0,,,2.25,,39.35,-86.67,39.35,-86.67
228335,38847,Heavy Rain,05-APR-10 16:36:00,05-APR-10 17:01:00,0,0,0,0,0.50K,0.50K,,,39.47,-87.38,39.47,-87.38
222608,38162,Thunderstorm Wind,07-APR-10 19:00:00,07-APR-10 19:02:00,0,0,0,0,25.00K,0.00K,52.0,,41.0546,-85.046,41.057,-85.0438
235936,40459,Thunderstorm Wind,05-JUN-10 22:10:00,05-JUN-10 22:10:00,0,0,0,0,0.00K,0.00K,50.0,,41.1465,-87.1706,41.1465,-87.1706
253871,43627,Flash Flood,24-JUL-10 21:05:00,24-JUL-10 23:59:00,0,0,0,0,0.00K,0.00K,,,40.8,-85.82,40.7582,-85.7964
246823,42263,Thunderstorm Wind,14-JUN-10 18:55:00,14-JUN-10 18:55:00,0,0,0,0,,,50.0,,38.81,-86.95,38.81,-86.95
246824,42263,Thunderstorm Wind,14-JUN-10 19:00:00,14-JUN-10 19:00:00,0,0,0,0,,,61.0,,39.15,-86.55,39.15,-86.55
246825,42263,Thunderstorm Wind,14-JUN-10 19:10:00,14-JUN-10 19:10:00,0,0,0,0,,,52.0,,38.67,-86.79,38.67,-86.79
246826,42263,Thunderstorm Wind,14-JUN-10 19:30:00,14-JUN-10 19:30:00,0,0,0,0,,,55.0,,39.91,-85.93,39.91,-85.93
246840,42263,Thunderstorm Wind,14-JUN-10 14:10:00,14-JUN-10 14:10:00,0,0,0,0,25.00K,,61.0,,39.5762,-85.8053,39.5762,-85.8053
230559,39636,Thunderstorm Wind,12-JUN-10 20:40:00,12-JUN-10 20:44:00,0,0,0,0,1.00K,0.00K,50.0,,39.8145,-85.1874,39.8145,-85.1874
230560,39636,Thunderstorm Wind,12-JUN-10 20:55:00,12-JUN-10 21:00:00,0,0,0,0,1.00K,0.00K,50.0,,39.12,-84.9867,39.12,-84.9867
230561,39636,Thunderstorm Wind,12-JUN-10 21:00:00,12-JUN-10 21:05:00,0,0,0,0,1.00K,0.00K,50.0,,39.63,-85.3,39.63,-85.3
230562,39636,Thunderstorm Wind,12-JUN-10 21:14:00,12-JUN-10 21:18:00,0,0,0,0,1.00K,0.00K,50.0,,38.95,-84.87,38.95,-84.87
230564,39636,Thunderstorm Wind,12-JUN-10 21:15:00,12-JUN-10 21:20:00,0,0,0,0,1.00K,0.00K,50.0,,39.1,-84.85,39.1,-84.85
230566,39636,Thunderstorm Wind,12-JUN-10 21:16:00,12-JUN-10 21:20:00,0,0,0,0,1.00K,0.00K,50.0,,39.63,-84.93,39.63,-84.93
249091,42692,Thunderstorm Wind,18-JUL-10 12:45:00,18-JUL-10 12:46:00,0,0,0,0,0.00K,0.00K,55.0,,41.68,-86.89,41.68,-86.89
253857,43622,Thunderstorm Wind,23-JUL-10 19:52:00,23-JUL-10 19:53:00,0,0,0,0,0.00K,0.00K,50.0,,41.7,-86.32,41.7,-86.32
253858,43622,Thunderstorm Wind,23-JUL-10 20:05:00,23-JUL-10 20:06:00,0,0,0,0,0.00K,0.00K,63.0,,41.68,-85.98,41.68,-85.98
246812,42263,Hail,14-JUN-10 15:58:00,14-JUN-10 16:00:00,0,0,0,0,,,0.75,,40.41,-86.93,40.41,-86.93
246813,42263,Hail,14-JUN-10 16:35:00,14-JUN-10 16:37:00,0,0,0,0,,,0.88,,40.3,-86.81,40.3,-86.81
246817,42263,Thunderstorm Wind,14-JUN-10 14:05:00,14-JUN-10 14:05:00,0,0,0,0,,,56.0,,39.78,-86.15,39.78,-86.15
246819,42263,Thunderstorm Wind,14-JUN-10 18:40:00,14-JUN-10 18:40:00,0,0,0,0,,,52.0,,39.03,-86.94,39.03,-86.94
239264,40987,Thunderstorm Wind,11-JUN-10 12:40:00,11-JUN-10 12:40:00,0,0,0,0,5.00K,,56.0,,38.87,-86.48,38.87,-86.48
239265,41142,Hail,20-JUN-10 18:17:00,20-JUN-10 18:19:00,0,0,0,0,,,1.0,,38.84,-86.1,38.84,-86.1
239291,41145,Thunderstorm Wind,18-JUN-10 18:03:00,18-JUN-10 18:03:00,0,0,0,0,1.00K,,52.0,,40.41,-86.87,40.41,-86.87
246820,42263,Thunderstorm Wind,14-JUN-10 18:44:00,14-JUN-10 18:44:00,0,0,0,0,,,54.0,,40.12,-86.02,40.12,-86.02
246821,42263,Thunderstorm Wind,14-JUN-10 18:55:00,14-JUN-10 18:55:00,0,0,0,0,,,52.0,,40.02,-86.47,40.02,-86.47
248950,42689,Hail,17-JUL-10 16:00:00,17-JUL-10 16:01:00,0,0,0,0,0.00K,0.00K,1.0,,40.9,-86.8,40.9,-86.8
248951,42689,Hail,17-JUL-10 17:10:00,17-JUL-10 17:11:00,0,0,0,0,0.00K,0.00K,1.75,,40.68,-86.78,40.68,-86.78
246854,42263,Thunderstorm Wind,14-JUN-10 19:30:00,14-JUN-10 19:30:00,0,0,0,0,,,52.0,,39.0315,-85.8328,39.0315,-85.8328
246855,42263,Thunderstorm Wind,14-JUN-10 19:08:00,14-JUN-10 19:08:00,0,0,0,0,5.00K,,56.0,,39.1504,-86.4945,39.1504,-86.4945
246857,42263,Funnel Cloud,14-JUN-10 18:40:00,14-JUN-10 18:40:00,0,0,0,0,,,,,38.99,-87.08,38.99,-87.08
246858,42263,Funnel Cloud,14-JUN-10 18:40:00,14-JUN-10 18:40:00,0,0,0,0,,,,,39.21,-86.87,39.21,-86.87
239294,41145,Thunderstorm Wind,18-JUN-10 18:03:00,18-JUN-10 18:03:00,0,0,0,0,20.00K,,61.0,,40.6856,-86.7505,40.6856,-86.7505
239298,41145,Thunderstorm Wind,18-JUN-10 18:10:00,18-JUN-10 18:10:00,0,0,0,0,6.00K,,70.0,,40.51,-86.84,40.51,-86.84
239300,41145,Thunderstorm Wind,18-JUN-10 18:12:00,18-JUN-10 18:12:00,0,0,0,0,9.00K,,56.0,,40.6675,-86.7231,40.6675,-86.7231
239301,41145,Heavy Rain,18-JUN-10 17:37:00,18-JUN-10 18:37:00,0,0,0,0,,,,,40.5,-86.67,40.5,-86.67
239307,41145,Thunderstorm Wind,18-JUN-10 18:40:00,18-JUN-10 18:40:00,0,0,0,0,,,56.0,,40.41,-86.93,40.41,-86.93
239309,41145,Thunderstorm Wind,18-JUN-10 18:40:00,18-JUN-10 18:40:00,0,0,0,0,,,59.0,,40.35,-86.51,40.35,-86.51
239319,41145,Thunderstorm Wind,18-JUN-10 19:15:00,18-JUN-10 19:15:00,0,0,0,0,6.00K,,56.0,,40.48,-86.29,40.48,-86.29
239320,41145,Thunderstorm Wind,18-JUN-10 19:15:00,18-JUN-10 19:15:00,0,0,0,0,1.00K,,56.0,,40.48,-86.1,40.48,-86.1
239327,41145,Thunderstorm Wind,18-JUN-10 19:34:00,18-JUN-10 19:34:00,0,0,0,0,1.00K,,56.0,,40.28,-85.84,40.28,-85.84
239328,41145,Thunderstorm Wind,18-JUN-10 19:50:00,18-JUN-10 19:50:00,0,0,0,0,7.50K,,56.0,,39.97,-85.43,39.97,-85.43
239330,41145,Hail,19-JUN-10 00:00:00,19-JUN-10 00:02:00,0,0,0,0,,,0.88,,40.1,-87.44,40.1,-87.44
239331,41145,Thunderstorm Wind,19-JUN-10 02:55:00,19-JUN-10 02:55:00,0,0,0,0,3.00K,,56.0,,38.68,-87.42,38.68,-87.42
239349,41145,Flood,19-JUN-10 04:55:00,19-JUN-10 06:55:00,0,0,0,0,0.50K,0.50K,,,39.1305,-86.1576,39.1327,-86.1689
246860,42263,Funnel Cloud,14-JUN-10 18:50:00,14-JUN-10 18:50:00,0,0,0,0,,,,,39.29,-86.83,39.29,-86.83
246861,42263,Funnel Cloud,14-JUN-10 19:00:00,14-JUN-10 19:00:00,0,0,0,0,,,,,39.23,-86.62,39.23,-86.62
239606,41145,Thunderstorm Wind,18-JUN-10 20:54:00,18-JUN-10 20:54:00,0,0,0,0,0.50K,,52.0,,39.62,-86.1952,39.62,-86.1952
239612,41145,Thunderstorm Wind,18-JUN-10 19:40:00,18-JUN-10 19:40:00,0,0,0,0,2.00K,,56.0,,40.1235,-86.0414,40.1235,-86.0414
230318,39627,Thunderstorm Wind,12-JUN-10 21:14:00,12-JUN-10 21:18:00,0,0,0,0,1.00K,0.00K,50.0,,39.12,-85.08,39.12,-85.08
246848,42263,Thunderstorm Wind,14-JUN-10 18:12:00,14-JUN-10 18:12:00,0,0,0,0,8.00K,,56.0,,38.68,-87.51,38.68,-87.51
246850,42263,Thunderstorm Wind,14-JUN-10 18:38:00,14-JUN-10 18:38:00,0,0,0,0,1.00K,,56.0,,40.0101,-86.6009,40.0101,-86.6009
246851,42263,Thunderstorm Wind,14-JUN-10 19:10:00,14-JUN-10 19:10:00,0,0,0,0,2.00K,,61.0,,39.19,-86.62,39.19,-86.62
246852,42263,Thunderstorm Wind,14-JUN-10 19:13:00,14-JUN-10 19:13:00,0,0,0,0,5.00K,,61.0,,39.23,-86.6,39.23,-86.6
231083,39771,Thunderstorm Wind,21-JUN-10 10:15:00,21-JUN-10 10:20:00,0,0,0,0,1.00K,0.00K,50.0,,39.6734,-84.93,39.6734,-84.93
231084,39771,Thunderstorm Wind,21-JUN-10 11:19:00,21-JUN-10 11:24:00,0,0,0,0,1.00K,0.00K,50.0,,39.15,-85.02,39.15,-85.02
231098,39771,Thunderstorm Wind,21-JUN-10 11:57:00,21-JUN-10 12:01:00,0,0,0,0,1.00K,0.00K,50.0,,38.75,-85.07,38.75,-85.07
231101,39771,Flood,21-JUN-10 11:10:00,21-JUN-10 13:00:00,0,0,0,0,1.00K,0.00K,,,39.2,-85.33,39.2068,-85.3082
230121,39597,Thunderstorm Wind,03-JUN-10 16:33:00,03-JUN-10 16:37:00,0,0,0,0,1.00K,0.00K,50.0,,39.63,-84.9864,39.63,-84.9864
246853,42263,Thunderstorm Wind,14-JUN-10 19:13:00,14-JUN-10 19:13:00,0,0,0,0,5.00K,,61.0,,39.17,-86.52,39.17,-86.52
246842,42263,Thunderstorm Wind,14-JUN-10 16:06:00,14-JUN-10 16:06:00,0,0,0,0,12.50K,,61.0,,40.4029,-87.0007,40.4029,-87.0007
246843,42263,Thunderstorm Wind,14-JUN-10 16:05:00,14-JUN-10 16:05:00,0,0,0,0,5.00K,,56.0,,40.58,-86.67,40.58,-86.67
246844,42263,Thunderstorm Wind,14-JUN-10 17:53:00,14-JUN-10 17:53:00,0,0,0,0,,,52.0,,39.441,-87.3962,39.441,-87.3962
246845,42263,Thunderstorm Wind,14-JUN-10 18:04:00,14-JUN-10 18:04:00,0,0,0,0,10.00K,,56.0,,39.88,-87.23,39.88,-87.23
246846,42263,Thunderstorm Wind,14-JUN-10 18:00:00,14-JUN-10 18:00:00,0,0,0,0,,,63.0,,39.0555,-87.4972,39.0555,-87.4972
246847,42263,Thunderstorm Wind,14-JUN-10 18:10:00,14-JUN-10 18:10:00,0,0,0,0,,,52.0,,39.07,-87.26,39.07,-87.26
253868,43627,Thunderstorm Wind,24-JUL-10 17:15:00,24-JUL-10 17:16:00,0,0,0,0,0.00K,0.00K,52.0,,41.3,-86.63,41.3,-86.63
253869,43627,Thunderstorm Wind,24-JUL-10 19:10:00,24-JUL-10 19:11:00,0,0,0,0,0.00K,0.00K,55.0,,40.75,-86.07,40.75,-86.07
253870,43627,Thunderstorm Wind,24-JUL-10 17:23:00,24-JUL-10 17:24:00,0,0,0,0,0.00K,0.00K,55.0,,41.21,-86.6,41.21,-86.6
254115,43679,Flash Flood,17-JUL-10 17:00:00,17-JUL-10 19:00:00,0,0,0,0,0.50K,0.50K,,,39.0899,-86.6688,39.0871,-86.6681
241385,40475,Thunderstorm Wind,23-JUN-10 17:45:00,23-JUN-10 17:45:00,0,0,0,0,0.00K,0.00K,53.0,,41.62,-87.42,41.62,-87.42
227595,39205,Hail,06-APR-10 07:47:00,06-APR-10 07:48:00,0,0,0,0,0.00K,0.00K,0.75,,41.5645,-87.47,41.5645,-87.47
227597,39206,Hail,07-APR-10 14:34:00,07-APR-10 14:35:00,0,0,0,0,0.00K,0.00K,0.75,,41.58,-87.2,41.58,-87.2
253309,43503,Thunderstorm Wind,15-JUL-10 13:14:00,15-JUL-10 13:14:00,0,0,0,0,,,50.0,,40.44,-87.32,40.44,-87.32
243351,40475,Thunderstorm Wind,23-JUN-10 17:56:00,23-JUN-10 17:56:00,0,0,0,0,0.00K,0.00K,60.0,,41.4491,-87.2305,41.4491,-87.2305
254117,43679,Heavy Rain,17-JUL-10 11:50:00,17-JUL-10 17:00:00,0,0,0,0,,,,,39.19,-86.77,39.19,-86.77
254118,43679,Thunderstorm Wind,17-JUL-10 18:34:00,17-JUL-10 18:34:00,0,0,0,0,3.00K,,52.0,,40.41,-86.87,40.41,-86.87
254119,43679,Thunderstorm Wind,17-JUL-10 18:38:00,17-JUL-10 18:38:00,0,0,0,0,45.00K,,63.0,,40.45,-86.93,40.45,-86.93
254120,43679,Heavy Rain,17-JUL-10 18:05:00,17-JUL-10 19:06:00,0,0,0,0,,,,,40.41,-86.87,40.41,-86.87
242486,40470,Lightning,21-JUN-10 21:30:00,21-JUN-10 21:30:00,0,0,0,0,10.00K,0.00K,,,41.3147,-87.142,41.3147,-87.142
243055,40475,Flash Flood,23-JUN-10 18:30:00,23-JUN-10 22:00:00,0,0,0,0,0.00K,0.00K,,,41.5767,-87.5193,41.5127,-87.5193
254126,43679,Heavy Rain,17-JUL-10 17:50:00,17-JUL-10 22:10:00,0,0,0,0,,,,,39.64,-86.84,39.64,-86.84
254121,43679,Flash Flood,17-JUL-10 20:15:00,17-JUL-10 22:15:00,0,0,0,0,0.50K,0.50K,,,39.0155,-87.0628,39.0263,-87.0574
254127,43679,Heavy Rain,17-JUL-10 15:40:00,17-JUL-10 23:00:00,0,0,0,0,,,,,39.1659,-87.2244,39.1659,-87.2244
236244,40462,Hail,14-JUN-10 15:05:00,14-JUN-10 15:18:00,0,0,0,0,500.00K,2.00M,4.25,,40.52,-87.38,40.4763,-87.2084
241391,40475,Thunderstorm Wind,23-JUN-10 17:51:00,23-JUN-10 17:51:00,0,0,0,0,0.00K,0.00K,70.0,,41.6275,-87.1967,41.6275,-87.1967
241392,40475,Thunderstorm Wind,23-JUN-10 17:45:00,23-JUN-10 17:45:00,0,0,0,0,0.00K,0.00K,52.0,,41.42,-87.37,41.42,-87.37
241395,40475,Thunderstorm Wind,23-JUN-10 18:00:00,23-JUN-10 18:00:00,0,0,0,0,0.00K,0.00K,52.0,,41.28,-87.42,41.28,-87.42
253317,43503,Thunderstorm Wind,15-JUL-10 13:30:00,15-JUL-10 13:30:00,0,0,0,0,6.00K,,56.0,,40.43,-87.28,40.43,-87.28
253320,43503,Heavy Rain,15-JUL-10 14:00:00,15-JUL-10 14:49:00,0,0,0,0,,,,,40.0737,-87.5054,40.0737,-87.5054
253321,43503,Heavy Rain,15-JUL-10 15:00:00,15-JUL-10 15:34:00,0,0,0,0,,,,,40.05,-86.59,40.05,-86.59
254129,43679,Thunderstorm Wind,17-JUL-10 22:50:00,17-JUL-10 22:50:00,0,0,0,0,50.00K,,65.0,,39.23,-87.05,39.23,-87.05
241427,40475,Flood,23-JUN-10 18:40:00,23-JUN-10 21:00:00,0,0,0,0,0.00K,0.00K,,,41.5182,-87.4717,41.5192,-87.4823
253323,43503,Thunderstorm Wind,15-JUL-10 15:42:00,15-JUL-10 15:42:00,0,0,0,0,1.00K,,52.0,,39.9858,-86.1142,39.9858,-86.1142
253324,43503,Thunderstorm Wind,15-JUL-10 16:05:00,15-JUL-10 16:05:00,0,0,0,0,1.00K,,52.0,,40.0975,-85.6705,40.0975,-85.6705
253359,43503,Thunderstorm Wind,15-JUL-10 20:00:00,15-JUL-10 20:00:00,0,0,0,0,9.00K,,56.0,,38.6779,-86.9132,38.6779,-86.9132
231162,39777,Thunderstorm Wind,27-JUN-10 19:25:00,27-JUN-10 19:30:00,0,0,0,0,1.00K,0.00K,50.0,,39.65,-85.13,39.65,-85.13
231163,39777,Thunderstorm Wind,27-JUN-10 19:25:00,27-JUN-10 19:30:00,0,0,0,0,1.00K,0.00K,50.0,,39.82,-85.17,39.82,-85.17
235879,40457,Thunderstorm Wind,02-JUN-10 03:20:00,02-JUN-10 03:20:00,0,0,0,0,1.00K,0.00K,50.0,,41.6,-87.05,41.6,-87.05
235935,40459,Hail,05-JUN-10 21:46:00,05-JUN-10 21:49:00,0,0,0,0,0.00K,0.00K,1.75,,41.0891,-87.5043,41.0891,-87.5043
201568,34944,Lake-Effect Snow,01-JAN-10 17:00:00,02-JAN-10 03:00:00,0,0,0,0,0.00K,0.00K,,,,,,
261654,45114,Drought,01-OCT-10 00:00:00,31-OCT-10 23:59:00,0,0,0,0,0.00K,,,,,,,
261655,45114,Drought,01-OCT-10 00:00:00,31-OCT-10 23:59:00,0,0,0,0,0.00K,,,,,,,
