,EPISODE_ID,EVENT_ID,RANGE,LATITUDE,LONGITUDE,LAT2,LON2
36127,100159,600011,1.25,40.91,-85.97,4054600.0,8558200.0
37646,100144,599842,0.0,40.75,-86.07,4045000.0,864200.0
37647,100144,599845,2.19,41.37,-85.82,4122200.0,8549200.0
37648,100144,599849,0.52,41.4,-85.71,4124000.0,8542600.0
37649,100144,599864,0.84,41.3891,-85.7071,4123346.0,8542426.0
38035,98134,590155,0.55,38.9526,-84.9598,3857156.0,8457588.0
38186,99267,596181,1.55,41.6,-87.02,4136000.0,871200.0
38300,99617,599438,0.69,41.59,-87.18,4135400.0,8710800.0
38301,99617,599439,0.69,41.48,-87.05,4128800.0,873000.0
38319,99624,597623,0.0,40.95,-87.45,4057000.0,8727000.0
38320,99624,597624,1.25,40.76,-87.13,4045600.0,877800.0
38492,98718,593325,1.0,37.8703,-87.2066,3752218.0,8712396.0
38527,98723,595586,0.87,40.44,-86.91,4026400.0,8654600.0
38528,98723,595587,1.48,40.3,-86.51,4018000.0,8630600.0
38529,98723,595588,2.05,40.0778,-86.0333,404668.0,861998.0
38530,98723,595589,0.87,39.84,-86.39,3950400.0,8623400.0
38531,98723,595590,1.48,39.89,-86.46,3953400.0,8627600.0
38532,98723,595591,0.87,40.06,-86.03,403600.0,861800.0
38533,98723,595592,0.0,39.95,-86.27,3957000.0,8616200.0
38534,98723,595593,0.44,39.9498,-86.2783,3956988.0,8616698.0
38535,98723,595594,0.42,39.8249,-86.2958,3949494.0,8617748.0
38536,98723,595595,0.2,39.9972,-86.3496,3959832.0,8620976.0
38537,98723,595596,2.65,39.9108,-86.2599,3954648.0,8615594.0
38538,98723,595597,0.0,40.17,-84.98,4010200.0,8458800.0
38539,98723,595598,0.7,39.7658,-86.308,3945948.0,8618480.0
38540,98723,595599,0.69,40.19,-85.2,4011400.0,8512000.0
38541,98723,595600,1.27,39.7806,-86.274,3946836.0,8616440.0
38542,98723,595602,2.51,39.7445,-86.1598,3944670.0,869588.0
38543,98723,595603,1.11,39.6062,-86.1092,3936372.0,866552.0
38544,98723,595604,0.53,39.6,-85.86,3936000.0,8551600.0
38545,98723,595605,0.87,39.66,-86.31,3939600.0,8618600.0
38546,98723,595606,1.01,39.9855,-85.7525,3959130.0,8545150.0
38547,98723,595610,0.32,39.9504,-86.2639,3957024.0,8615834.0
38548,98723,595619,0.87,39.14,-85.81,398400.0,8548600.0
38549,98723,595635,0.54,39.8238,-86.2562,3949428.0,8615372.0
38550,98723,595636,1.4,39.0644,-85.8334,393864.0,8550004.0
38551,98723,595638,2.14,38.958,-85.8633,3857480.0,8551798.0
38552,98724,595976,0.25,39.7665,-86.5286,3945990.0,8631716.0
38553,98724,595977,2.11,39.79,-86.56,3947400.0,8633600.0
38554,98724,595987,0.9,39.7105,-86.4817,3942630.0,8628902.0
38555,98724,595989,0.87,39.69,-86.52,3941400.0,8631200.0
38556,98724,595992,1.74,39.69,-86.37,3941400.0,8622200.0
38612,100202,600158,2.14,41.2,-84.86,4112000.0,8451600.0
38995,97871,588793,0.86,41.46,-86.31,4127600.0,8618600.0
38996,97871,588794,0.36,41.4448,-86.15,4126688.0,869000.0
38997,97871,588795,0.52,40.75,-86.36,4045000.0,8621600.0
38998,97871,588796,0.52,40.95,-84.99,4057000.0,8459400.0
38999,97871,588797,0.87,40.76,-87.04,4045600.0,872400.0
39000,97871,588798,1.05,40.42,-85.55,4025200.0,8533000.0
39001,97872,588461,1.94,41.3498,-86.2739,4120988.0,8616434.0
39002,97872,588462,1.25,41.33,-85.8,4119800.0,8548000.0
39003,97872,588463,0.86,41.33,-85.77,4119800.0,8546200.0
39012,97878,588487,1.47,41.1832,-87.3521,4110992.0,8721126.0
39013,97878,588487,1.74,41.1937,-87.3185,4111622.0,8719110.0
39014,97878,588487,1.43,41.1866,-87.3133,4111196.0,8718798.0
39015,97878,588487,1.07,41.1769,-87.3484,4110614.0,8720904.0
39232,97917,588803,0.0,41.3,-86.63,4118000.0,8637800.0
39233,97917,588804,0.6,41.7226,-86.2559,4143356.0,8615354.0
39234,97917,588805,1.48,41.65,-86.16,4139000.0,869600.0
39235,97917,588806,0.86,41.66,-86.16,4139600.0,869600.0
39236,97917,588807,0.52,41.67,-86.08,4140200.0,864800.0
39237,97917,588808,2.19,41.6873,-86.0113,4141238.0,86678.0
39238,97917,588808,1.7,41.7093,-85.9622,4142558.0,8557732.0
39239,97917,588808,2.25,41.6901,-85.9285,4141406.0,8555710.0
39240,97917,588808,1.33,41.6709,-85.9474,4140254.0,8556844.0
39241,97917,588808,1.37,41.6716,-85.9941,4140296.0,8559646.0
39242,97917,588810,0.52,41.68,-85.71,4140800.0,8542600.0
39243,97917,588811,0.69,41.67,-85.58,4140200.0,8534800.0
39251,97919,588818,0.87,40.86,-86.88,4051600.0,8652800.0
39252,97919,588819,0.64,40.7885,-86.745,4047310.0,8644700.0
39253,97919,588820,0.87,40.86,-86.88,4051600.0,8652800.0
39254,97919,588821,0.87,40.86,-86.88,4051600.0,8652800.0
39255,97919,588822,1.48,40.77,-86.49,4046200.0,8629400.0
39256,97919,588823,0.52,40.75,-86.76,4045000.0,8645600.0
39257,97919,588825,1.48,40.77,-86.36,4046200.0,8621600.0
39258,97919,588826,0.52,40.75,-86.36,4045000.0,8621600.0
39259,97919,588828,0.0,40.75,-86.07,4045000.0,864200.0
39260,97919,588829,2.14,40.68,-86.16,4040800.0,869600.0
39261,97919,588832,2.97,40.7072,-86.0243,4042432.0,861458.0
39262,97919,588834,0.87,40.64,-85.34,4038400.0,8520400.0
39263,97919,588835,1.73,40.7,-86.11,4042000.0,866600.0
39264,97919,588836,0.0,40.7,-85.62,4042000.0,8537200.0
39333,97884,588557,0.92,38.6571,-87.1744,3839426.0,8710464.0
39334,97884,588557,0.88,38.6573,-87.1711,3839438.0,8710266.0
39335,97884,588557,1.08,38.6544,-87.171,3839264.0,8710260.0
39336,97884,588557,1.1,38.6545,-87.1746,3839270.0,8710476.0
39380,97892,588568,0.95,39.1567,-86.5245,399402.0,8631470.0
39381,97892,588568,1.11,39.1543,-86.5245,399258.0,8631470.0
39382,97892,588568,1.06,39.1547,-86.5185,399282.0,8631110.0
39383,97892,588568,0.9,39.1571,-86.5186,399426.0,8631116.0
39384,97892,589663,0.22,38.7769,-87.3009,3846614.0,8718054.0
39385,97892,589663,0.21,38.777,-87.2994,3846620.0,8717964.0
39386,97892,589663,0.28,38.776,-87.2994,3846560.0,8717964.0
39387,97892,589663,0.29,38.7759,-87.3008,3846554.0,8718048.0
39714,98199,590764,0.69,39.89,-85.05,3953400.0,853000.0
39715,98199,590765,2.97,39.87,-84.99,3952200.0,8459400.0
39716,98199,590767,2.96,39.86,-84.97,3951600.0,8458200.0
39717,98199,590768,2.14,39.87,-84.94,3952200.0,8456400.0
39718,98199,590769,0.87,39.84,-84.91,3950400.0,8454600.0
39719,98199,590772,0.53,39.83,-84.89,3949800.0,8453400.0
39720,98199,590826,2.08,39.1703,-85.336,3910218.0,8520160.0
39721,98199,590827,0.87,39.1422,-85.2962,398532.0,8517772.0
39722,98199,590828,2.33,39.0963,-85.2772,395778.0,8516632.0
39723,98199,590831,1.95,39.0952,-85.2663,395712.0,8515978.0
39843,98724,595993,1.38,39.61,-86.48,3936600.0,8628800.0
39844,98724,595994,0.0,39.58,-86.48,3934800.0,8628800.0
39845,98724,595995,1.48,39.7,-86.24,3942000.0,8614400.0
39846,98724,597178,2.11,39.76,-86.76,3945600.0,8645600.0
39847,98724,597180,0.87,39.76,-86.52,3945600.0,8631200.0
39848,98724,597181,1.38,39.61,-86.48,3936600.0,8628800.0
39849,98724,597182,0.87,39.42,-86.42,3925200.0,8625200.0
39850,98724,597190,0.76,39.2596,-85.8954,3915576.0,8553724.0
39851,98724,597191,1.47,39.2103,-85.904,3912618.0,8554240.0
39852,98724,597196,1.48,39.98,-86.36,3958800.0,8621600.0
39853,98724,597198,0.0,39.95,-86.27,3957000.0,8616200.0
39854,98724,597199,0.53,39.72,-86.29,3943200.0,8617400.0
39855,98724,597200,0.69,38.61,-87.35,3836600.0,8721000.0
39856,98724,597288,0.69,40.04,-86.9,402400.0,8654000.0
39857,98724,597295,2.1,39.2397,-86.3023,3914382.0,8618138.0
39858,98724,597296,0.87,39.42,-86.42,3925200.0,8625200.0
39859,98724,597297,3.5,39.72,-86.71,3943200.0,8642600.0
39860,98724,597298,1.75,39.21,-85.91,3912600.0,8554600.0
39861,98724,597299,0.69,39.79,-86.25,3947400.0,8615000.0
39862,98724,597307,1.17,39.7966,-86.2457,3947796.0,8614742.0
39863,98724,597308,2.11,39.76,-86.12,3945600.0,867200.0
39864,98724,597309,1.83,39.7805,-86.2155,3946830.0,8612930.0
39865,98724,597310,0.54,39.2,-86.24,3912000.0,8614400.0
39866,98724,597312,0.69,38.61,-87.35,3836600.0,8721000.0
39867,98724,597315,0.82,39.7918,-86.2508,3947508.0,8615048.0
39868,98724,597338,1.99,40.4344,-87.2118,4026064.0,8712708.0
39869,98724,597339,2.01,39.7438,-86.7034,3944628.0,8642204.0
39870,98724,597339,1.79,39.751,-86.6972,3945060.0,8641832.0
39871,98724,597340,1.91,39.7472,-86.7403,3944832.0,8644418.0
39872,98724,597340,1.98,39.7463,-86.7409,3944778.0,8644454.0
39873,98724,597383,0.48,39.2067,-86.2475,3912402.0,8614850.0
39874,98724,597383,0.5,39.2067,-86.2463,3912402.0,8614778.0
40223,98724,597383,0.56,39.2076,-86.2463,3912456.0,8614778.0
40224,98724,597383,0.54,39.2076,-86.2475,3912456.0,8614850.0
40225,98724,597403,2.34,39.7024,-86.5744,3942144.0,8634464.0
40226,98724,597403,2.37,39.7025,-86.5733,3942150.0,8634398.0
40227,98724,597403,2.41,39.7018,-86.5734,3942108.0,8634404.0
40228,98724,597403,2.37,39.7019,-86.5744,3942114.0,8634464.0
40229,98724,597405,1.09,39.695,-86.5236,3941700.0,8631416.0
40230,98724,597405,1.1,39.695,-86.5228,3941700.0,8631368.0
40231,98724,597405,1.08,39.6946,-86.5228,3941676.0,8631368.0
40232,98724,597405,1.07,39.6947,-86.5235,3941682.0,8631410.0
40233,98724,597408,1.17,39.7968,-86.2472,3947808.0,8614832.0
40234,98724,597408,1.17,39.7968,-86.2468,3947808.0,8614808.0
40235,98724,597408,1.15,39.7965,-86.2467,3947790.0,8614802.0
40236,98724,597408,1.15,39.7965,-86.2472,3947790.0,8614832.0
40237,98724,597409,1.14,39.0304,-85.9665,391824.0,8557990.0
40238,98724,597409,1.28,39.0308,-85.9693,391848.0,8558158.0
40239,98724,597409,1.29,39.0318,-85.9686,391908.0,8558116.0
40240,98724,597409,1.18,39.0317,-85.9661,391902.0,8557966.0
40242,98726,597276,0.53,40.05,-84.94,403000.0,8456400.0
40243,98726,597277,0.69,40.44,-86.83,4026400.0,8649800.0
40244,98726,597278,0.0,39.78,-86.15,3946800.0,869000.0
40245,98726,597279,0.69,39.79,-87.37,3947400.0,8722200.0
40246,98726,597280,1.74,39.65,-86.45,3939000.0,8627000.0
40247,98726,597316,0.69,40.44,-86.83,4026400.0,8649800.0
40248,98726,597317,2.07,39.8252,-86.3781,3949512.0,8622686.0
40249,98726,597318,0.53,39.32,-85.64,3919200.0,8538400.0
40250,98726,597319,2.33,40.05,-86.55,403000.0,8633000.0
40251,98726,597321,2.65,39.2656,-85.484,3915936.0,8529040.0
40252,98726,597322,0.28,39.2305,-85.5753,3913830.0,8534518.0
40253,98726,597336,2.31,40.3105,-86.7519,4018630.0,8645114.0
40254,98726,597336,2.29,40.3102,-86.7479,4018612.0,8644874.0
40255,98726,597337,0.31,40.2811,-86.7357,4016866.0,8644142.0
40256,98726,597337,0.07,40.2796,-86.7288,4016776.0,8643728.0
40257,98726,597393,0.34,39.6005,-86.2064,3936030.0,8612384.0
40258,98726,597393,0.38,39.6005,-86.2072,3936030.0,8612432.0
40259,98726,597393,0.62,39.6042,-86.2104,3936252.0,8612624.0
40260,98726,597393,0.57,39.6045,-86.209,3936270.0,8612540.0
40261,98726,597414,2.68,40.4978,-86.8916,4029868.0,8653496.0
40262,98726,597414,2.66,40.4977,-86.8925,4029862.0,8653550.0
40263,98726,597414,2.58,40.499,-86.8926,4029940.0,8653556.0
40264,98726,597414,2.61,40.499,-86.8918,4029940.0,8653508.0
40265,98726,597415,1.79,39.7548,-86.1422,3945288.0,868532.0
40266,98726,597415,1.88,39.7537,-86.1412,3945222.0,868472.0
40267,98726,597415,1.89,39.7534,-86.1414,3945204.0,868484.0
40268,98726,597415,1.81,39.7544,-86.1426,3945264.0,868556.0
40269,98726,597416,0.34,39.0041,-85.6265,39246.0,8537590.0
40270,98726,597416,0.34,39.004,-85.6263,39240.0,8537578.0
40271,98726,597416,0.4,39.0045,-85.6254,39270.0,8537524.0
40272,98726,597416,0.4,39.0046,-85.6257,39276.0,8537542.0
40536,99011,595452,0.97,41.5997,-86.7388,4135982.0,8644328.0
40537,99011,595452,0.07,41.6003,-86.7186,4136018.0,8643116.0
40538,99011,595452,0.63,41.5793,-86.7178,4134758.0,8643068.0
40539,99011,595452,0.64,41.5811,-86.7422,4134866.0,8644532.0
40540,99011,595453,1.65,41.3645,-86.3453,4121870.0,8620718.0
40541,99011,595453,0.97,41.3624,-86.2842,4121744.0,8617052.0
40542,99011,595453,2.43,41.3274,-86.2842,4119644.0,8617052.0
40543,99011,595453,1.88,41.331,-86.346,4119860.0,8620760.0
40544,99011,595454,1.73,41.3,-85.76,4118000.0,8545600.0
40545,99011,595454,1.25,41.3036,-85.6899,4118216.0,8541394.0
40546,99011,595454,2.28,41.2755,-85.6906,4116530.0,8541436.0
40889,99011,595454,1.92,41.2794,-85.7449,4116764.0,8544694.0
40890,99011,595455,0.59,41.6633,-86.8429,4139798.0,8650574.0
40891,99011,595456,0.69,41.71,-86.9,4142600.0,8654000.0
40892,99011,595457,1.78,41.6571,-86.8957,4139426.0,8653742.0
40893,99011,595458,1.98,41.6285,-86.2971,4137710.0,8617826.0
40894,99011,595459,0.69,41.64,-86.02,4138400.0,861200.0
40895,99011,595460,1.97,41.7026,-85.9467,4142156.0,8556802.0
40896,99011,595461,0.52,41.67,-86.08,4140200.0,864800.0
40897,99011,595462,2.07,41.69,-85.82,4141400.0,8549200.0
40898,99011,595463,1.25,41.38,-86.32,4122800.0,8619200.0
40899,99011,595464,2.67,41.61,-85.87,4136600.0,8552200.0
40900,99011,595465,0.0,40.45,-85.37,4027000.0,8522200.0
40901,99011,595466,0.0,40.45,-85.37,4027000.0,8522200.0
40902,99011,595467,2.94,41.0,-85.41,4100.0,8524600.0
40903,99011,595468,0.82,41.0306,-85.2929,411836.0,8517574.0
40904,99011,595469,0.52,41.68,-85.98,4140800.0,8558800.0
40943,99016,594520,0.46,40.4464,-84.9727,4026784.0,8458362.0
40944,99016,594520,1.13,40.4471,-84.9588,4026826.0,8457528.0
40945,99016,594520,1.22,40.4382,-84.9595,4026292.0,8457570.0
40946,99016,594520,0.77,40.4389,-84.9711,4026334.0,8458266.0
41123,98033,589357,0.0,38.4,-87.73,3824000.0,8743800.0
41124,98033,589357,3.2,38.28,-87.889,3816800.0,8753340.0
41125,98033,589357,2.3,38.2493,-87.8462,3814958.0,8750772.0
41126,98033,589357,1.4,38.3857,-87.7117,3823142.0,8742702.0
41127,98033,589359,3.03,38.0615,-87.962,383690.0,8757720.0
41128,98033,589359,3.58,38.0655,-87.9483,383930.0,8756898.0
41129,98033,589359,0.86,38.1214,-87.9414,387284.0,8756484.0
41130,98033,589359,1.02,38.1239,-87.9471,387434.0,8756826.0
41131,98033,589360,0.0,38.42,-87.58,3825200.0,8734800.0
41132,98033,589360,0.5,38.3751,-87.6435,3822506.0,8738610.0
41133,98033,589360,2.1,38.3919,-87.4352,3823514.0,8726112.0
41134,98033,589360,0.6,38.412,-87.4458,3824720.0,8726748.0
41135,98033,589361,0.0,38.48,-87.53,3828800.0,8731800.0
41136,98033,589361,2.0,38.5111,-87.4358,3830666.0,8726148.0
41137,98033,589361,1.8,38.5241,-87.4573,3831446.0,8727438.0
41138,98033,589361,0.9,38.493,-87.53,3829580.0,8731800.0
41139,98033,589363,0.0,38.5,-87.28,3830000.0,8716800.0
41140,98033,589363,0.9,38.512,-87.2864,3830720.0,8717184.0
41141,98033,589363,5.0,38.5469,-87.2054,3832814.0,8712324.0
41142,98033,589363,1.7,38.5174,-87.1422,3831044.0,878532.0
41143,98033,589363,2.3,38.5235,-87.0899,3831410.0,875394.0
41144,98033,589363,2.3,38.5,-87.0775,3830000.0,874650.0
41296,98355,595702,2.83,40.7017,-87.3239,4042102.0,8719434.0
41297,98355,595702,2.97,40.6868,-87.3239,4041208.0,8719434.0
41298,98355,595702,3.03,40.6868,-87.3252,4041208.0,8719512.0
41299,98355,595704,0.91,40.6076,-87.4561,4036456.0,8727366.0
41300,98355,595704,0.88,40.6076,-87.454,4036456.0,8727240.0
41301,98355,595704,1.49,40.5914,-87.454,4035484.0,8727240.0
41302,98355,595704,1.51,40.5914,-87.4561,4035484.0,8727366.0
41315,98357,595913,1.05,40.77,-87.45,4046200.0,8727000.0
41316,98357,595913,3.08,40.8107,-87.4539,4048642.0,8727234.0
41317,98357,595913,2.2,40.8616,-87.3207,4051696.0,8719242.0
41318,98357,595913,2.42,40.7673,-87.3262,4046038.0,8719572.0
41345,98360,597303,1.59,41.6429,-87.5172,4138574.0,8731032.0
41346,98360,597303,2.08,41.6101,-87.4806,4136606.0,8728836.0
41347,98360,597304,1.03,41.65,-87.45,4139000.0,8727000.0
41348,98360,597305,1.48,41.6,-87.34,4136000.0,8720400.0
41349,98360,597306,1.74,40.5,-87.36,4030000.0,8721600.0
41350,98360,597306,1.82,40.4996,-87.3582,4029976.0,8721492.0
41906,98395,591974,0.72,40.04,-87.384,402400.0,8723040.0
41907,98395,591974,0.69,40.0398,-87.3823,402388.0,8722938.0
41908,98395,591974,0.55,40.0368,-87.3855,402208.0,8723130.0
41909,98395,591974,0.61,40.0372,-87.3865,402232.0,8723190.0
42060,98086,589760,1.82,38.8446,-87.0082,3850676.0,87492.0
42061,98086,589760,1.76,38.8446,-87.0067,3850676.0,87402.0
42062,98086,589760,1.7,38.8438,-87.0062,3850628.0,87372.0
42063,98086,589760,1.79,38.8439,-87.0081,3850634.0,87486.0
42064,98087,589756,0.86,41.21,-86.11,4112600.0,866600.0
42065,98087,589757,1.04,40.88,-85.5,4052800.0,8530000.0
42066,98087,589762,0.39,41.3235,-85.4759,4119410.0,8528554.0
42067,98087,589765,1.25,41.04,-85.16,412400.0,859600.0
42068,98087,589768,2.3,41.2718,-85.3466,4116308.0,8520796.0
42069,98087,589770,0.0,40.88,-85.17,4052800.0,8510200.0
42070,98087,589771,1.38,41.05,-85.13,413000.0,857800.0
42078,98090,589811,0.69,40.86,-86.5,4051600.0,8630000.0
42079,98090,590069,2.16,40.8391,-86.5064,4050346.0,8630384.0
42080,98090,590082,4.18,40.8095,-86.414,4048570.0,8624840.0
42529,98250,590944,0.69,39.96,-84.92,3957600.0,8455200.0
43017,98123,590088,1.47,41.72,-85.51,4143200.0,8530600.0
43018,98123,590091,0.69,41.1091,-84.9248,416546.0,8455488.0
43030,98125,590133,0.2,40.4173,-84.9786,4025038.0,8458716.0
43031,98125,590133,1.55,40.4272,-85.0093,4025632.0,85558.0
43032,98125,590133,0.87,40.4534,-84.9959,4027204.0,8459754.0
43033,98125,590133,1.1,40.4566,-84.9611,4027396.0,8457666.0
43034,98125,590133,0.79,40.4263,-84.9659,4025578.0,8457954.0
43035,98125,590151,2.8,40.9184,-85.3336,4055104.0,8520016.0
43036,98125,590151,5.8,41.1797,-85.3351,4110782.0,8520106.0
43037,98125,590151,5.33,41.1771,-85.3065,4110626.0,8518390.0
43038,98125,590151,2.93,41.2604,-85.3049,4115624.0,8518294.0
43039,98125,590151,4.21,41.2682,-84.8068,4116092.0,8448408.0
43040,98125,590151,4.65,40.9227,-84.8067,4055362.0,8448402.0
43041,98125,590153,0.5,40.6635,-86.104,4039810.0,866240.0
43042,98125,590153,1.55,40.7215,-86.1005,4043290.0,866030.0
43043,98125,590153,1.69,40.726,-86.0236,4043560.0,861416.0
43044,98125,590153,2.37,40.6661,-86.025,4039966.0,861500.0
43045,98125,590156,0.87,40.54,-85.63,4032400.0,8537800.0
43046,98125,590156,0.88,40.5421,-85.6252,4032526.0,8537512.0
43047,98125,590156,0.41,40.5244,-85.6226,4031464.0,8537356.0
43048,98125,590156,0.47,40.5254,-85.6266,4031524.0,8537596.0
43049,98125,590157,3.62,41.2714,-84.8041,4116284.0,8448246.0
43050,98125,590157,2.4,41.2658,-85.188,4115948.0,8511280.0
43051,98125,590157,4.22,41.5233,-85.1875,4131398.0,8511250.0
43052,98125,590157,3.78,41.5243,-84.8109,4131458.0,8448654.0
43436,98704,597341,1.04,38.6052,-86.916,3836312.0,8654960.0
43437,98704,597341,1.04,38.6053,-86.9166,3836318.0,8654996.0
43438,98704,597341,0.9,38.6074,-86.916,3836444.0,8654960.0
43439,98704,597341,0.91,38.6073,-86.9155,3836438.0,8654930.0
43440,98705,597342,0.91,39.4758,-85.7663,3928548.0,8545978.0
43441,98705,597342,0.82,39.4759,-85.7645,3928554.0,8545870.0
43442,98705,597342,0.85,39.4748,-85.7643,3928488.0,8545858.0
43443,98705,597342,0.92,39.4749,-85.7659,3928494.0,8545954.0
43444,98705,597343,0.32,39.5239,-85.7835,3931434.0,8547010.0
43445,98705,597343,0.29,39.5238,-85.7824,3931428.0,8546944.0
43446,98705,597343,0.25,39.523,-85.7825,3931380.0,8546950.0
43447,98705,597343,0.28,39.523,-85.7835,3931380.0,8547010.0
43448,98706,597344,0.64,40.2208,-85.4313,4013248.0,8525878.0
43449,98706,597344,0.78,40.2188,-85.4312,4013128.0,8525872.0
43450,98706,597344,0.77,40.2188,-85.4304,4013128.0,8525824.0
43451,98706,597344,0.63,40.2209,-85.4306,4013254.0,8525836.0
43452,98706,597346,1.32,39.7372,-86.1971,3944232.0,8611826.0
43453,98706,597346,1.41,39.7374,-86.1952,3944244.0,8611712.0
43454,98706,597346,1.36,39.7366,-86.1959,3944196.0,8611754.0
43455,98706,597346,1.31,39.7365,-86.1968,3944190.0,8611808.0
43456,98706,597348,0.71,39.65,-86.8567,3939000.0,8651402.0
43457,98706,597348,0.75,39.6501,-86.856,3939006.0,8651360.0
43458,98706,597348,0.75,39.6497,-86.856,3938982.0,8651360.0
43459,98706,597348,0.71,39.6497,-86.8566,3938982.0,8651396.0
43460,98706,597349,0.53,39.7,-86.41,3942000.0,8624600.0
43461,98706,597349,0.32,39.7017,-86.4057,3942102.0,8624342.0
43462,98706,597349,0.36,39.7022,-86.4062,3942132.0,8624372.0
43463,98706,597349,0.54,39.7008,-86.4101,3942048.0,8624606.0
43464,98706,597351,1.45,39.7111,-86.4231,3942666.0,8625386.0
43465,98706,597351,1.35,39.7111,-86.4209,3942666.0,8625254.0
43466,98706,597351,1.33,39.7106,-86.4208,3942636.0,8625248.0
43467,98706,597351,1.42,39.7104,-86.4231,3942624.0,8625386.0
43468,98707,594480,1.54,39.3512,-86.1089,3921072.0,866534.0
43469,98707,597335,1.44,39.3959,-86.2065,3923754.0,8612390.0
43470,98707,597335,1.29,39.347,-86.1039,3920820.0,866234.0
43471,98707,597370,1.56,39.7025,-86.5261,3942150.0,8631566.0
43472,98707,597370,1.56,39.7025,-86.5282,3942150.0,8631692.0
43473,98707,597370,1.49,39.7015,-86.5283,3942090.0,8631698.0
43474,98707,597370,1.49,39.7014,-86.526,3942084.0,8631560.0
43475,98707,597373,1.24,39.6022,-86.3663,3936132.0,8621978.0
43476,98707,597373,1.25,39.6023,-86.3653,3936138.0,8621918.0
43477,98707,597373,1.29,39.6018,-86.3651,3936108.0,8621906.0
43478,98707,597373,1.3,39.6014,-86.3663,3936084.0,8621978.0
43479,98707,597376,1.66,39.7549,-86.5058,3945294.0,8630348.0
43480,98707,597376,1.73,39.755,-86.504,3945300.0,8630240.0
43481,98707,597376,1.8,39.7539,-86.5034,3945234.0,8630204.0
43482,98707,597376,1.72,39.7538,-86.5054,3945228.0,8630324.0
43483,98707,597377,2.42,39.2113,-86.1702,3912678.0,8610212.0
43484,98707,597377,2.4,39.211,-86.1705,3912660.0,8610230.0
43485,98707,597377,2.36,39.2106,-86.1697,3912636.0,8610182.0
43486,98707,597377,2.38,39.2109,-86.1696,3912654.0,8610176.0
43852,98287,591302,0.68,39.4233,-85.008,3925398.0,85480.0
43853,98287,591302,0.74,39.4184,-85.0062,3925104.0,85372.0
43854,98287,591302,0.48,39.4184,-85.0112,3925104.0,85672.0
43855,98287,591302,0.51,39.4234,-85.0116,3925404.0,85696.0
43856,98287,592504,8.96,39.4252,-85.0138,3925512.0,85828.0
43857,98287,592504,8.91,39.4254,-85.0091,3925524.0,85546.0
43858,98287,592504,8.61,39.421,-85.0091,3925260.0,85546.0
43859,98287,592504,8.66,39.4208,-85.0133,3925248.0,85798.0
44082,98435,595391,0.69,41.44,-85.27,4126400.0,8516200.0
44083,98435,595392,0.52,40.87,-86.49,4052200.0,8629400.0
44084,98435,595393,2.14,41.13,-85.31,417800.0,8518600.0
44085,98435,595394,0.86,41.24,-85.16,4114400.0,859600.0
44086,98435,595394,1.0,41.2444,-85.1719,4114664.0,8510314.0
44087,98435,595394,1.2,41.2474,-85.1703,4114844.0,8510218.0
44088,98435,595394,0.98,41.2411,-85.1583,4114466.0,859498.0
44089,98435,595394,1.58,41.2448,-85.1469,4114688.0,858814.0
44090,98435,595394,1.51,41.2409,-85.1448,4114454.0,858688.0
44091,98435,595395,2.76,41.64,-86.3,4138400.0,8618000.0
44092,98435,595395,2.57,41.6462,-86.3118,4138772.0,8618708.0
44093,98435,595395,2.62,41.6483,-86.3084,4138898.0,8618504.0
44094,98435,595395,2.33,41.6337,-86.2822,4138022.0,8616932.0
44095,98435,595395,2.14,41.6306,-86.2861,4137836.0,8617166.0
44096,98435,595396,2.47,41.0684,-84.8448,414104.0,8450688.0
44097,98435,595396,1.04,41.069,-84.8136,414140.0,8448816.0
44098,98435,595396,1.25,41.0649,-84.8133,413894.0,8448798.0
44099,98435,595396,2.55,41.0647,-84.8445,413882.0,8450670.0
44100,98435,595397,2.88,41.6415,-86.2947,4138490.0,8617682.0
44101,98435,595397,1.92,41.6266,-86.2691,4137596.0,8616146.0
44102,98435,595397,2.16,41.626,-86.2568,4137560.0,8615408.0
44103,98435,595397,1.91,41.6221,-86.2578,4137326.0,8615468.0
44104,98435,595397,1.7,41.6246,-86.2779,4137476.0,8616674.0
44105,98435,595397,2.65,41.6383,-86.298,4138298.0,8617880.0
44227,97855,588366,2.48,40.1323,-87.3531,407938.0,8721186.0
44228,97855,588366,2.59,40.1318,-87.351,407908.0,8721060.0
44229,97855,588366,2.59,40.1315,-87.3511,407890.0,8721066.0
44230,97855,588366,2.48,40.132,-87.3532,407920.0,8721192.0
44231,97855,588493,2.39,40.1818,-87.4915,4010908.0,8729490.0
44232,97855,588493,2.43,40.1819,-87.4894,4010914.0,8729364.0
44233,97855,588493,2.27,40.1794,-87.4894,4010764.0,8729364.0
44234,97855,588493,2.38,40.1803,-87.4915,4010818.0,8729490.0
44235,97855,588518,0.27,40.0824,-87.4961,404944.0,8729766.0
44236,97855,588518,0.36,40.0824,-87.494,404944.0,8729640.0
44237,97855,588518,0.31,40.0804,-87.4941,404824.0,8729646.0
44238,97855,588518,0.21,40.0805,-87.4961,404830.0,8729766.0
44242,97861,588388,0.88,38.23,-86.86,3813800.0,8651600.0
44296,97868,588431,0.52,41.08,-86.89,414800.0,8653400.0
44297,97868,588432,1.84,41.2438,-86.8235,4114628.0,8649410.0
44298,97868,588432,1.76,41.2458,-86.8195,4114748.0,8649170.0
