,DAY,DRUNK_DR,FATALS,HOUR,LATITUDE,LONGITUD,MINUTE,MONTH,STATE,YEAR
13037,3.0,0.0,1.0,7.0,41.471275,-85.83955278,44.0,1.0,18.0,2007.0
13038,3.0,0.0,1.0,5.0,41.72585,-85.66456667,55.0,1.0,18.0,2007.0
13039,3.0,0.0,1.0,7.0,41.30298056,-86.89132222,23.0,1.0,18.0,2007.0
13040,3.0,0.0,1.0,15.0,41.25426667,-85.35196389,5.0,1.0,18.0,2007.0
13041,5.0,0.0,2.0,20.0,40.10593889,-85.25273889,25.0,1.0,18.0,2007.0
13042,5.0,0.0,1.0,13.0,38.75266667,-85.53608333,0.0,1.0,18.0,2007.0
13043,5.0,1.0,1.0,11.0,41.69282222,-85.81675833,5.0,1.0,18.0,2007.0
13044,6.0,1.0,1.0,4.0,41.60244722,-87.37618889,0.0,1.0,18.0,2007.0
13045,6.0,1.0,1.0,17.0,41.67853333,-86.16735833,58.0,1.0,18.0,2007.0
13046,7.0,0.0,1.0,16.0,40.02846389,-86.45456389,1.0,1.0,18.0,2007.0
13047,8.0,0.0,1.0,5.0,41.68877778,-86.81246667,48.0,1.0,18.0,2007.0
13048,10.0,0.0,1.0,13.0,40.75044722,-86.92901389,0.0,1.0,18.0,2007.0
13049,11.0,0.0,1.0,7.0,39.74189167,-86.13768611,51.0,1.0,18.0,2007.0
13050,11.0,0.0,1.0,21.0,41.28614722,-87.30115833,44.0,1.0,18.0,2007.0
13051,12.0,0.0,1.0,20.0,38.89638333,-85.07940278,40.0,1.0,18.0,2007.0
13052,12.0,0.0,1.0,17.0,40.2756,-86.06899722,55.0,1.0,18.0,2007.0
13053,14.0,1.0,1.0,4.0,0.0,0.0,13.0,1.0,18.0,2007.0
13054,14.0,0.0,1.0,22.0,39.44938611,-87.13270833,5.0,1.0,18.0,2007.0
13055,16.0,0.0,1.0,18.0,38.83124167,-86.23231944,54.0,1.0,18.0,2007.0
13056,16.0,0.0,1.0,15.0,39.23298333,-85.93598889,48.0,1.0,18.0,2007.0
13057,20.0,0.0,1.0,2.0,39.67038611,-86.3651,50.0,1.0,18.0,2007.0
13058,20.0,1.0,1.0,14.0,41.31734722,-86.62071667,4.0,1.0,18.0,2007.0
13059,20.0,0.0,1.0,4.0,39.01545,-85.35758889,21.0,1.0,18.0,2007.0
13060,22.0,0.0,1.0,16.0,40.19298333,-85.41913611,37.0,1.0,18.0,2007.0
13061,23.0,2.0,1.0,19.0,40.38765556,-86.84974444,54.0,1.0,18.0,2007.0
13062,23.0,1.0,1.0,2.0,41.72443056,-86.02812778,26.0,1.0,18.0,2007.0
13063,25.0,0.0,1.0,16.0,40.05505833,-84.94026111,34.0,1.0,18.0,2007.0
13064,27.0,1.0,1.0,23.0,40.14201667,-87.43335833,3.0,1.0,18.0,2007.0
13065,27.0,1.0,1.0,18.0,40.19997222,-85.39411389,36.0,1.0,18.0,2007.0
13066,28.0,0.0,1.0,6.0,39.95624167,-86.15758611,10.0,1.0,18.0,2007.0
13067,28.0,0.0,1.0,11.0,39.16841667,-86.49499444,39.0,1.0,18.0,2007.0
13068,28.0,0.0,1.0,15.0,40.84551389,-84.91906944,21.0,1.0,18.0,2007.0
13069,28.0,1.0,1.0,1.0,39.71618611,-86.419,15.0,1.0,18.0,2007.0
13070,29.0,0.0,1.0,14.0,41.57324167,-87.34641111,25.0,1.0,18.0,2007.0
13071,30.0,0.0,1.0,18.0,38.03208056,-87.00829722,55.0,1.0,18.0,2007.0
13072,30.0,0.0,1.0,10.0,40.50851111,-85.37034722,30.0,1.0,18.0,2007.0
13073,1.0,0.0,1.0,21.0,40.19336667,-85.32075556,58.0,2.0,18.0,2007.0
13074,2.0,0.0,2.0,13.0,39.69608889,-86.66511944,42.0,2.0,18.0,2007.0
13075,3.0,0.0,2.0,17.0,39.57860556,-86.16606389,15.0,2.0,18.0,2007.0
13076,12.0,0.0,1.0,15.0,39.77945556,-86.31599444,43.0,1.0,18.0,2007.0
13077,31.0,0.0,1.0,8.0,38.25227778,-87.25739444,8.0,1.0,18.0,2007.0
13078,2.0,0.0,1.0,9.0,41.40590556,-86.73684722,35.0,2.0,18.0,2007.0
13079,26.0,0.0,1.0,7.0,41.37844167,-85.76811111,30.0,1.0,18.0,2007.0
13080,4.0,1.0,1.0,17.0,41.27160556,-87.40540833,40.0,2.0,18.0,2007.0
13081,16.0,0.0,1.0,0.0,39.11034722,-86.95255278,54.0,1.0,18.0,2007.0
13082,29.0,0.0,1.0,4.0,41.60932222,-87.51506667,8.0,1.0,18.0,2007.0
13083,3.0,0.0,1.0,19.0,41.23540833,-85.53881667,32.0,2.0,18.0,2007.0
13084,6.0,0.0,1.0,15.0,39.02471389,-85.88706944,54.0,2.0,18.0,2007.0
13085,24.0,0.0,1.0,6.0,40.00436389,-85.63382222,19.0,1.0,18.0,2007.0
13086,26.0,0.0,1.0,4.0,40.2191,-85.61350278,10.0,1.0,18.0,2007.0
13087,8.0,1.0,1.0,18.0,39.27819444,-85.42354167,20.0,2.0,18.0,2007.0
13088,31.0,0.0,1.0,10.0,39.45102778,-85.18178333,10.0,1.0,18.0,2007.0
13089,6.0,0.0,1.0,12.0,39.38631667,-84.98212222,30.0,2.0,18.0,2007.0
13090,6.0,0.0,3.0,12.0,41.21625278,-85.88466111,18.0,2.0,18.0,2007.0
13091,6.0,0.0,2.0,4.0,40.3645,-85.55901111,15.0,2.0,18.0,2007.0
13092,9.0,0.0,1.0,16.0,39.80747778,-86.27891111,41.0,2.0,18.0,2007.0
13093,11.0,0.0,1.0,9.0,38.53814722,-86.42919444,27.0,2.0,18.0,2007.0
13094,11.0,1.0,1.0,22.0,38.23949444,-86.36611667,0.0,2.0,18.0,2007.0
13095,11.0,1.0,1.0,3.0,39.82981667,-86.32746389,45.0,2.0,18.0,2007.0
13096,12.0,0.0,1.0,13.0,38.46340278,-85.82905833,55.0,2.0,18.0,2007.0
13097,13.0,0.0,1.0,7.0,41.68493056,-86.74296667,0.0,2.0,18.0,2007.0
13098,16.0,0.0,1.0,16.0,41.51686944,-87.33481944,59.0,1.0,18.0,2007.0
13099,25.0,0.0,1.0,15.0,39.67662778,-86.2922,40.0,1.0,18.0,2007.0
13100,9.0,0.0,2.0,14.0,0.0,0.0,31.0,2.0,18.0,2007.0
13101,15.0,0.0,1.0,23.0,38.33714444,-85.7486,36.0,2.0,18.0,2007.0
13102,16.0,0.0,1.0,20.0,39.47679444,-87.48406944,50.0,2.0,18.0,2007.0
13103,6.0,1.0,1.0,1.0,39.05816667,-86.04816944,15.0,2.0,18.0,2007.0
13104,10.0,0.0,1.0,15.0,41.6741,-85.98386944,21.0,1.0,18.0,2007.0
13105,31.0,0.0,2.0,7.0,39.71355833,-85.77234722,43.0,1.0,18.0,2007.0
13106,16.0,0.0,1.0,11.0,39.45817778,-86.44234722,59.0,2.0,18.0,2007.0
13107,17.0,0.0,1.0,9.0,41.33068889,-85.088025,35.0,2.0,18.0,2007.0
13108,11.0,1.0,1.0,3.0,41.16074444,-84.88393056,2.0,2.0,18.0,2007.0
13109,17.0,0.0,1.0,17.0,38.196825,-86.68688333,57.0,2.0,18.0,2007.0
13110,12.0,1.0,1.0,17.0,40.49216111,-86.81661944,25.0,2.0,18.0,2007.0
13111,17.0,1.0,1.0,4.0,38.86325278,-85.75878889,5.0,2.0,18.0,2007.0
13112,16.0,0.0,1.0,12.0,39.26209444,-86.14314444,31.0,2.0,18.0,2007.0
13113,22.0,1.0,1.0,0.0,40.535175,-85.66439444,12.0,2.0,18.0,2007.0
13114,21.0,0.0,1.0,5.0,40.90498056,-85.48148611,15.0,2.0,18.0,2007.0
13115,29.0,0.0,2.0,7.0,37.94226389,-87.77371667,24.0,1.0,18.0,2007.0
13116,13.0,0.0,1.0,12.0,41.49179444,-85.05379167,50.0,2.0,18.0,2007.0
13117,19.0,1.0,1.0,1.0,38.90759722,-87.17339722,31.0,2.0,18.0,2007.0
13118,6.0,0.0,1.0,12.0,40.375775,-86.78468056,45.0,2.0,18.0,2007.0
13119,22.0,0.0,1.0,16.0,39.19614167,-85.95872222,46.0,2.0,18.0,2007.0
13120,26.0,0.0,1.0,6.0,41.40873611,-86.75596389,3.0,2.0,18.0,2007.0
13121,26.0,0.0,1.0,5.0,40.41745833,-86.67550556,0.0,2.0,18.0,2007.0
13122,3.0,1.0,1.0,3.0,41.05310556,-85.22314444,8.0,2.0,18.0,2007.0
13123,2.0,0.0,1.0,11.0,41.07850833,-85.13781389,56.0,2.0,18.0,2007.0
13124,4.0,0.0,1.0,5.0,0.0,0.0,8.0,2.0,18.0,2007.0
13125,27.0,0.0,1.0,7.0,0.0,0.0,30.0,2.0,18.0,2007.0
13126,25.0,1.0,1.0,4.0,39.52639722,-87.37374722,53.0,1.0,18.0,2007.0
13127,16.0,0.0,1.0,0.0,39.83385556,-85.97213056,16.0,2.0,18.0,2007.0
13128,1.0,1.0,1.0,4.0,40.68345,-85.33478056,53.0,3.0,18.0,2007.0
13129,1.0,0.0,1.0,14.0,38.45441667,-87.56956944,51.0,3.0,18.0,2007.0
13130,2.0,0.0,1.0,6.0,40.17115556,-85.03523611,15.0,3.0,18.0,2007.0
13131,3.0,1.0,1.0,3.0,40.89674167,-85.43472778,29.0,2.0,18.0,2007.0
13132,24.0,1.0,2.0,0.0,39.56287778,-85.79529444,35.0,2.0,18.0,2007.0
13133,2.0,0.0,1.0,14.0,41.570225,-86.56351944,7.0,3.0,18.0,2007.0
13134,5.0,0.0,2.0,18.0,40.435075,-85.97543056,21.0,3.0,18.0,2007.0
13135,23.0,0.0,1.0,13.0,40.617725,-86.81114722,15.0,2.0,18.0,2007.0
13136,14.0,1.0,1.0,3.0,39.655025,-86.12346944,50.0,1.0,18.0,2007.0
13137,6.0,1.0,1.0,21.0,40.392625,-85.38879444,2.0,3.0,18.0,2007.0
13138,25.0,1.0,1.0,7.0,39.18223889,-85.45612222,0.0,2.0,18.0,2007.0
13139,1.0,2.0,1.0,18.0,41.36212222,-87.37418611,7.0,3.0,18.0,2007.0
13140,3.0,0.0,1.0,16.0,0.0,0.0,36.0,3.0,18.0,2007.0
13141,9.0,0.0,1.0,10.0,41.73060833,-84.93991111,40.0,3.0,18.0,2007.0
13142,26.0,1.0,1.0,1.0,38.02060833,-87.63892778,21.0,1.0,18.0,2007.0
13143,10.0,0.0,1.0,17.0,41.55011111,-87.10493333,38.0,3.0,18.0,2007.0
13144,8.0,0.0,1.0,19.0,41.62880556,-87.43225,23.0,3.0,18.0,2007.0
13145,5.0,0.0,1.0,10.0,41.61679444,-87.18950278,50.0,3.0,18.0,2007.0
13146,10.0,1.0,1.0,2.0,41.5743,-87.221825,10.0,3.0,18.0,2007.0
13147,24.0,0.0,1.0,8.0,39.61354167,-86.13203889,47.0,2.0,18.0,2007.0
13148,13.0,0.0,1.0,12.0,41.60876111,-85.96460833,35.0,3.0,18.0,2007.0
13149,13.0,1.0,1.0,12.0,0.0,0.0,46.0,3.0,18.0,2007.0
13150,15.0,0.0,1.0,13.0,40.50899722,-86.13379722,32.0,3.0,18.0,2007.0
13151,4.0,0.0,1.0,0.0,38.27673056,-86.93781944,17.0,3.0,18.0,2007.0
13152,14.0,0.0,1.0,17.0,39.37971944,-86.39656111,30.0,3.0,18.0,2007.0
13153,19.0,0.0,1.0,12.0,39.77610833,-86.65136944,18.0,3.0,18.0,2007.0
13154,19.0,1.0,1.0,1.0,40.27847222,-85.55653333,26.0,3.0,18.0,2007.0
13155,4.0,0.0,1.0,16.0,40.45266944,-86.9031,2.0,2.0,18.0,2007.0
13156,5.0,0.0,1.0,13.0,38.25689444,-86.12086944,28.0,3.0,18.0,2007.0
13157,10.0,0.0,1.0,17.0,41.30828333,-85.13657778,35.0,3.0,18.0,2007.0
13158,11.0,2.0,2.0,17.0,41.60974444,-87.22258889,53.0,3.0,18.0,2007.0
13159,12.0,1.0,1.0,2.0,38.22243611,-86.00925833,4.0,3.0,18.0,2007.0
13160,21.0,0.0,1.0,10.0,38.34006111,-86.22870278,34.0,3.0,18.0,2007.0
13161,20.0,0.0,1.0,6.0,38.32677222,-87.42633611,48.0,3.0,18.0,2007.0
13162,24.0,0.0,1.0,12.0,39.4832,-86.01809167,43.0,3.0,18.0,2007.0
13163,25.0,1.0,1.0,7.0,41.27448333,-86.89221944,24.0,3.0,18.0,2007.0
13164,23.0,0.0,1.0,21.0,41.43134444,-87.10447222,5.0,3.0,18.0,2007.0
13165,20.0,0.0,1.0,14.0,40.27696944,-85.85785278,19.0,3.0,18.0,2007.0
13166,17.0,1.0,1.0,22.0,41.70807778,-85.97198056,9.0,3.0,18.0,2007.0
13167,3.0,0.0,1.0,8.0,39.73930833,-86.26977778,10.0,3.0,18.0,2007.0
13168,24.0,0.0,1.0,16.0,38.73788333,-86.61861389,16.0,3.0,18.0,2007.0
13169,21.0,0.0,1.0,10.0,39.86520833,-86.04734722,15.0,2.0,18.0,2007.0
13170,28.0,0.0,1.0,21.0,41.14948889,-84.87231944,2.0,3.0,18.0,2007.0
13171,29.0,0.0,1.0,10.0,41.04495278,-85.23816389,42.0,3.0,18.0,2007.0
13172,25.0,0.0,1.0,13.0,38.35993333,-86.55576944,15.0,3.0,18.0,2007.0
13173,27.0,2.0,1.0,0.0,41.65131944,-86.15918889,8.0,3.0,18.0,2007.0
13174,31.0,1.0,1.0,4.0,39.36506389,-86.12766389,43.0,3.0,18.0,2007.0
13175,26.0,1.0,3.0,1.0,40.60906389,-85.87375833,42.0,3.0,18.0,2007.0
13176,7.0,0.0,1.0,15.0,39.78804167,-86.1726,9.0,3.0,18.0,2007.0
13177,21.0,0.0,1.0,6.0,0.0,0.0,25.0,3.0,18.0,2007.0
13178,24.0,1.0,1.0,4.0,40.82850833,-85.28008056,0.0,3.0,18.0,2007.0
13179,30.0,1.0,1.0,23.0,41.50571667,-86.53859167,32.0,3.0,18.0,2007.0
13180,2.0,0.0,1.0,16.0,39.42638056,-86.62136111,10.0,4.0,18.0,2007.0
13181,17.0,1.0,1.0,17.0,38.81121944,-87.315125,50.0,3.0,18.0,2007.0
13182,20.0,1.0,1.0,5.0,41.58751667,-87.28780556,45.0,3.0,18.0,2007.0
13183,22.0,0.0,3.0,4.0,39.90640833,-86.07186667,20.0,3.0,18.0,2007.0
13184,28.0,0.0,1.0,8.0,40.27775278,-85.73753333,42.0,3.0,18.0,2007.0
13185,31.0,0.0,1.0,3.0,38.58708056,-86.01464722,30.0,3.0,18.0,2007.0
13186,1.0,0.0,1.0,16.0,41.453975,-86.46663889,50.0,4.0,18.0,2007.0
13187,3.0,0.0,1.0,6.0,41.71484444,-84.81596944,58.0,4.0,18.0,2007.0
13188,3.0,0.0,2.0,15.0,41.46095556,-87.15021111,15.0,4.0,18.0,2007.0
13189,3.0,1.0,1.0,21.0,39.41504722,-87.38796389,55.0,4.0,18.0,2007.0
13190,3.0,1.0,1.0,9.0,38.30230833,-85.94297778,7.0,3.0,18.0,2007.0
13191,25.0,0.0,1.0,12.0,40.91156111,-87.304275,40.0,3.0,18.0,2007.0
13192,25.0,0.0,2.0,16.0,41.57522222,-87.35857778,58.0,3.0,18.0,2007.0
13193,7.0,0.0,2.0,9.0,39.11437778,-87.63347778,49.0,4.0,18.0,2007.0
13194,7.0,1.0,1.0,22.0,39.92246667,-85.81498056,10.0,4.0,18.0,2007.0
13195,29.0,0.0,1.0,3.0,41.16424722,-87.27248056,41.0,3.0,18.0,2007.0
13196,1.0,0.0,1.0,1.0,41.38789444,-87.32636111,58.0,4.0,18.0,2007.0
13197,15.0,1.0,1.0,5.0,38.989775,-86.74272222,33.0,3.0,18.0,2007.0
13198,5.0,0.0,1.0,11.0,40.94063056,-87.43538056,58.0,4.0,18.0,2007.0
13199,5.0,0.0,1.0,18.0,38.08276944,-87.59794722,13.0,4.0,18.0,2007.0
13200,6.0,1.0,1.0,4.0,39.23295,-85.936,36.0,4.0,18.0,2007.0
13201,8.0,1.0,1.0,19.0,41.75390556,-85.827425,59.0,4.0,18.0,2007.0
13202,10.0,0.0,2.0,11.0,38.40594167,-87.59604167,7.0,4.0,18.0,2007.0
13203,21.0,2.0,1.0,18.0,41.22635556,-85.79436389,59.0,3.0,18.0,2007.0
13204,28.0,0.0,2.0,8.0,38.95717222,-85.33234722,10.0,3.0,18.0,2007.0
13205,5.0,0.0,1.0,7.0,40.19328889,-85.20988056,38.0,4.0,18.0,2007.0
13206,10.0,0.0,1.0,14.0,38.93418611,-86.619625,2.0,4.0,18.0,2007.0
13207,13.0,1.0,1.0,1.0,39.35621111,-87.43532222,35.0,4.0,18.0,2007.0
13208,15.0,0.0,1.0,6.0,41.62460833,-87.04068333,34.0,4.0,18.0,2007.0
13209,14.0,1.0,1.0,23.0,37.92825556,-87.49275833,49.0,4.0,18.0,2007.0
13210,14.0,0.0,1.0,20.0,41.09958333,-86.71820833,0.0,4.0,18.0,2007.0
13211,30.0,0.0,1.0,11.0,39.85579444,-85.972925,48.0,3.0,18.0,2007.0
13212,8.0,1.0,1.0,2.0,39.69159722,-86.196475,50.0,4.0,18.0,2007.0
13213,26.0,0.0,1.0,13.0,39.64749167,-85.77157222,10.0,3.0,18.0,2007.0
13214,22.0,1.0,1.0,22.0,41.54421389,-85.84744167,17.0,4.0,18.0,2007.0
13215,22.0,0.0,1.0,15.0,41.68865278,-86.04793056,48.0,4.0,18.0,2007.0
13216,22.0,2.0,2.0,4.0,0.0,0.0,0.0,4.0,18.0,2007.0
13217,22.0,1.0,1.0,20.0,40.00260833,-85.75645833,48.0,4.0,18.0,2007.0
13218,19.0,0.0,1.0,13.0,41.69332778,-87.51417222,6.0,4.0,18.0,2007.0
13219,20.0,0.0,1.0,23.0,39.77211389,-85.68863056,14.0,4.0,18.0,2007.0
13220,6.0,2.0,2.0,6.0,39.318825,-85.546325,4.0,4.0,18.0,2007.0
13221,16.0,1.0,1.0,16.0,41.35686389,-85.71048611,35.0,4.0,18.0,2007.0
13222,19.0,0.0,1.0,9.0,40.12075556,-85.56894722,15.0,4.0,18.0,2007.0
13223,12.0,1.0,1.0,23.0,37.92390278,-87.00518333,0.0,4.0,18.0,2007.0
13224,24.0,0.0,1.0,16.0,39.76198611,-86.85375278,8.0,4.0,18.0,2007.0
13225,27.0,0.0,1.0,16.0,39.84057222,-86.14991389,43.0,3.0,18.0,2007.0
13226,24.0,0.0,1.0,18.0,39.15476389,-84.87685,18.0,4.0,18.0,2007.0
13227,24.0,0.0,1.0,20.0,40.29153056,-85.55835278,30.0,4.0,18.0,2007.0
13228,23.0,0.0,1.0,9.0,39.78923333,-86.30759722,32.0,2.0,18.0,2007.0
13229,12.0,0.0,1.0,10.0,39.79936944,-86.12603056,35.0,3.0,18.0,2007.0
13230,20.0,0.0,1.0,14.0,40.38098056,-85.67120833,49.0,4.0,18.0,2007.0
13231,29.0,0.0,1.0,23.0,40.97790833,-86.69934167,42.0,4.0,18.0,2007.0
13232,23.0,0.0,1.0,7.0,0.0,0.0,29.0,4.0,18.0,2007.0
13233,11.0,0.0,1.0,2.0,39.27862778,-84.96421944,20.0,4.0,18.0,2007.0
13234,30.0,0.0,3.0,21.0,40.41798611,-86.67438056,23.0,4.0,18.0,2007.0
13235,27.0,0.0,1.0,10.0,40.99960556,-85.85308889,53.0,4.0,18.0,2007.0
13236,29.0,0.0,1.0,13.0,39.97554722,-85.55722222,2.0,1.0,18.0,2007.0
13237,28.0,0.0,1.0,18.0,38.45348611,-85.66613889,31.0,3.0,18.0,2007.0
13238,1.0,0.0,1.0,10.0,38.77190833,-85.41516944,31.0,5.0,18.0,2007.0
13239,23.0,1.0,1.0,23.0,39.566575,-84.82096944,44.0,4.0,18.0,2007.0
13240,26.0,0.0,1.0,23.0,39.97423056,-87.45041667,58.0,4.0,18.0,2007.0
13241,29.0,0.0,1.0,18.0,40.50441944,-86.94845,31.0,4.0,18.0,2007.0
13242,29.0,1.0,1.0,0.0,37.97701944,-87.52930556,1.0,4.0,18.0,2007.0
13243,13.0,1.0,1.0,21.0,39.27453333,-85.701525,40.0,4.0,18.0,2007.0
13244,2.0,0.0,1.0,16.0,38.140375,-87.79078056,39.0,5.0,18.0,2007.0
13245,6.0,1.0,1.0,23.0,40.64921667,-86.812725,55.0,5.0,18.0,2007.0
13246,1.0,0.0,1.0,20.0,40.53313611,-86.24262778,34.0,5.0,18.0,2007.0
13247,26.0,0.0,8.0,6.0,41.73475278,-85.79560556,40.0,4.0,18.0,2007.0
13248,8.0,0.0,1.0,11.0,41.72398889,-85.92283333,33.0,5.0,18.0,2007.0
13249,7.0,0.0,1.0,11.0,40.07638611,-85.66695556,52.0,5.0,18.0,2007.0
13250,28.0,1.0,1.0,22.0,40.53367778,-87.26553889,5.0,4.0,18.0,2007.0
13251,28.0,1.0,1.0,21.0,39.99326389,-85.83776667,30.0,4.0,18.0,2007.0
13252,9.0,0.0,1.0,0.0,39.66618611,-86.37510833,1.0,5.0,18.0,2007.0
13253,9.0,0.0,1.0,16.0,40.06011111,-85.24600556,38.0,5.0,18.0,2007.0
13254,29.0,0.0,1.0,8.0,41.65704722,-87.50856944,15.0,3.0,18.0,2007.0
13255,12.0,1.0,1.0,23.0,39.21826667,-86.04344722,58.0,5.0,18.0,2007.0
13256,7.0,0.0,1.0,13.0,41.5927,-87.21239722,3.0,5.0,18.0,2007.0
13257,13.0,1.0,1.0,21.0,41.71657222,-85.96629167,43.0,5.0,18.0,2007.0
13258,11.0,0.0,1.0,12.0,41.16122778,-85.46439167,20.0,5.0,18.0,2007.0
13259,10.0,0.0,1.0,18.0,40.75613611,-86.71622778,45.0,5.0,18.0,2007.0
13260,9.0,0.0,1.0,12.0,40.48033056,-85.6935,55.0,2.0,18.0,2007.0
13261,14.0,0.0,1.0,8.0,40.91171389,-87.15501944,30.0,5.0,18.0,2007.0
13262,4.0,1.0,1.0,23.0,40.421425,-85.86220556,15.0,5.0,18.0,2007.0
13263,25.0,0.0,1.0,15.0,39.73265,-86.23461667,34.0,1.0,18.0,2007.0
13264,12.0,0.0,1.0,18.0,38.12954722,-85.95678889,31.0,5.0,18.0,2007.0
13265,9.0,0.0,1.0,15.0,39.97876111,-86.15530833,45.0,5.0,18.0,2007.0
13266,14.0,0.0,1.0,17.0,41.56818889,-87.24096667,3.0,5.0,18.0,2007.0
13267,11.0,2.0,1.0,5.0,39.85806667,-86.09337222,21.0,2.0,18.0,2007.0
13268,14.0,1.0,1.0,21.0,41.60662778,-87.34603333,50.0,5.0,18.0,2007.0
13269,14.0,0.0,1.0,23.0,41.72549167,-85.09633611,43.0,5.0,18.0,2007.0
13270,12.0,1.0,1.0,6.0,38.2254,-85.85814444,40.0,5.0,18.0,2007.0
13271,7.0,0.0,1.0,5.0,41.46219167,-86.07848611,45.0,5.0,18.0,2007.0
13272,15.0,0.0,1.0,13.0,0.0,0.0,12.0,5.0,18.0,2007.0
13273,10.0,1.0,1.0,4.0,39.77968333,-86.26658611,1.0,5.0,18.0,2007.0
13274,8.0,0.0,1.0,15.0,39.035825,-87.17044167,13.0,5.0,18.0,2007.0
13275,16.0,0.0,1.0,16.0,40.45473611,-86.84954167,18.0,5.0,18.0,2007.0
13276,15.0,0.0,1.0,15.0,41.56106667,-87.12433333,10.0,5.0,18.0,2007.0
13277,24.0,0.0,1.0,16.0,39.67011944,-86.25721944,20.0,3.0,18.0,2007.0
13278,20.0,0.0,1.0,8.0,40.12495833,-86.4033,41.0,5.0,18.0,2007.0
13279,19.0,0.0,1.0,17.0,39.94821111,-86.35155556,12.0,5.0,18.0,2007.0
13280,10.0,0.0,1.0,4.0,40.63761944,-84.80221111,10.0,5.0,18.0,2007.0
13281,26.0,0.0,1.0,14.0,38.63336667,-86.77465556,30.0,4.0,18.0,2007.0
13282,20.0,1.0,1.0,3.0,41.13981389,-85.43310278,47.0,5.0,18.0,2007.0
13283,14.0,3.0,1.0,18.0,40.85154167,-85.10032778,13.0,5.0,18.0,2007.0
13284,21.0,0.0,1.0,15.0,40.74248611,-85.12666389,33.0,4.0,18.0,2007.0
13285,30.0,0.0,1.0,17.0,39.72191111,-86.01799167,15.0,3.0,18.0,2007.0
13286,29.0,1.0,1.0,22.0,40.76568333,-87.12123333,8.0,4.0,18.0,2007.0
13287,22.0,0.0,1.0,2.0,39.36869444,-87.36020278,15.0,5.0,18.0,2007.0
13288,21.0,0.0,1.0,6.0,41.68185833,-85.87000833,8.0,5.0,18.0,2007.0
13289,13.0,1.0,1.0,2.0,39.46439167,-87.40432778,54.0,5.0,18.0,2007.0
13290,14.0,0.0,1.0,14.0,39.46098056,-86.853275,17.0,5.0,18.0,2007.0
13291,18.0,0.0,1.0,6.0,37.94772222,-87.47906111,36.0,5.0,18.0,2007.0
13292,21.0,0.0,2.0,10.0,38.73856389,-85.25355556,12.0,5.0,18.0,2007.0
13293,18.0,0.0,1.0,12.0,40.48655278,-85.67215833,18.0,5.0,18.0,2007.0
13294,19.0,0.0,1.0,8.0,38.25982222,-87.56798333,27.0,5.0,18.0,2007.0
13295,20.0,0.0,1.0,17.0,39.66827778,-86.79412778,25.0,5.0,18.0,2007.0
13296,17.0,0.0,1.0,17.0,39.85969722,-85.02690833,46.0,5.0,18.0,2007.0
13297,23.0,0.0,1.0,19.0,0.0,0.0,2.0,5.0,18.0,2007.0
13298,20.0,0.0,1.0,17.0,38.91659444,-87.26006667,40.0,5.0,18.0,2007.0
13299,24.0,0.0,1.0,14.0,40.378825,-85.727975,50.0,5.0,18.0,2007.0
13300,22.0,0.0,1.0,20.0,39.67108889,-86.18699167,0.0,4.0,18.0,2007.0
13301,9.0,1.0,1.0,21.0,41.603775,-87.35703333,15.0,5.0,18.0,2007.0
13302,20.0,0.0,1.0,13.0,39.59434167,-85.97139167,43.0,5.0,18.0,2007.0
13303,23.0,1.0,1.0,23.0,41.07995556,-85.354825,18.0,5.0,18.0,2007.0
13304,28.0,0.0,1.0,8.0,41.45625278,-87.43157778,26.0,5.0,18.0,2007.0
13305,18.0,0.0,1.0,21.0,40.4914,-87.39686389,40.0,5.0,18.0,2007.0
13306,21.0,0.0,1.0,21.0,39.79898611,-85.77326389,55.0,5.0,18.0,2007.0
13307,8.0,1.0,1.0,2.0,39.89216667,-86.01665833,33.0,4.0,18.0,2007.0
13308,27.0,0.0,1.0,12.0,40.89379167,-85.999775,40.0,5.0,18.0,2007.0
13309,20.0,1.0,1.0,2.0,39.80417222,-86.25103333,12.0,5.0,18.0,2007.0
13310,30.0,0.0,1.0,6.0,39.03938611,-87.18166389,53.0,5.0,18.0,2007.0
13311,2.0,0.0,1.0,12.0,39.20240556,-85.81480556,1.0,6.0,18.0,2007.0
13312,1.0,0.0,1.0,12.0,40.52264722,-85.67347778,25.0,6.0,18.0,2007.0
13313,30.0,0.0,2.0,20.0,39.88777778,-85.35508611,26.0,5.0,18.0,2007.0
13314,27.0,2.0,2.0,21.0,41.21544444,-86.62119722,50.0,5.0,18.0,2007.0
13315,27.0,0.0,1.0,18.0,39.86028611,-86.39580556,55.0,5.0,18.0,2007.0
13316,26.0,1.0,1.0,5.0,40.51990278,-87.50979722,20.0,5.0,18.0,2007.0
13317,8.0,1.0,1.0,3.0,41.51511944,-85.81645,42.0,4.0,18.0,2007.0
13318,6.0,0.0,1.0,14.0,40.27699444,-85.46193889,5.0,6.0,18.0,2007.0
13319,5.0,0.0,1.0,16.0,40.67842222,-86.25375833,38.0,6.0,18.0,2007.0
13320,6.0,0.0,1.0,10.0,38.01275,-87.47121944,18.0,6.0,18.0,2007.0
13321,31.0,1.0,1.0,14.0,41.16368611,-85.24543611,20.0,5.0,18.0,2007.0
13322,16.0,0.0,1.0,1.0,38.35786667,-85.78683333,26.0,5.0,18.0,2007.0
