EVENT_ID,BEGIN_DATE_TIME,BEGIN_LAT,BEGIN_LON,DAMAGE_CROPS,DAMAGE_PROPERTY,DEATHS_DIRECT,DEATHS_INDIRECT,END_DATE_TIME,END_LAT,END_LON,EPISODE_ID,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,MAGNITUDE,RANGE,TOR_F_SCALE
71366,2007-12-23 03:18:00,41.61,-86.71,0,0,0,0,2007-12-23 03:19:00,41.61,-86.71,12932,Thunderstorm Wind,0,0,63.0,1.3840324,
71367,2007-12-23 04:34:00,41.68,-86.27,0,0,0,0,2007-12-23 04:35:00,41.68,-86.27,12932,Thunderstorm Wind,0,0,54.0,1.9955816,
71368,2007-12-23 04:59:00,41.29,-85.74,0,0,0,0,2007-12-23 05:00:00,41.29,-85.74,12932,Thunderstorm Wind,0,0,53.0,2.011675,
71369,2007-12-23 05:02:00,41.22,-85.8,0,0,0,0,2007-12-23 05:03:00,41.22,-85.8,12932,Thunderstorm Wind,0,0,56.0,2.7519714,
71370,2007-12-23 06:00:00,41.62,-84.84,0,20000,0,0,2007-12-23 06:01:00,41.62,-84.84,12932,Thunderstorm Wind,0,0,72.0,0.8368568,
71359,2007-12-23 04:45:00,41.65,-86.14,0,5000,0,0,2007-12-23 04:46:00,41.65,-86.14,12932,Thunderstorm Wind,0,0,56.0,2.3818232,
71360,2007-12-23 05:00:00,41.68,-86.27,0,5000,0,0,2007-12-23 05:01:00,41.68,-86.27,12932,Thunderstorm Wind,0,0,50.0,1.9955816,
157208,2009-03-08 16:22:00,39.194,-85.1001,0,40000,0,0,2009-03-08 16:24:00,39.1985,-85.0936,26837,Tornado,0,0,0.0,4.0072566,EF1
157209,2009-03-08 16:41:00,39.0091,-85.3603,0,3000,0,0,2009-03-08 16:44:00,39.0091,-85.3603,26837,Thunderstorm Wind,0,0,50.0,1.3035654,
357685,2012-01-17 23:45:00,38.8029,-85.676,0,0,0,0,2012-01-18 03:15:00,38.8058,-85.6742,59155,Flood,0,0,0.0,2.2852628,
354102,2012-01-17 11:06:00,38.3306,-85.758,0,20000,0,0,2012-01-17 11:07:00,38.336,-85.7246,59155,Tornado,0,0,0.0,0.7081096,EF0
354103,2012-01-17 10:40:00,38.7601,-85.4625,0,40000,0,0,2012-01-17 10:41:00,38.7607,-85.4572,59155,Tornado,0,0,0.0,2.6715044,EF0
354104,2012-01-17 10:41:00,38.7619,-85.4505,0,15000,0,0,2012-01-17 10:42:00,38.7619,-85.4505,59155,Thunderstorm Wind,0,0,83.0,3.2669602,
354105,2012-01-17 11:00:00,38.3075,-85.8888,0,10000,0,0,2012-01-17 11:02:00,38.315,-85.8507,59155,Tornado,0,0,0.0,2.1565156,EF1
354109,2012-01-17 09:49:00,38.3251,-86.9514,0,5000,0,0,2012-01-17 09:49:00,38.3251,-86.9514,59155,Thunderstorm Wind,0,0,56.0,2.7841582,
354257,2012-01-17 09:54:00,38.3302,-86.9226,0,20000,0,0,2012-01-17 10:03:00,38.3631,-86.7665,59155,Tornado,0,0,0.0,4.1199104,EF1
354258,2012-01-17 09:44:00,38.2794,-86.9999,0,4000,0,0,2012-01-17 09:45:00,38.2799,-86.9981,59155,Tornado,0,0,0.0,4.184284,EF0
89033,2008-04-01 00:00:00,37.93,-87.9,0,0,0,0,2008-04-16 17:00:00,37.9246,-87.8993,15617,Flood,0,0,0.0,2.1328433314,
89025,2008-04-01 00:00:00,37.9443,-87.3978,0,0,0,0,2008-04-13 06:00:00,37.9412,-87.3994,15617,Flood,0,0,0.0,2.0438618,
176697,2009-04-06 23:45:00,38.8873,-86.0284,4000,0,0,0,2009-04-09 09:00:00,38.9151,-86.0339,30197,Flood,0,0,0.0,0.8207634,
176717,2009-04-11 09:00:00,39.0699,-85.8753,4000,0,0,0,2009-04-12 23:45:00,39.0704,-85.8156,30197,Flood,0,0,0.0,5.9062778,
310182,2011-05-22 15:13:00,39.07,-85.38,0,0,0,0,2011-05-22 15:17:00,39.07,-85.38,52061,Hail,0,0,0.75,1.71720520704,
310207,2011-05-22 16:01:00,39.07,-84.9,0,0,0,0,2011-05-22 16:05:00,39.07,-84.9,52061,Hail,0,0,1.75,1.71720520704,
310210,2011-05-22 15:30:00,39.13,-85.3,0,0,0,0,2011-05-22 15:34:00,39.13,-85.3,52061,Hail,0,0,1.0,1.71720520704,
312487,2011-05-22 16:01:00,39.1,-84.85,0,0,0,0,2011-05-22 16:02:00,39.1,-84.85,52061,Thunderstorm Wind,0,0,52.0,1.6862761328,
31841,2007-06-26 14:50:00,38.1145,-87.78,0,10000,0,0,2007-06-26 14:50:00,38.1145,-87.78,5462,Thunderstorm Wind,0,0,50.0,1.60934,
31845,2007-06-26 15:30:00,38.1,-87.78,0,0,0,0,2007-06-26 16:30:00,38.1,-87.78,5462,Heavy Rain,0,0,0.0,1.32944756907,
167932,2009-05-27 21:30:00,39.25,-87.38,1000,1000,0,0,2009-05-27 23:30:00,39.1807,-87.2919,28533,Flash Flood,0,0,0.0,1.7219938,
167931,2009-05-27 21:00:00,39.64,-87.26,5000,10000,0,0,2009-05-27 23:00:00,39.6316,-87.2167,28533,Flash Flood,0,0,0.0,2.0438618,
79864,2008-02-17 14:35:00,41.61,-86.71,0,0,0,0,2008-02-17 14:36:00,41.61,-86.71,14214,Thunderstorm Wind,0,0,50.0,1.3840324,
167915,2009-04-13 15:50:00,39.01,-85.74,0,0,0,0,2009-04-13 15:50:00,39.01,-85.74,28531,Funnel Cloud,0,0,0.0,3.4439876,
167916,2009-04-13 15:10:00,38.88,-86.05,0,0,0,0,2009-04-13 15:10:00,38.88,-86.05,28531,Hail,0,0,1.0,1.71720520704,
167917,2009-04-13 14:52:00,38.82,-86.17,0,0,0,0,2009-04-13 14:52:00,38.82,-86.17,28531,Hail,0,0,1.75,1.1104446,
167918,2009-04-13 15:22:00,38.96,-85.89,0,0,0,0,2009-04-13 15:22:00,38.96,-85.89,28531,Hail,0,0,1.0,1.4162192,
167919,2009-04-13 15:15:00,38.82,-86.17,0,0,0,0,2009-04-13 15:15:00,38.82,-86.17,28531,Hail,0,0,1.75,1.1104446,
167921,2009-04-13 15:15:00,38.96,-85.89,0,0,0,0,2009-04-13 15:15:00,38.96,-85.89,28531,Hail,0,0,0.88,1.4162192,
167922,2009-04-13 16:13:00,39.48,-86.05,0,0,0,0,2009-04-13 16:13:00,39.48,-86.05,28531,Hail,0,0,0.88,1.71720520704,
167913,2009-04-29 06:30:00,39.86,-85.86,0,3000000,0,0,2009-04-29 07:15:00,39.8708,-85.875,28530,Flood,0,0,0.0,1.4001258,
230318,2010-06-12 21:14:00,39.12,-85.08,0,1000,0,0,2010-06-12 21:18:00,39.12,-85.08,39627,Thunderstorm Wind,0,0,50.0,1.6862761328,
585606,2015-06-12 16:25:00,39.98,-85.62,0,5000,0,0,2015-06-12 16:25:00,39.98,-85.62,96986,Thunderstorm Wind,0,0,52.0,1.6862761328,
585608,2015-06-12 16:37:00,39.44,-86.4,0,750,0,0,2015-06-12 16:37:00,39.44,-86.4,96986,Thunderstorm Wind,0,0,52.0,2.8002516,
585611,2015-06-12 16:37:00,40.47,-86.94,0,200,0,0,2015-06-12 16:37:00,40.47,-86.94,96986,Thunderstorm Wind,0,0,48.0,0.8529502,
585588,2015-06-12 11:00:00,39.6139,-85.4477,0,250,0,0,2015-06-12 11:00:00,39.6139,-85.4477,96986,Thunderstorm Wind,0,0,52.0,0.7081096,
585594,2015-06-12 16:02:00,40.0621,-85.6336,0,5000,0,0,2015-06-12 16:02:00,40.0621,-85.6336,96986,Thunderstorm Wind,0,0,56.0,2.4301034,
585596,2015-06-12 16:15:00,40.47,-86.53,0,500,0,0,2015-06-12 16:15:00,40.47,-86.53,96986,Thunderstorm Wind,0,0,52.0,1.1104446,
585613,2015-06-12 17:30:00,39.64,-85.8,0,5000,0,0,2015-06-12 17:30:00,39.64,-85.8,96986,Thunderstorm Wind,0,0,65.0,6.1798656,
585615,2015-06-12 17:34:00,39.64,-85.814,0,10000,0,0,2015-06-12 17:34:00,39.64,-85.814,96986,Thunderstorm Wind,0,0,65.0,5.4073824,
585617,2015-06-12 16:05:00,40.5833,-86.6844,0,1000,0,0,2015-06-12 16:05:00,40.5833,-86.6844,96986,Thunderstorm Wind,0,0,52.0,0.5149888,
585718,2015-06-12 16:40:00,40.4901,-86.9625,0,2250,0,0,2015-06-12 16:40:00,40.4901,-86.9625,96986,Thunderstorm Wind,0,0,56.0,2.4783836,
585600,2015-06-12 16:20:00,39.98,-85.62,0,2000,0,0,2015-06-12 16:20:00,39.98,-85.62,96986,Thunderstorm Wind,0,0,52.0,1.6862761328,
584342,2015-06-07 19:15:00,40.3982,-86.8385,0,800,0,0,2015-06-07 19:15:00,40.3982,-86.8385,96985,Thunderstorm Wind,0,0,52.0,1.5771532,
584345,2015-06-07 18:51:00,40.51,-86.88,0,500,0,0,2015-06-07 18:51:00,40.51,-86.88,96985,Thunderstorm Wind,0,0,52.0,4.0394434,
584348,2015-06-07 20:02:00,40.14,-87.39,0,1500,0,0,2015-06-07 20:02:00,40.14,-87.39,96985,Thunderstorm Wind,0,0,56.0,1.4001258,
584349,2015-06-07 20:45:00,40.04,-86.9,0,1000,0,0,2015-06-07 20:45:00,40.04,-86.9,96985,Thunderstorm Wind,0,0,52.0,1.1104446,
584350,2015-06-07 22:06:00,40.06,-86.03,0,200,0,0,2015-06-07 22:06:00,40.06,-86.03,96985,Thunderstorm Wind,0,0,48.0,1.4001258,
569580,2015-05-27 11:36:00,37.95,-86.76,0,0,0,0,2015-05-27 11:36:00,37.95,-86.76,94774,Hail,0,0,1.0,0.8690436,
569581,2015-05-27 11:36:00,37.95,-86.76,0,0,0,0,2015-05-27 11:36:00,37.95,-86.76,94774,Thunderstorm Wind,0,0,52.0,0.8690436,
284335,2011-03-23 20:18:00,39.6776,-85.25,0,0,0,0,2011-03-23 20:22:00,39.6776,-85.25,48598,Hail,0,0,1.0,8.0467,
284355,2011-03-23 13:28:00,39.63,-84.9864,0,0,0,0,2011-03-23 13:32:00,39.63,-84.9864,48598,Hail,0,0,0.75,4.82802,
284358,2011-03-23 13:53:00,39.07,-85.38,0,0,0,0,2011-03-23 13:57:00,39.07,-85.38,48598,Hail,0,0,0.88,1.71720520704,
284294,2011-03-23 13:27:00,39.6282,-84.9223,0,0,0,0,2011-03-23 13:31:00,39.6282,-84.9223,48598,Hail,0,0,1.0,0.6920162,
284359,2011-03-23 15:02:00,39.82,-85.22,0,0,0,0,2011-03-23 15:06:00,39.82,-85.22,48598,Hail,0,0,0.75,1.71720520704,
284360,2011-03-23 20:18:00,39.78,-85.15,0,0,0,0,2011-03-23 20:22:00,39.78,-85.15,48598,Hail,0,0,0.75,1.71720520704,
284361,2011-03-23 20:43:00,39.1607,-85.2604,0,0,0,0,2011-03-23 20:47:00,39.1607,-85.2604,48598,Hail,0,0,0.88,4.82802,
284362,2011-03-23 20:52:00,39.3,-85.22,0,0,0,0,2011-03-23 20:56:00,39.3,-85.22,48598,Hail,0,0,0.88,1.71720520704,
284375,2011-03-23 20:41:00,39.13,-85.3,0,0,0,0,2011-03-23 20:45:00,39.13,-85.3,48598,Hail,0,0,1.0,1.71720520704,
598012,2015-09-04 16:30:00,39.82,-85.83,0,10000,0,0,2015-09-04 16:30:00,39.82,-85.83,99700,Thunderstorm Wind,0,0,56.0,3.7497622,
598013,2015-09-04 16:30:00,39.84,-85.77,0,0,0,0,2015-09-04 16:30:00,39.84,-85.77,99700,Thunderstorm Wind,0,0,61.0,1.1104446,
598014,2015-09-04 16:35:00,39.8,-85.87,0,0,0,0,2015-09-04 16:37:00,39.8,-85.87,99700,Hail,0,0,0.88,2.8002516,
598016,2015-09-04 16:35:00,39.8,-85.87,0,0,0,0,2015-09-04 16:35:00,39.8,-85.87,99700,Thunderstorm Wind,0,0,52.0,2.8002516,
81637,2008-03-01 00:00:00,39.1077,-87.6448,0,10000,0,0,2008-03-01 21:34:00,39.1081,-87.6328,14186,Flood,0,0,0.0,6.598294,
81636,2008-03-01 00:00:00,39.02,-87.58,0,10000,0,0,2008-03-02 05:40:00,39.0061,-87.5837,14186,Flood,0,0,0.0,2.1328433314,
216533,2010-04-07 21:10:00,39.8734,-84.9,0,5000,0,0,2010-04-07 21:15:00,39.8734,-84.9,37218,Thunderstorm Wind,0,0,50.0,4.82802,
216478,2010-04-05 18:40:00,39.8155,-84.9,0,1000,0,0,2010-04-05 18:44:00,39.8155,-84.9,37214,Thunderstorm Wind,0,0,50.0,1.60934,
180615,2009-06-02 13:54:00,38.75,-85.07,0,0,0,0,2009-06-02 14:04:00,38.75,-85.07,30771,Hail,0,0,1.0,1.71720520704,
180616,2009-06-02 15:35:00,39.82,-85.0,0,0,0,0,2009-06-02 15:38:00,39.82,-85.0,30771,Hail,0,0,1.75,1.71720520704,
180617,2009-06-02 15:50:00,39.83,-84.9,0,0,0,0,2009-06-02 15:53:00,39.83,-84.9,30771,Hail,0,0,1.5,1.71720520704,
180618,2009-06-02 15:56:00,39.83,-84.9,0,0,0,0,2009-06-02 15:59:00,39.83,-84.9,30771,Hail,0,0,1.0,1.71720520704,
184765,2009-06-02 15:19:00,39.8529,-85.0891,0,100000,0,0,2009-06-02 15:59:00,39.796,-84.82,30771,Hail,0,0,1.75,0.9816974,
180619,2009-06-02 21:16:00,38.87,-84.98,0,0,0,0,2009-06-02 21:19:00,38.87,-84.9428,30771,Hail,0,0,1.25,1.71720520704,
588644,2015-07-07 04:20:00,38.12,-86.9,0,0,0,0,2015-07-07 09:20:00,38.12,-86.9,97906,Heavy Rain,0,0,0.0,1.32944756907,
588646,2015-07-07 04:00:00,38.08,-87.12,0,0,0,0,2015-07-07 09:20:00,38.08,-87.12,97906,Heavy Rain,0,0,0.0,1.32944756907,
588655,2015-07-07 07:15:00,37.9698,-87.537,0,0,0,0,2015-07-07 15:15:00,37.9698,-87.537,97906,Heavy Rain,0,0,0.0,1.60934,
5469329,2005-08-10 13:45:00,39.85,-85.37,0,0,0,0,2005-08-10 13:48:00,39.85,-85.37,1197265,Thunderstorm Wind,0,0,50.0,1.6862761328,
5469330,2005-08-10 15:45:00,40.52,-86.85,0,0,0,0,2005-08-10 15:46:00,40.52,-86.85,1197265,Hail,0,0,0.75,1.71720520704,
5469331,2005-08-10 15:45:00,40.52,-86.83,0,0,0,0,2005-08-10 15:45:00,40.52,-86.83,1197265,Thunderstorm Wind,0,0,50.0,1.6862761328,
5469328,2005-08-10 12:05:00,39.75,-86.53,0,0,0,0,2005-08-10 12:05:00,39.75,-86.53,1197265,Thunderstorm Wind,0,0,50.0,1.6862761328,
167560,2009-06-19 04:20:00,41.49,-85.36,0,0,0,0,2009-06-19 04:21:00,41.49,-85.36,28408,Thunderstorm Wind,0,0,55.0,1.9955816,
167566,2009-06-19 03:46:00,41.64,-86.02,0,0,0,0,2009-06-19 03:47:00,41.64,-86.02,28408,Thunderstorm Wind,0,0,55.0,1.1104446,
167905,2009-06-19 04:16:00,41.43,-85.75,0,0,0,0,2009-06-19 04:17:00,41.43,-85.75,28408,Thunderstorm Wind,0,0,60.0,1.1104446,
167906,2009-06-19 04:10:00,41.37,-85.82,0,0,0,0,2009-06-19 04:11:00,41.37,-85.82,28408,Thunderstorm Wind,0,0,60.0,3.5244546,
167907,2009-06-19 04:21:00,41.3774,-85.6691,0,0,0,0,2009-06-19 04:22:00,41.3774,-85.6691,28408,Thunderstorm Wind,0,0,65.0,3.6049216,
167909,2009-06-19 04:54:00,41.1,-85.29,0,10000,0,0,2009-06-19 04:55:00,41.1,-85.29,28408,Thunderstorm Wind,0,0,55.0,0.8368568,
167910,2009-06-19 03:50:00,41.55,-85.88,0,0,0,0,2009-06-19 03:51:00,41.55,-85.88,28408,Thunderstorm Wind,0,0,60.0,4.1681906,
167552,2009-06-19 08:07:00,41.62,-86.41,0,0,0,0,2009-06-19 08:08:00,41.62,-86.41,28408,Hail,0,0,0.75,1.3840324,
167553,2009-06-19 03:45:00,41.68,-86.25,0,0,0,0,2009-06-19 03:46:00,41.68,-86.25,28408,Thunderstorm Wind,0,0,60.0,1.1104446,
167557,2009-06-19 04:20:00,41.3661,-85.6396,0,0,0,0,2009-06-19 04:21:00,41.3661,-85.6396,28408,Thunderstorm Wind,0,0,55.0,0.9173238,
167559,2009-06-19 04:13:00,41.48,-85.47,0,0,0,0,2009-06-19 04:14:00,41.48,-85.47,28408,Thunderstorm Wind,0,0,55.0,1.6862761328,
167595,2009-06-19 03:40:00,41.5256,-86.2697,0,0,0,0,2009-06-19 03:41:00,41.5256,-86.2697,28408,Thunderstorm Wind,0,0,55.0,1.0621644,
167912,2009-06-19 04:00:00,41.45,-86.0,0,0,0,0,2009-06-19 04:01:00,41.45,-86.0,28408,Thunderstorm Wind,0,0,60.0,1.6862761328,
173230,2009-06-19 05:00:00,41.7435,-85.0004,0,40000,0,0,2009-06-19 05:00:00,41.7435,-85.0004,28408,Lightning,0,0,0.0,1.7863674,
167565,2009-06-19 03:50:00,41.45,-86.15,0,25000,0,0,2009-06-19 03:51:00,41.45,-86.15,28408,Thunderstorm Wind,0,0,55.0,1.6862761328,
167908,2009-06-19 04:23:00,41.38,-85.64,0,0,0,0,2009-06-19 04:24:00,41.38,-85.64,28408,Thunderstorm Wind,0,0,60.0,1.3840324,
167554,2009-06-19 04:40:00,41.16,-85.49,0,0,0,0,2009-06-19 04:41:00,41.16,-85.49,28408,Thunderstorm Wind,0,0,50.0,1.3840324,
167911,2009-06-19 03:40:00,41.6065,-86.2541,0,20000,0,0,2009-06-19 03:41:00,41.6065,-86.2541,28408,Thunderstorm Wind,0,0,60.0,2.2691694,
167567,2009-06-19 03:55:00,41.54,-85.94,0,5000,0,0,2009-06-19 03:56:00,41.54,-85.94,28408,Thunderstorm Wind,0,0,55.0,1.3840324,
176357,2009-05-02 06:30:00,38.5261,-87.2843,2000,0,0,0,2009-05-12 22:15:00,38.5981,-87.263,29136,Flood,0,0,0.0,7.5156178,
176353,2009-05-01 21:30:00,39.3158,-86.7309,500,0,0,0,2009-05-05 01:00:00,39.2809,-86.7366,29136,Flood,0,0,0.0,5.2142616,
176358,2009-05-02 06:30:00,38.5261,-87.2843,2000,0,0,0,2009-05-12 22:15:00,38.5981,-87.263,29136,Flood,0,0,0.0,7.4190574,
176359,2009-05-02 19:00:00,38.52,-87.52,5000,0,0,0,2009-05-26 04:00:00,38.5151,-87.6225,29136,Flood,0,0,0.0,2.1328433314,
172697,2009-05-01 00:00:00,39.0616,-87.5837,10000,0,0,0,2009-05-29 10:15:00,39.0577,-87.5713,29136,Flood,0,0,0.0,1.3357522,
176344,2009-05-01 18:00:00,39.6565,-87.3985,1000,0,0,0,2009-05-06 17:00:00,39.7307,-87.3859,29136,Flood,0,0,0.0,4.7314596,
173818,2009-05-01 00:00:00,38.6821,-87.5435,2000,0,0,0,2009-05-12 10:00:00,38.6991,-87.52,29136,Flood,0,0,0.0,0.6115492,
173808,2009-05-01 00:00:00,39.1374,-87.665,10000,0,0,0,2009-05-28 15:45:00,39.1676,-87.6531,29136,Flood,0,0,0.0,8.4168482,
173851,2009-05-01 00:00:00,39.0574,-86.9769,2000,0,0,0,2009-05-06 12:45:00,39.0605,-86.9675,29136,Flood,0,0,0.0,2.1565156,
176348,2009-05-01 00:30:00,39.4667,-87.4177,2000,0,0,0,2009-05-11 12:00:00,39.4335,-87.4251,29136,Flood,0,0,0.0,1.126538,
176350,2009-05-03 06:00:00,38.4982,-87.7018,5000,0,0,0,2009-05-13 14:00:00,38.3972,-87.753,29136,Flood,0,0,0.0,3.6692952,
176337,2009-05-01 17:30:00,40.1542,-87.444,1000,0,0,0,2009-05-05 20:30:00,40.209,-87.4261,29136,Flood,0,0,0.0,9.4790126,
176342,2009-05-01 18:00:00,39.731,-87.389,1000,0,0,0,2009-05-06 17:00:00,39.7315,-87.3633,29136,Flood,0,0,0.0,0.9495106,
176343,2009-05-01 18:00:00,39.6565,-87.3985,1000,0,0,0,2009-05-06 17:00:00,39.731,-87.3863,29136,Flood,0,0,0.0,2.1887024,
175284,2009-05-01 00:00:00,38.8202,-87.2448,2000,0,0,0,2009-05-07 21:45:00,38.8336,-87.182,29136,Flood,0,0,0.0,0.4506152,
175296,2009-05-01 00:00:00,38.8202,-87.2448,2000,0,0,0,2009-05-07 21:45:00,38.8336,-87.182,29136,Flood,0,0,0.0,8.5134086,
175331,2009-05-01 00:00:00,38.956,-86.9973,0,0,0,0,2009-05-06 11:30:00,38.9558,-86.9885,29136,Flood,0,0,0.0,2.494477,
193006,2009-05-01 14:00:00,38.9178,-86.0923,8000,0,0,0,2009-05-05 04:30:00,39.1354,-85.8746,29136,Flood,0,0,0.0,2.8002516,
170919,2009-05-01 00:00:00,39.8872,-87.3844,8000,0,0,0,2009-05-11 18:45:00,39.865,-87.3413,29136,Flood,0,0,0.0,3.138213,
170920,2009-05-01 00:00:00,39.8872,-87.3844,8000,0,0,0,2009-05-11 18:45:00,39.865,-87.3413,29136,Flood,0,0,0.0,3.6692952,
176330,2009-05-01 10:30:00,40.5031,-86.8315,0,0,0,0,2009-05-04 15:45:00,40.3915,-86.8977,29136,Flood,0,0,0.0,1.8829278,
176334,2009-05-01 17:30:00,40.1542,-87.444,1000,0,0,0,2009-05-05 20:30:00,40.209,-87.4261,29136,Flood,0,0,0.0,4.6027124,
176335,2009-05-01 17:30:00,40.1542,-87.444,1000,0,0,0,2009-05-05 20:30:00,40.209,-87.4261,29136,Flood,0,0,0.0,4.6027124,
176333,2009-05-01 17:30:00,40.1542,-87.444,1000,0,0,0,2009-05-05 20:30:00,40.209,-87.4261,29136,Flood,0,0,0.0,2.2691694,
15937,2007-04-11 15:10:00,37.88,-87.1049,0,5000,0,0,2007-04-11 15:10:00,37.88,-87.1049,2986,Thunderstorm Wind,0,0,52.0,4.82802,
15738,2007-04-11 15:47:00,38.05,-87.27,0,15000,0,0,2007-04-11 15:47:00,38.05,-87.27,2986,Thunderstorm Wind,0,0,52.0,1.6862761328,
15740,2007-04-11 15:50:00,38.33,-87.35,0,0,0,0,2007-04-11 15:50:00,38.33,-87.35,2986,Hail,0,0,0.75,1.71720520704,
15739,2007-04-11 15:40:00,38.05,-87.27,0,0,0,0,2007-04-11 15:46:00,37.98,-87.38,2986,Hail,0,0,1.0,1.71720520704,
245140,2010-06-05 23:40:00,41.73,-85.56,0,0,0,0,2010-06-05 23:41:00,41.73,-85.56,39560,Thunderstorm Wind,0,0,60.0,2.3657298,
245141,2010-06-05 23:48:00,41.73,-85.17,0,0,0,0,2010-06-05 23:49:00,41.73,-85.17,39560,Thunderstorm Wind,0,0,60.0,1.6862761328,
236024,2010-06-06 00:41:00,40.6382,-86.1844,0,125000,0,0,2010-06-06 00:42:00,40.6382,-86.1656,39560,Tornado,1,1,0.0,3.621015,EF2
229878,2010-06-06 00:29:00,40.6447,-86.3736,0,125000,0,0,2010-06-06 00:35:00,40.6337,-86.3103,39560,Tornado,1,1,0.0,4.8119266,EF1
237373,2010-06-06 00:42:00,40.6382,-86.1656,0,750000,0,0,2010-06-06 00:51:00,40.6258,-86.0457,39560,Tornado,0,0,0.0,1.850741,EF3
229871,2010-06-06 00:03:00,40.6856,-86.8132,0,200000,0,0,2010-06-06 00:05:00,40.6754,-86.7451,39560,Tornado,0,0,0.0,3.5566414,EF0
245143,2010-06-06 00:50:00,41.53,-84.91,0,0,0,0,2010-06-06 00:51:00,41.53,-84.91,39560,Thunderstorm Wind,0,0,55.0,0.8368568,
245145,2010-06-06 00:00:00,41.73,-85.17,0,0,0,0,2010-06-06 00:01:00,41.73,-85.17,39560,Thunderstorm Wind,0,0,60.0,1.6862761328,
245144,2010-06-06 00:14:00,41.73,-84.93,0,0,0,0,2010-06-06 00:15:00,41.73,-84.93,39560,Thunderstorm Wind,0,0,60.0,1.6862761328,
5500454,2006-04-02 20:25:00,40.23,-86.87,0,50000,0,0,2006-04-02 20:26:00,40.22,-86.87,1208070,Tornado,0,0,0.0,2.99850859149,F1
5500465,2006-04-02 20:00:00,39.28,-86.77,0,0,0,0,2006-04-02 20:00:00,39.28,-86.77,1208070,Thunderstorm Wind,0,0,50.0,1.6862761328,
5500466,2006-04-02 20:00:00,39.4,-87.07,0,0,0,0,2006-04-02 20:00:00,39.4,-87.07,1208070,Thunderstorm Wind,0,0,50.0,1.6862761328,
5500467,2006-04-02 20:04:00,40.43,-86.83,0,0,0,0,2006-04-02 20:06:00,40.43,-86.83,1208070,Hail,0,0,0.75,1.71720520704,
5500468,2006-04-02 20:06:00,38.82,-86.55,0,0,0,0,2006-04-02 20:08:00,38.82,-86.55,1208070,Hail,0,0,0.75,1.71720520704,
5500469,2006-04-02 20:15:00,39.6,-86.93,0,0,0,0,2006-04-02 20:17:00,39.6,-86.93,1208070,Hail,0,0,0.75,1.71720520704,
5500470,2006-04-02 20:17:00,39.63,-86.87,0,1000,0,0,2006-04-02 20:17:00,39.63,-86.87,1208070,Thunderstorm Wind,0,0,50.0,1.6862761328,
5500471,2006-04-02 20:19:00,38.92,-86.2,0,0,0,0,2006-04-02 20:19:00,38.92,-86.2,1208070,Thunderstorm Wind,0,0,50.0,1.6862761328,
5500453,2006-04-02 20:07:00,38.73,-86.47,0,100000,0,0,2006-04-02 20:08:00,38.73,-86.47,1208070,Tornado,0,0,0.0,2.99850859149,F1
5500457,2006-04-02 19:35:00,38.72,-87.18,0,300000,0,0,2006-04-02 19:35:00,38.72,-87.18,1208070,Thunderstorm Wind,1,0,60.0,1.6862761328,
5500458,2006-04-02 20:00:00,38.67,-86.78,0,50000,0,0,2006-04-02 20:00:00,38.67,-86.78,1208070,Thunderstorm Wind,0,0,60.0,1.6862761328,
5500459,2006-04-02 19:46:00,39.1,-87.42,0,0,0,0,2006-04-02 19:46:00,39.1,-87.42,1208070,Thunderstorm Wind,0,0,50.0,1.6862761328,
5500460,2006-04-02 19:55:00,39.48,-87.4,0,1000,0,0,2006-04-02 19:55:00,39.48,-87.4,1208070,Thunderstorm Wind,0,0,50.0,1.6862761328,
5500461,2006-04-02 19:55:00,38.7,-87.48,0,15000,0,0,2006-04-02 19:55:00,38.7,-87.48,1208070,Thunderstorm Wind,0,0,55.0,1.6862761328,
5500462,2006-04-02 19:55:00,39.53,-87.4,0,1000,0,0,2006-04-02 19:55:00,39.53,-87.4,1208070,Thunderstorm Wind,0,0,50.0,1.6862761328,
5500463,2006-04-02 19:57:00,40.12,-87.47,0,0,0,0,2006-04-02 19:59:00,40.12,-87.47,1208070,Hail,0,0,0.75,1.71720520704,
5500464,2006-04-02 20:00:00,39.12,-86.98,0,10000,0,0,2006-04-02 20:00:00,39.12,-86.98,1208070,Thunderstorm Wind,0,0,52.0,1.6862761328,
5499286,2006-04-02 20:56:00,39.78,-86.15,0,500000,0,0,2006-04-02 20:56:00,39.78,-86.15,1208070,Thunderstorm Wind,0,0,71.0,1.6862761328,
5500543,2006-04-02 20:21:00,40.28,-87.3,0,5000,0,0,2006-04-02 20:21:00,40.28,-87.3,1208070,Thunderstorm Wind,0,0,50.0,1.6862761328,
5500544,2006-04-02 20:27:00,39.65,-86.87,0,1000,0,0,2006-04-02 20:27:00,39.65,-86.87,1208070,Thunderstorm Wind,0,0,50.0,1.6862761328,
5500545,2006-04-02 20:30:00,39.6,-86.33,0,0,0,0,2006-04-02 20:32:00,39.6,-86.33,1208070,Hail,0,0,0.88,1.71720520704,
5500546,2006-04-02 20:30:00,40.3,-86.43,0,10000,0,0,2006-04-02 20:30:00,40.3,-86.43,1208070,Thunderstorm Wind,0,0,60.0,1.6862761328,
5500547,2006-04-02 21:03:00,39.88,-86.05,0,0,0,0,2006-04-02 21:03:00,39.88,-86.05,1208070,Thunderstorm Wind,0,0,50.0,1.6862761328,
