EVENT_ID,BEGIN_DATE_TIME,BEGIN_LAT,BEGIN_LON,DAMAGE_CROPS,DAMAGE_PROPERTY,DEATHS_DIRECT,DEATHS_INDIRECT,END_DATE_TIME,END_LAT,END_LON,EPISODE_ID,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,MAGNITUDE,TOR_F_SCALE
75135,2008-01-29 19:00:00,39.93,-86.63,0,0,0,0,2008-01-29 19:02:00,39.93,-86.63,12918,Hail,0,0,0.88,
75168,2008-01-29 19:10:00,38.87,-86.48,0,50000,0,0,2008-01-29 19:10:00,38.87,-86.48,12918,Thunderstorm Wind,0,0,55.0,
75172,2008-01-29 18:30:00,39.5011,-87.12,0,5000,0,0,2008-01-29 18:30:00,39.5011,-87.12,12918,Thunderstorm Wind,0,0,55.0,
75173,2008-01-29 18:10:00,38.68,-87.52,0,1000,0,0,2008-01-29 18:10:00,38.68,-87.52,12918,Thunderstorm Wind,0,0,55.0,
75180,2008-01-29 19:00:00,40.28,-86.52,0,15000,0,0,2008-01-29 19:00:00,40.28,-86.52,12918,Thunderstorm Wind,0,0,55.0,
75183,2008-01-29 19:55:00,39.17,-85.75,0,0,0,0,2008-01-29 19:55:00,39.17,-85.75,12918,Thunderstorm Wind,0,0,55.0,
74885,2008-01-29 18:35:00,38.83,-87.0729,0,0,0,0,2008-01-29 18:37:00,38.83,-87.0729,12918,Hail,0,0,0.88,
74886,2008-01-29 19:00:00,40.28,-86.52,0,0,0,0,2008-01-29 19:00:00,40.28,-86.52,12918,Thunderstorm Wind,0,0,50.0,
74887,2008-01-29 19:05:00,39.77,-86.53,0,30000,0,0,2008-01-29 19:05:00,39.77,-86.53,12918,Thunderstorm Wind,0,0,65.0,
74888,2008-01-29 19:05:00,39.43,-86.43,0,350000,0,0,2008-01-29 19:05:00,39.43,-86.43,12918,Thunderstorm Wind,0,0,78.0,
74906,2008-01-29 19:45:00,40.3314,-85.7495,0,10000,0,0,2008-01-29 19:45:00,40.3314,-85.7495,12918,Thunderstorm Wind,0,0,55.0,
74908,2008-01-29 19:46:00,39.78,-86.25,0,25000,0,0,2008-01-29 19:46:00,39.78,-86.25,12918,Thunderstorm Wind,0,0,74.0,
74909,2008-01-29 19:48:00,39.2868,-86.25,0,2000,0,0,2008-01-29 19:48:00,39.2868,-86.25,12918,Thunderstorm Wind,0,0,50.0,
75122,2008-01-29 19:05:00,39.43,-86.43,0,15000,0,0,2008-01-29 19:05:00,39.43,-86.43,12918,Thunderstorm Wind,0,0,78.0,
75139,2008-01-29 19:00:00,40.28,-86.52,0,0,0,0,2008-01-29 19:00:00,40.28,-86.52,12918,Thunderstorm Wind,0,0,55.0,
74911,2008-01-29 19:48:00,38.97,-86.0117,0,7000,0,0,2008-01-29 19:48:00,38.97,-86.0117,12918,Thunderstorm Wind,0,0,50.0,
74920,2008-01-29 18:43:00,39.65,-86.87,0,0,0,0,2008-01-29 18:43:00,39.65,-86.87,12918,Thunderstorm Wind,0,0,70.0,
5510164,2006-05-30 19:40:00,40.67,-87.43,0,3000,0,0,2006-05-30 19:40:00,40.67,-87.43,1210471,Thunderstorm Wind,0,0,55.0,
5510165,2006-05-29 15:15:00,41.57,-87.52,0,8000,0,0,2006-05-29 15:15:00,41.57,-87.52,1210472,Thunderstorm Wind,0,0,55.0,
5510166,2006-05-29 15:20:00,41.5,-87.45,0,0,0,0,2006-05-29 15:20:00,41.5,-87.45,1210472,Thunderstorm Wind,0,0,65.0,
5510167,2006-05-29 15:15:00,41.5,-87.53,0,15000,0,0,2006-05-29 15:15:00,41.5,-87.53,1210472,Thunderstorm Wind,0,0,61.0,
5510168,2006-05-29 15:15:00,41.523333333333333,-87.5,0,0,0,0,2006-05-29 15:15:00,41.523333333333333,-87.5,1210472,Lightning,0,0,0.0,
625529,2016-03-24 12:28:00,41.433,-86.7521,0,0,0,0,2016-03-24 12:29:00,41.433,-86.7521,104345,Thunderstorm Wind,0,0,61.0,
625530,2016-03-24 12:30:00,41.433,-86.7521,0,0,0,0,2016-03-24 12:31:00,41.433,-86.7521,104345,Thunderstorm Wind,0,0,61.0,
625542,2016-03-24 12:35:00,41.4504,-86.6837,0,0,0,0,2016-03-24 12:36:00,41.4504,-86.6837,104345,Thunderstorm Wind,0,0,70.0,
625544,2016-03-24 12:38:00,41.4394,-86.6642,0,0,0,0,2016-03-24 12:39:00,41.4394,-86.6642,104345,Thunderstorm Wind,0,0,56.0,
624996,2016-03-24 12:26:00,41.3747,-86.8731,0,75000,0,0,2016-03-24 12:27:00,41.3748,-86.8714,104345,Tornado,0,0,0.0,EF0
625453,2016-03-24 12:30:00,41.4392,-86.7301,0,0,0,0,2016-03-24 12:33:00,41.4442,-86.7133,104345,Tornado,0,0,0.0,EF0
625456,2016-03-24 12:35:00,41.436,-86.679,0,0,0,0,2016-03-24 12:37:00,41.4333,-86.6698,104345,Tornado,0,0,0.0,EF0
625475,2016-03-24 14:05:00,41.63,-86.32,0,0,0,0,2016-03-24 14:06:00,41.63,-86.32,104345,Thunderstorm Wind,0,0,56.0,
625478,2016-03-24 14:10:00,41.67,-86.27,0,0,0,0,2016-03-24 14:11:00,41.67,-86.27,104345,Thunderstorm Wind,0,0,56.0,
625481,2016-03-24 14:07:00,41.68,-86.29,0,0,0,0,2016-03-24 14:08:00,41.68,-86.29,104345,Thunderstorm Wind,0,0,56.0,
625482,2016-03-24 14:07:00,41.67,-86.26,0,0,0,0,2016-03-24 14:08:00,41.67,-86.26,104345,Thunderstorm Wind,0,0,56.0,
625483,2016-03-24 14:10:00,41.6,-86.4,0,0,0,0,2016-03-24 14:11:00,41.6,-86.4,104345,Thunderstorm Wind,0,0,56.0,
625484,2016-03-24 14:10:00,41.58,-86.43,0,0,0,0,2016-03-24 14:11:00,41.58,-86.43,104345,Thunderstorm Wind,0,0,50.0,
303147,2011-04-09 09:05:00,38.42,-87.0,0,0,0,0,2011-04-09 09:05:00,38.42,-87.0,51146,Hail,0,0,1.0,
303148,2011-04-09 09:30:00,38.37,-86.34,0,0,0,0,2011-04-09 09:30:00,38.37,-86.34,51146,Thunderstorm Wind,0,0,52.0,
303150,2011-04-09 09:37:00,38.37,-86.34,0,0,0,0,2011-04-09 09:37:00,38.3931,-86.3169,51146,Thunderstorm Wind,0,0,83.0,
303151,2011-04-09 09:38:00,38.4,-86.34,0,0,0,0,2011-04-09 09:38:00,38.4,-86.34,51146,Thunderstorm Wind,0,0,61.0,
303152,2011-04-09 09:44:00,38.43,-86.23,0,0,0,0,2011-04-09 09:44:00,38.43,-86.23,51146,Thunderstorm Wind,0,0,87.0,
303153,2011-04-09 10:00:00,38.5,-86.02,0,0,0,0,2011-04-09 10:00:00,38.5,-86.02,51146,Thunderstorm Wind,0,0,52.0,
303155,2011-04-09 10:03:00,38.37,-86.34,0,0,0,0,2011-04-09 10:03:00,38.37,-86.34,51146,Thunderstorm Wind,0,0,52.0,
303156,2011-04-09 10:07:00,38.3003,-85.823,0,0,0,0,2011-04-09 10:07:00,38.3003,-85.823,51146,Thunderstorm Wind,0,0,52.0,
303157,2011-04-09 10:09:00,38.36,-85.8,0,0,0,0,2011-04-09 10:09:00,38.36,-85.8,51146,Hail,0,0,0.75,
303158,2011-04-09 10:11:00,38.39,-85.76,0,0,0,0,2011-04-09 10:11:00,38.39,-85.76,51146,Hail,0,0,0.88,
303159,2011-04-09 10:29:00,38.3,-85.83,0,0,0,0,2011-04-09 10:29:00,38.3,-85.83,51146,Thunderstorm Wind,0,0,52.0,
597349,2015-07-07 15:00:00,39.7,-86.41,0,1000,0,0,2015-07-07 18:30:00,39.7008,-86.4101,98706,Flash Flood,0,0,0.0,
597348,2015-07-07 14:58:00,39.65,-86.8567,1000,5000,0,0,2015-07-07 18:00:00,39.6497,-86.8566,98706,Flash Flood,0,0,0.0,
597351,2015-07-07 16:23:00,39.7111,-86.4231,0,5000,0,0,2015-07-07 18:30:00,39.7104,-86.4231,98706,Flash Flood,0,0,0.0,
597344,2015-07-07 13:00:00,40.2208,-85.4313,0,2000,0,0,2015-07-07 18:00:00,40.2209,-85.4306,98706,Flash Flood,0,0,0.0,
597346,2015-07-07 14:20:00,39.7372,-86.1971,0,20000,0,0,2015-07-07 18:00:00,39.7365,-86.1968,98706,Flash Flood,0,0,0.0,
597342,2015-07-03 16:00:00,39.4758,-85.7663,2000,500,0,0,2015-07-03 20:00:00,39.4749,-85.7659,98705,Flash Flood,0,0,0.0,
597343,2015-07-03 18:10:00,39.5239,-85.7835,0,8000,0,0,2015-07-03 20:15:00,39.523,-85.7835,98705,Flash Flood,0,0,0.0,
597341,2015-07-02 00:21:00,38.6052,-86.916,2000,1000,0,0,2015-07-02 05:00:00,38.6073,-86.9155,98704,Flash Flood,0,0,0.0,
103299,2008-06-27 20:56:00,38.24,-86.36,0,0,0,0,2008-06-27 20:56:00,38.24,-86.36,17826,Thunderstorm Wind,0,0,61.0,
103291,2008-06-27 20:15:00,38.3,-86.96,0,0,0,0,2008-06-27 20:15:00,38.3,-86.96,17826,Thunderstorm Wind,0,0,56.0,
103292,2008-06-27 20:40:00,38.55,-86.62,0,0,0,0,2008-06-27 20:40:00,38.55,-86.62,17826,Thunderstorm Wind,0,0,56.0,
103293,2008-06-27 21:15:00,38.3,-85.83,0,0,0,0,2008-06-27 21:15:00,38.3,-85.83,17826,Thunderstorm Wind,0,0,56.0,
103294,2008-06-27 21:15:00,38.21,-86.13,0,0,0,0,2008-06-27 21:15:00,38.21,-86.13,17826,Thunderstorm Wind,0,0,56.0,
103295,2008-06-27 21:40:00,38.3,-85.83,0,20000,0,0,2008-06-27 21:40:00,38.3,-85.83,17826,Thunderstorm Wind,0,0,56.0,
103296,2008-06-27 20:15:00,38.33,-86.57,0,0,0,0,2008-06-27 20:15:00,38.33,-86.57,17826,Thunderstorm Wind,0,0,61.0,
103297,2008-06-27 20:42:00,38.23,-86.86,0,0,0,0,2008-06-27 20:42:00,38.23,-86.86,17826,Thunderstorm Wind,0,0,52.0,
626313,2016-05-25 17:23:00,41.61,-86.71,0,0,0,0,2016-05-25 17:24:00,41.61,-86.71,104567,Thunderstorm Wind,0,0,56.0,
524432,2014-06-01 15:10:00,37.88,-87.05,0,0,0,0,2014-06-01 15:40:00,37.88,-87.05,86846,Heavy Rain,0,0,0.0,
290347,2011-04-26 02:15:00,38.3115,-87.2809,0,150000,0,0,2011-04-26 02:19:00,38.35,-87.1554,49534,Thunderstorm Wind,0,0,74.0,
290353,2011-04-26 02:09:00,38.247,-87.2612,0,110000,0,0,2011-04-26 02:10:00,38.2522,-87.2537,49534,Tornado,0,0,0.0,EF1
290349,2011-04-26 01:02:00,38.1102,-87.3017,0,90000,0,0,2011-04-26 01:05:00,38.1642,-87.2544,49534,Tornado,0,0,0.0,EF2
290515,2011-04-26 00:58:00,37.95,-87.42,0,5000,0,0,2011-04-26 00:58:00,37.95,-87.42,49534,Thunderstorm Wind,0,0,52.0,
290512,2011-04-26 00:58:00,37.9391,-87.4981,0,0,0,0,2011-04-26 00:58:00,37.9391,-87.4981,49534,Thunderstorm Wind,0,0,52.0,
564872,2015-03-08 23:20:00,37.9032,-86.7046,0,0,0,0,2015-03-22 02:50:00,37.9108,-86.6939,93950,Flood,0,0,0.0,
564873,2015-03-07 13:00:00,37.9571,-86.7761,0,0,0,0,2015-03-23 09:15:00,37.9556,-86.7774,93950,Flood,0,0,0.0,
935,2006-11-19 23:00:00,38.4,-87.73,0,0,0,0,2006-11-20 22:00:00,38.4,-87.73,228,Flood,0,0,0.0,
936,2006-11-17 12:00:00,38.48,-87.53,0,0,0,0,2006-11-25 06:00:00,38.48,-87.53,228,Flood,0,0,0.0,
244721,2010-06-08 23:10:00,40.7437,-84.941,0,50000,0,0,2010-06-08 23:11:00,40.7437,-84.941,41958,Lightning,0,0,0.0,
589811,2015-06-23 02:14:00,40.86,-86.5,0,0,0,0,2015-06-23 02:14:00,40.86,-86.5,98090,Hail,0,0,0.75,
590069,2015-06-23 02:20:00,40.8391,-86.5064,0,0,0,0,2015-06-23 02:20:00,40.8391,-86.5064,98090,Thunderstorm Wind,0,0,50.0,
590082,2015-06-23 02:23:00,40.8095,-86.414,0,0,0,0,2015-06-23 02:23:00,40.8095,-86.414,98090,Thunderstorm Wind,0,0,50.0,
5438638,2005-01-06 13:00:00,39.479999999999997,-86.099999999999994,0,25000,0,0,2005-01-21 22:00:00,39.479999999999997,-86.099999999999994,1184444,Flood,0,0,0.0,
5438637,2005-01-06 13:00:00,39.48,-86.1,0,75000,0,0,2005-01-21 22:00:00,39.48,-86.1,1184444,Flood,0,0,0.0,
248950,2010-07-17 16:00:00,40.9,-86.8,0,0,0,0,2010-07-17 16:01:00,40.9,-86.8,42689,Hail,0,0,1.0,
248951,2010-07-17 17:10:00,40.68,-86.78,0,0,0,0,2010-07-17 17:11:00,40.68,-86.78,42689,Hail,0,0,1.75,
248945,2010-07-17 14:47:00,40.92,-86.75,0,0,0,0,2010-07-17 14:48:00,40.92,-86.75,42689,Hail,0,0,0.88,
248949,2010-07-17 15:50:00,40.9,-86.8,0,0,0,0,2010-07-17 15:51:00,40.9,-86.8,42689,Hail,0,0,1.5,
455003,2013-05-31 21:40:00,40.8224,-86.3745,0,0,0,0,2013-05-31 23:59:00,40.871,-86.3704,75314,Flood,0,0,0.0,
455006,2013-05-31 20:30:00,41.2,-85.71,0,0,0,0,2013-05-31 20:31:00,41.2,-85.71,75314,Thunderstorm Wind,0,0,50.0,
392564,2012-07-24 06:03:00,41.53,-87.43,0,0,0,0,2012-07-24 06:03:00,41.53,-87.43,65555,Thunderstorm Wind,0,0,65.0,
392565,2012-07-24 06:12:00,41.58,-87.2,0,0,0,0,2012-07-24 06:12:00,41.58,-87.2,65555,Thunderstorm Wind,0,0,61.0,
392566,2012-07-24 06:10:00,41.42,-87.37,0,0,0,0,2012-07-24 06:10:00,41.42,-87.37,65555,Thunderstorm Wind,0,0,70.0,
392567,2012-07-24 06:29:00,41.47,-87.05,0,0,0,0,2012-07-24 06:29:00,41.47,-87.05,65555,Thunderstorm Wind,0,0,65.0,
392568,2012-07-24 06:33:00,41.2102,-87.0636,0,0,0,0,2012-07-24 06:33:00,41.2102,-87.0636,65555,Thunderstorm Wind,0,0,65.0,
392569,2012-07-24 06:49:00,40.9407,-87.2526,0,0,0,0,2012-07-24 06:49:00,40.9407,-87.2526,65555,Thunderstorm Wind,0,0,65.0,
392563,2012-07-24 06:03:00,41.42,-87.37,0,0,0,0,2012-07-24 06:03:00,41.42,-87.37,65555,Thunderstorm Wind,0,0,61.0,
248341,2010-06-22 03:55:00,39.9275,-85.9361,0,1500,0,0,2010-06-22 03:55:00,39.9275,-85.9361,42372,Thunderstorm Wind,0,0,55.0,
248342,2010-06-22 06:19:00,39.9484,-86.017,0,0,0,0,2010-06-22 08:19:00,39.9607,-86.0082,42372,Flood,0,0,0.0,
248343,2010-06-22 06:30:00,39.9534,-86.0375,0,0,0,0,2010-06-22 08:30:00,39.9534,-85.9679,42372,Flash Flood,0,0,0.0,
248609,2010-06-22 08:00:00,39.6313,-86.3663,0,10000,0,0,2010-06-23 06:00:00,39.6007,-86.3719,42372,Flood,0,0,0.0,
253258,2010-06-22 00:24:00,39.9408,-86.2367,0,3500000,0,0,2010-06-22 00:24:00,39.9408,-86.2367,42372,Lightning,0,0,0.0,
253334,2010-06-22 07:22:00,39.6819,-86.398,0,0,0,0,2010-06-22 09:22:00,39.6822,-86.3898,42372,Flash Flood,0,0,0.0,
248345,2010-06-22 07:22:00,39.745,-86.3848,3000,5000,0,0,2010-06-22 09:22:00,39.7436,-86.4404,42372,Flash Flood,0,0,0.0,
248346,2010-06-22 08:15:00,39.7937,-86.4239,0,5000,0,0,2010-06-22 11:15:00,39.7911,-86.4046,42372,Flash Flood,0,0,0.0,
253269,2010-06-22 07:22:00,39.8341,-86.3282,0,0,0,0,2010-06-22 09:22:00,39.8097,-86.3274,42372,Flash Flood,0,0,0.0,
248344,2010-06-22 07:00:00,40.3945,-86.6967,0,0,0,0,2010-06-22 12:00:00,40.437,-86.6979,42372,Flash Flood,0,0,0.0,
248320,2010-06-22 00:40:00,39.644,-86.1316,0,0,0,0,2010-06-22 02:40:00,39.6433,-86.1334,42372,Flash Flood,0,0,0.0,
248319,2010-06-22 00:30:00,39.79,-86.38,0,0,0,0,2010-06-22 00:32:00,39.79,-86.38,42372,Hail,0,0,0.88,
248321,2010-06-22 00:40:00,40.44,-86.91,0,0,0,0,2010-06-22 00:40:00,40.44,-86.91,42372,Thunderstorm Wind,0,0,53.0,
248325,2010-06-22 00:44:00,39.7876,-86.3383,0,0,0,0,2010-06-22 02:44:00,39.8004,-86.3386,42372,Flood,0,0,0.0,
248328,2010-06-22 00:50:00,40.44,-86.91,0,0,0,0,2010-06-22 00:52:00,40.44,-86.91,42372,Hail,0,0,1.0,
248335,2010-06-22 02:18:00,39.9782,-86.0704,0,0,0,0,2010-06-22 02:18:00,39.9782,-86.0704,42372,Thunderstorm Wind,0,0,52.0,
248337,2010-06-22 02:30:00,39.78,-86.15,0,0,0,0,2010-06-22 02:30:00,39.78,-86.15,42372,Thunderstorm Wind,0,0,50.0,
248338,2010-06-22 02:34:00,39.9278,-85.919,0,0,0,0,2010-06-22 02:34:00,39.9278,-85.919,42372,Thunderstorm Wind,0,0,66.0,
248339,2010-06-22 02:34:00,39.92,-85.98,0,0,0,0,2010-06-22 02:34:00,39.92,-85.98,42372,Thunderstorm Wind,0,0,52.0,
248340,2010-06-22 02:35:00,39.8915,-85.9289,0,0,0,0,2010-06-22 02:35:00,39.8915,-85.9289,42372,Thunderstorm Wind,0,0,52.0,
389283,2012-07-26 17:55:00,38.5,-85.81,0,0,0,0,2012-07-26 17:55:00,38.5,-85.81,64972,Hail,0,0,0.88,
389284,2012-07-26 18:09:00,38.53,-85.67,0,0,0,0,2012-07-26 18:09:00,38.53,-85.67,64972,Thunderstorm Wind,0,0,52.0,
566944,2015-04-09 22:43:00,38.03,-87.5668,0,50000,0,0,2015-04-09 22:46:00,38.03,-87.5153,94293,Thunderstorm Wind,0,0,61.0,
566950,2015-04-09 22:52:00,37.979,-87.42,0,0,0,0,2015-04-09 22:52:00,37.979,-87.42,94293,Thunderstorm Wind,0,0,52.0,
5438593,2005-01-03 13:00:00,39.48,-86.1,0,750000,0,0,2005-01-26 15:00:00,39.48,-86.1,1184443,Flood,0,0,0.0,
5438594,2005-01-03 13:00:00,39.479999999999997,-86.099999999999994,0,500000,0,0,2005-01-26 15:00:00,39.479999999999997,-86.099999999999994,1184443,Flood,0,0,0.0,
343632,2011-09-25 18:10:00,38.0215,-87.5961,0,0,0,0,2011-09-25 20:30:00,38.0307,-87.5901,57229,Flash Flood,0,0,0.0,
345418,2011-09-25 18:30:00,37.95,-87.42,0,0,0,0,2011-09-25 20:30:00,37.95,-87.42,57229,Heavy Rain,0,0,0.0,
520763,2014-05-11 18:26:00,41.71,-86.9,0,0,0,0,2014-05-11 18:27:00,41.71,-86.9,86289,Thunderstorm Wind,0,0,55.0,
5437043,2005-03-30 23:30:00,38.6,-87.17,0,0,0,0,2005-03-30 23:30:00,38.6,-87.17,1184938,Thunderstorm Wind,0,0,50.0,
5437044,2005-03-30 23:35:00,38.67,-87.22,0,0,0,0,2005-03-30 23:35:00,38.67,-87.22,1184938,Thunderstorm Wind,0,0,50.0,
5437042,2005-03-30 23:15:00,40.28,-86.57,0,0,0,0,2005-03-30 23:15:00,40.28,-86.57,1184938,Thunderstorm Wind,0,0,50.0,
5436929,2005-03-28 08:55:00,38.98,-85.63,0,0,0,0,2005-03-29 02:00:00,38.98,-85.63,1184932,Flood,0,0,0.0,
5436950,2005-03-01 00:00:00,39.033333333333331,-86.540000000000006,0,0,0,0,2005-03-04 16:00:00,39.033333333333331,-86.540000000000006,1184937,Flood,0,0,0.0,
5436951,2005-03-01 00:00:00,40.47,-86.12,0,0,0,0,2005-03-01 03:00:00,40.47,-86.12,1184937,Flood,0,0,0.0,
5436947,2005-03-01 00:00:00,38.3,-87.58,0,0,0,0,2005-03-01 03:00:00,38.3,-87.58,1184937,Flood,0,0,0.0,
5436948,2005-03-01 00:00:00,38.33,-85.92,0,0,0,0,2005-03-01 07:00:00,38.33,-85.92,1184937,Flood,0,0,0.0,
5436949,2005-03-01 00:00:00,39.033333333333331,-86.540000000000006,0,0,0,0,2005-03-01 07:00:00,39.033333333333331,-86.540000000000006,1184937,Flood,0,0,0.0,
288154,2011-02-28 12:15:00,37.95,-86.77,0,0,0,0,2011-02-28 23:59:00,37.9317,-86.7553,49194,Flood,0,0,0.0,
288137,2011-03-12 10:15:00,38.6957,-85.2525,0,0,0,0,2011-03-14 13:00:00,38.7862,-85.2457,49190,Flood,0,0,0.0,
59426,2007-10-17 16:34:00,39.47,-86.7987,0,0,0,0,2007-10-17 16:36:00,39.47,-86.7987,10687,Hail,0,0,0.88,
288143,2011-03-01 00:00:00,37.95,-86.77,0,0,0,0,2011-03-21 12:50:00,37.9488,-86.7958,49192,Flood,0,0,0.0,
339227,2011-05-23 17:09:00,40.8338,-85.6487,0,0,0,0,2011-05-23 20:00:00,40.8326,-85.4997,53095,Flash Flood,0,0,0.0,
339235,2011-05-23 20:00:00,40.8825,-85.8774,0,0,0,0,2011-05-23 22:30:00,40.8793,-85.7607,53095,Flash Flood,0,0,0.0,
317586,2011-05-23 14:44:00,41.17,-85.63,0,0,0,0,2011-05-23 14:45:00,41.17,-85.63,53095,Hail,0,0,0.75,
317587,2011-05-23 15:08:00,40.82,-86.5,0,0,0,0,2011-05-23 15:09:00,40.82,-86.5,53095,Hail,0,0,1.0,
317588,2011-05-23 15:10:00,40.96,-86.13,0,0,0,0,2011-05-23 15:11:00,40.96,-86.13,53095,Hail,0,0,1.0,
317589,2011-05-23 15:28:00,40.91,-85.92,0,0,0,0,2011-05-23 15:29:00,40.91,-85.92,53095,Hail,0,0,0.88,
317591,2011-05-23 15:33:00,41.35,-85.14,0,0,0,0,2011-05-23 15:34:00,41.35,-85.14,53095,Hail,0,0,1.0,
317592,2011-05-23 15:34:00,40.91,-85.48,0,0,0,0,2011-05-23 15:35:00,40.91,-85.48,53095,Hail,0,0,0.75,
317593,2011-05-23 15:42:00,41.08,-85.63,0,0,0,0,2011-05-23 15:43:00,41.08,-85.63,53095,Hail,0,0,0.75,
317594,2011-05-23 16:32:00,40.7866,-85.5659,0,0,0,0,2011-05-23 16:33:00,40.7867,-85.5588,53095,Tornado,0,0,0.0,EF0
317595,2011-05-23 16:43:00,40.88,-85.5,0,0,0,0,2011-05-23 16:44:00,40.88,-85.5,53095,Hail,0,0,0.88,
317596,2011-05-23 16:59:00,40.83,-85.29,0,0,0,0,2011-05-23 17:00:00,40.83,-85.29,53095,Hail,0,0,1.0,
317597,2011-05-23 15:32:00,40.91,-85.92,0,0,0,0,2011-05-23 15:33:00,40.91,-85.92,53095,Thunderstorm Wind,0,0,55.0,
317598,2011-05-23 18:05:00,40.43,-84.98,0,0,0,0,2011-05-23 18:06:00,40.43,-84.98,53095,Thunderstorm Wind,0,0,50.0,
317590,2011-05-23 15:31:00,40.87,-85.82,0,0,0,0,2011-05-23 15:32:00,40.87,-85.82,53095,Hail,0,0,0.75,
449416,2013-05-01 00:00:00,38.5,-87.28,0,0,0,0,2013-05-03 02:00:00,38.5099,-87.2836,74314,Flood,0,0,0.0,
449425,2013-05-01 00:00:00,38.4,-87.73,0,0,0,0,2013-05-11 08:00:00,38.4119,-87.7413,74314,Flood,0,0,0.0,
449417,2013-05-01 00:00:00,38.4931,-87.4845,0,0,0,0,2013-05-04 10:00:00,38.4944,-87.5367,74314,Flood,0,0,0.0,
449426,2013-05-01 00:00:00,38.13,-87.93,0,0,0,0,2013-05-13 10:00:00,38.1448,-87.9138,74314,Flood,0,0,0.0,
543839,2014-11-24 07:54:00,39.81,-85.17,0,1000,0,0,2014-11-24 07:56:00,39.81,-85.17,90632,Thunderstorm Wind,0,0,50.0,
543842,2014-11-24 08:05:00,39.8175,-84.9961,0,1000,0,0,2014-11-24 08:07:00,39.8175,-84.9961,90632,Thunderstorm Wind,0,0,50.0,
486260,2013-11-17 15:55:00,41.3496,-85.752,0,0,0,0,2013-11-17 15:56:00,41.3496,-85.752,79972,Thunderstorm Wind,0,0,60.0,
486262,2013-11-17 15:55:00,41.3374,-85.7644,0,0,0,0,2013-11-17 15:56:00,41.3374,-85.7644,79972,Thunderstorm Wind,0,0,60.0,
486343,2013-11-17 15:29:00,41.23,-86.25,0,0,0,0,2013-11-17 15:30:00,41.23,-86.25,79972,Thunderstorm Wind,0,0,55.0,
486344,2013-11-17 15:24:00,41.08,-86.23,0,0,0,0,2013-11-17 15:25:00,41.08,-86.23,79972,Thunderstorm Wind,0,0,60.0,
486345,2013-11-17 16:08:00,41.4,-85.42,0,0,0,0,2013-11-17 16:09:00,41.4,-85.42,79972,Thunderstorm Wind,0,0,60.0,
486346,2013-11-17 16:17:00,41.47,-85.22,0,0,0,0,2013-11-17 16:18:00,41.47,-85.22,79972,Thunderstorm Wind,0,0,60.0,
486347,2013-11-17 16:25:00,41.63,-85.0,0,0,0,0,2013-11-17 16:26:00,41.63,-85.0,79972,Thunderstorm Wind,0,0,56.0,
482686,2013-11-17 16:50:00,40.59,-84.96,0,0,0,0,2013-11-17 16:51:00,40.59,-84.96,79972,Thunderstorm Wind,0,0,56.0,
482687,2013-11-17 16:15:00,40.88,-85.27,0,0,0,0,2013-11-17 16:16:00,40.88,-85.27,79972,Thunderstorm Wind,0,0,56.0,
482688,2013-11-17 16:10:00,40.67,-85.41,0,0,0,0,2013-11-17 16:11:00,40.67,-85.41,79972,Thunderstorm Wind,0,0,51.0,
485144,2013-11-17 15:47:00,40.51,-85.83,0,0,0,0,2013-11-17 15:48:00,40.51,-85.83,79972,Thunderstorm Wind,0,0,74.0,
485142,2013-11-17 15:11:00,41.7,-86.31,0,0,0,0,2013-11-17 15:12:00,41.7,-86.31,79972,Thunderstorm Wind,0,0,59.0,
485147,2013-11-17 15:30:00,40.66,-86.15,0,0,0,0,2013-11-17 15:31:00,40.66,-86.15,79972,Thunderstorm Wind,0,0,73.0,
485148,2013-11-17 15:35:00,40.75,-86.07,0,0,0,0,2013-11-17 15:36:00,40.75,-86.07,79972,Thunderstorm Wind,0,0,52.0,
485151,2013-11-17 16:02:00,40.81,-85.34,0,0,0,0,2013-11-17 16:03:00,40.81,-85.34,79972,Thunderstorm Wind,0,0,70.0,
485153,2013-11-17 16:02:00,41.4,-85.55,0,0,0,0,2013-11-17 16:03:00,41.4,-85.55,79972,Thunderstorm Wind,0,0,61.0,
485903,2013-11-17 16:10:00,41.03,-85.2,0,0,0,0,2013-11-17 16:11:00,41.03,-85.2,79972,Thunderstorm Wind,0,0,52.0,
485904,2013-11-17 16:25:00,41.08,-85.13,0,0,0,0,2013-11-17 16:26:00,41.08,-85.13,79972,Thunderstorm Wind,0,0,55.0,
486349,2013-11-17 15:48:00,40.82,-85.81,0,0,0,0,2013-11-17 15:49:00,40.82,-85.81,79972,Thunderstorm Wind,0,0,60.0,
486350,2013-11-17 15:55:00,40.56,-85.56,0,0,0,0,2013-11-17 15:56:00,40.56,-85.56,79972,Thunderstorm Wind,0,0,65.0,
486351,2013-11-17 15:55:00,40.49,-85.61,0,0,0,0,2013-11-17 15:56:00,40.49,-85.61,79972,Thunderstorm Wind,0,0,65.0,
479303,2013-11-17 15:43:00,41.0366,-85.8926,0,0,0,0,2013-11-17 15:44:00,41.0431,-85.8831,79972,Tornado,0,0,0.0,EF2
486348,2013-11-17 15:42:00,40.8,-85.82,0,0,0,0,2013-11-17 15:43:00,40.8,-85.82,79972,Thunderstorm Wind,0,0,55.0,
