,Unnamed: 0,DRUNK_DR,FATALS,LATITUDE,LONGITUD,STATE,DATE
8880,10706,0.0,1.0,39.06456944,-85.44147778,18.0,2012-09-23
8881,10707,0.0,2.0,39.53923889,-86.758925,18.0,2012-09-21
8882,10708,0.0,1.0,39.02906944,-86.98790278,18.0,2012-09-25
8885,10711,0.0,1.0,39.00004722,-86.14890556,18.0,2012-09-15
8888,10714,1.0,1.0,39.73163333,-86.05789167,18.0,2012-05-27
8889,10715,0.0,1.0,39.83191944,-86.27048889,18.0,2012-06-11
8890,10716,0.0,1.0,39.431825,-85.47925278,18.0,2012-09-28
8891,10717,0.0,1.0,39.81075,-86.23973889,18.0,2012-09-29
8892,10718,1.0,1.0,38.85335,-85.51789722,18.0,2012-09-29
8893,10719,0.0,1.0,39.44729722,-87.40665556,18.0,2012-07-20
8895,10721,1.0,1.0,39.09546944,-87.381625,18.0,2012-09-16
8897,10723,0.0,1.0,39.79318056,-87.26795,18.0,2012-08-07
8898,10724,1.0,1.0,38.46070833,-85.54219722,18.0,2012-08-19
8902,10728,0.0,1.0,39.58855278,-84.99218333,18.0,2012-10-01
8903,10729,1.0,1.0,39.76283889,-86.23157778,18.0,2012-09-27
8906,10732,1.0,1.0,39.20485556,-86.54731389,18.0,2012-10-07
8908,10734,1.0,2.0,39.27755278,-85.03934444,18.0,2012-10-06
8909,10735,1.0,1.0,39.55588611,-86.25093611,18.0,2012-10-06
8910,10736,0.0,1.0,38.83071389,-86.98215833,18.0,2012-09-28
8911,10737,0.0,1.0,39.57721111,-86.05889722,18.0,2012-10-09
8912,10738,0.0,1.0,39.92543611,-86.90267222,18.0,2012-10-02
8916,10742,0.0,1.0,38.14888056,-87.20152222,18.0,2012-10-12
8917,10743,1.0,1.0,37.97301111,-87.56355,18.0,2012-08-26
8919,10745,0.0,2.0,38.44483056,-85.86410278,18.0,2012-09-19
8920,10746,0.0,1.0,39.63166667,-85.89142778,18.0,2012-10-11
8923,10749,1.0,1.0,39.77991111,-86.25325833,18.0,2012-10-13
8925,10751,0.0,1.0,38.27679167,-86.74803333,18.0,2012-10-22
8926,10752,1.0,1.0,38.83877222,-86.55973333,18.0,2012-10-21
8928,10754,0.0,1.0,38.277925,-85.74511389,18.0,2012-10-18
8929,10755,0.0,1.0,39.77403889,-86.00707222,18.0,2012-10-23
8930,10756,0.0,1.0,39.03056389,-84.94129167,18.0,2012-10-24
8932,10758,0.0,1.0,39.29,-86.75636111,18.0,2012-10-03
8934,10760,1.0,1.0,39.74177778,-86.08255556,18.0,2012-10-25
8936,10762,0.0,1.0,39.54250278,-87.36991667,18.0,2012-10-27
8937,10763,1.0,1.0,38.78759444,-86.39401111,18.0,2012-10-29
8938,10764,0.0,1.0,38.88177222,-86.21975278,18.0,2012-10-20
8941,10767,1.0,1.0,39.77361111,-86.14417222,18.0,2012-10-21
8944,10770,0.0,1.0,39.80551667,-86.16625278,18.0,2012-10-28
8946,10772,0.0,1.0,38.30063611,-85.84712778,18.0,2012-10-30
8948,10774,1.0,1.0,38.959125,-85.91475556,18.0,2012-09-16
8951,10777,0.0,1.0,39.95654167,-86.08353611,18.0,2012-10-10
8954,10780,1.0,4.0,38.20584167,-85.87958056,18.0,2012-10-29
8957,10783,0.0,1.0,39.85090556,-84.85116389,18.0,2012-11-02
8958,10784,0.0,1.0,38.78229722,-84.972925,18.0,2012-11-03
8960,10786,0.0,1.0,38.48779444,-85.98348611,18.0,2012-11-03
8965,10791,0.0,1.0,38.30843056,-85.71971667,18.0,2012-11-07
8967,10793,0.0,1.0,38.90550556,-85.82097222,18.0,2012-11-05
8968,10794,0.0,1.0,38.32108056,-85.75123611,18.0,2012-11-10
8970,10796,0.0,1.0,39.51591389,-86.07372778,18.0,2012-11-10
8975,10801,1.0,1.0,39.04168333,-85.10112778,18.0,2012-11-10
8976,10802,1.0,1.0,39.79461944,-86.12141111,18.0,2012-11-02
8977,10803,0.0,1.0,39.0509,-84.89645833,18.0,2012-10-31
8978,10804,0.0,1.0,39.08983056,-85.34774167,18.0,2012-10-25
8980,10806,1.0,1.0,38.93083056,-85.61706944,18.0,2012-11-12
8982,10808,0.0,1.0,38.40225833,-87.30695833,18.0,2012-11-13
8983,10809,1.0,1.0,39.71674722,-85.98163611,18.0,2012-11-16
8984,10810,1.0,1.0,39.41247778,-87.44452222,18.0,2012-11-17
8985,10811,0.0,1.0,39.27586389,-84.87799722,18.0,2012-11-17
8986,10812,0.0,1.0,38.41175278,-87.30588333,18.0,2012-11-10
8987,10813,0.0,1.0,38.37932222,-86.00381944,18.0,2012-09-26
8989,10815,0.0,1.0,39.45069444,-85.02925278,18.0,2012-11-12
8990,10816,1.0,1.0,39.88702778,-86.04239167,18.0,2012-11-24
8992,10818,0.0,1.0,38.189425,-87.349425,18.0,2012-11-27
8993,10819,0.0,1.0,38.26357778,-85.93485278,18.0,2012-11-24
8994,10820,1.0,1.0,38.50946944,-85.540675,18.0,2012-11-22
8995,10821,1.0,1.0,39.01211667,-84.91844722,18.0,2012-10-08
8996,10822,0.0,1.0,39.93761389,-86.39771389,18.0,2012-11-25
8997,10823,0.0,1.0,39.78905556,-86.04540833,18.0,2012-09-20
9000,10826,0.0,1.0,39.76196389,-86.42373889,18.0,2012-10-27
9001,10827,0.0,1.0,38.87265556,-85.04815556,18.0,2012-09-01
9002,10828,1.0,1.0,39.52282778,-85.77252778,18.0,2012-11-16
9007,10833,0.0,1.0,38.85225556,-86.00696389,18.0,2012-12-05
9010,10836,0.0,1.0,37.95731667,-87.55409722,18.0,2012-12-06
9011,10837,0.0,1.0,38.31780556,-86.12931389,18.0,2012-12-04
9012,10838,0.0,1.0,39.73136111,-86.319475,18.0,2012-12-07
9014,10840,0.0,1.0,39.70995833,-86.378775,18.0,2012-12-08
9016,10842,1.0,1.0,39.59871944,-86.27494722,18.0,2012-12-08
9017,10843,0.0,1.0,39.44558889,-87.22172778,18.0,2012-12-05
9018,10844,0.0,1.0,39.96710833,-86.37780278,18.0,2012-12-10
9019,10845,1.0,1.0,38.22428333,-86.00717778,18.0,2012-12-08
9020,10846,0.0,1.0,39.80665556,-86.30796667,18.0,2012-12-13
9021,10847,1.0,1.0,39.43044167,-85.80779167,18.0,2012-12-15
9024,10850,0.0,1.0,38.36597778,-85.82942778,18.0,2012-09-11
9025,10851,0.0,2.0,39.53281389,-86.79388889,18.0,2012-12-09
9027,10853,0.0,1.0,39.93019167,-85.77113611,18.0,2012-12-13
9028,10854,0.0,1.0,38.82011111,-85.38262778,18.0,2012-12-13
9029,10855,1.0,1.0,38.76296944,-85.45001667,18.0,2012-12-18
9031,10857,0.0,1.0,39.75217778,-86.14042778,18.0,2012-12-18
9032,10858,0.0,1.0,39.83646944,-84.86166944,18.0,2012-12-14
9034,10860,0.0,1.0,38.74085556,-85.44973611,18.0,2012-12-17
9035,10861,1.0,1.0,38.47279722,-87.31421111,18.0,2012-12-20
9037,10863,0.0,1.0,39.43305,-85.59176944,18.0,2012-12-21
9039,10865,1.0,1.0,38.49054444,-86.76691111,18.0,2012-12-23
9040,10866,1.0,2.0,37.95491111,-87.50091667,18.0,2012-12-26
9043,10869,0.0,1.0,38.77875833,-85.83111944,18.0,2012-12-21
9045,10871,1.0,1.0,38.650625,-85.99296111,18.0,2012-12-24
9046,10872,0.0,1.0,39.05344722,-85.831425,18.0,2012-12-28
9051,10877,0.0,1.0,39.88777222,-86.211125,18.0,2012-12-27
9052,10878,0.0,1.0,39.097275,-87.40824444,18.0,2012-10-16
9053,10879,0.0,1.0,39.08661667,-84.87810278,18.0,2012-12-30
9055,10881,0.0,1.0,39.12135,-86.52326944,18.0,2012-12-20
9057,10883,0.0,1.0,39.82118889,-85.74626111,18.0,2012-12-30
9058,10884,1.0,3.0,37.94450833,-87.53255278,18.0,2012-12-30
9060,10886,0.0,1.0,37.97344444,-86.73281944,18.0,2012-12-22
9061,10887,0.0,1.0,39.84176111,-86.02891944,18.0,2012-12-31
9062,10888,0.0,1.0,39.26904722,-85.77128889,18.0,2012-11-15
9063,10889,0.0,1.0,39.02456944,-86.405125,18.0,2012-12-09
9065,10891,0.0,1.0,39.76515556,-85.76827778,18.0,2012-12-23
9067,10893,0.0,1.0,39.70960556,-86.08245278,18.0,2012-10-28
9069,10895,0.0,1.0,38.35545556,-87.59361389,18.0,2012-12-27
9071,10897,0.0,1.0,39.54638056,-85.44364167,18.0,2012-08-08
9073,10899,0.0,1.0,38.27668056,-86.34861111,18.0,2012-11-14
9075,10901,0.0,1.0,39.78144444,-86.09273333,18.0,2012-11-10
9076,10902,0.0,1.0,39.88338611,-86.06685278,18.0,2012-11-24
9079,10905,1.0,1.0,39.75197222,-86.25295833,18.0,2012-12-21
9080,10906,1.0,1.0,39.07259167,-84.896,18.0,2012-11-19
9081,10907,0.0,1.0,38.59283056,-86.04287222,18.0,2012-11-21
9082,10908,0.0,1.0,38.47911667,-85.78587222,18.0,2012-05-05
9083,10909,0.0,1.0,38.99282778,-84.95098056,18.0,2012-07-13
9085,10226,0.0,1.0,38.03868333,-87.671675,18.0,2013-01-06
9087,10228,1.0,1.0,39.51990278,-86.39693056,18.0,2013-01-07
9088,10229,0.0,1.0,37.95117778,-87.54231944,18.0,2013-01-04
9089,10230,0.0,1.0,38.652425,-85.623675,18.0,2013-01-09
9090,10231,1.0,1.0,37.939425,-87.50931944,18.0,2013-01-10
9095,10236,1.0,1.0,38.64799722,-85.71629722,18.0,2013-01-13
9097,10238,0.0,1.0,39.38020833,-86.75475,18.0,2013-01-14
9098,10239,1.0,1.0,39.79865278,-86.04640556,18.0,2013-01-03
9099,10240,0.0,2.0,38.55780556,-86.25454444,18.0,2013-01-09
9102,10243,0.0,1.0,38.3361,-85.81789167,18.0,2013-01-16
9106,10247,0.0,1.0,39.42217222,-86.47406667,18.0,2013-01-20
9107,10248,1.0,1.0,38.90825833,-87.43009444,18.0,2013-01-20
9109,10250,1.0,1.0,39.51296944,-87.10740278,18.0,2013-01-10
9110,10251,0.0,1.0,39.72239167,-86.15776389,18.0,2013-01-13
9112,10253,0.0,1.0,39.81165833,-85.21658056,18.0,2013-01-26
9113,10254,0.0,1.0,39.78889167,-86.07378889,18.0,2013-01-26
9115,10256,1.0,1.0,39.76698056,-86.15432222,18.0,2013-01-27
9117,10258,1.0,1.0,39.490225,-87.31413889,18.0,2013-01-26
9118,10259,1.0,1.0,38.31071944,-87.13396111,18.0,2013-01-29
9123,10264,0.0,1.0,38.75274444,-85.44983611,18.0,2013-01-28
9126,10267,0.0,1.0,37.95224722,-87.97930278,18.0,2013-01-26
9127,10268,0.0,1.0,39.21025278,-85.46403056,18.0,2013-01-29
9128,10269,0.0,1.0,38.99456111,-85.834825,18.0,2013-01-29
9129,10270,0.0,1.0,38.58727778,-86.45387222,18.0,2013-02-07
9130,10271,0.0,1.0,38.98046111,-85.69536667,18.0,2013-02-01
9139,10280,0.0,1.0,39.56261667,-85.79255278,18.0,2013-02-12
9140,10281,0.0,1.0,39.66127778,-86.38656667,18.0,2013-01-31
9143,10284,0.0,2.0,39.85961944,-84.98091944,18.0,2013-02-10
9145,10286,1.0,2.0,39.77812778,-86.16308056,18.0,2013-02-16
9146,10287,0.0,1.0,39.60511389,-86.21924722,18.0,2013-02-13
9151,10292,0.0,1.0,39.31500833,-85.55520556,18.0,2013-02-16
9152,10293,0.0,1.0,39.04263611,-87.54976389,18.0,2013-02-25
9153,10294,0.0,1.0,38.688175,-85.80134722,18.0,2013-02-20
9157,10298,0.0,1.0,39.59875,-84.86638611,18.0,2013-02-13
9160,10301,0.0,1.0,38.0825,-86.04051944,18.0,2013-02-19
9162,10303,0.0,1.0,39.65279722,-85.05364167,18.0,2013-02-28
9164,10305,0.0,1.0,39.71725278,-87.31839167,18.0,2013-03-02
9166,10307,0.0,1.0,39.84063889,-86.00455833,18.0,2013-02-24
9167,10308,0.0,1.0,39.01261389,-85.63729722,18.0,2013-02-19
9168,10309,1.0,1.0,38.51472778,-86.37524167,18.0,2013-02-21
9169,10310,1.0,1.0,38.45067222,-86.34930556,18.0,2013-03-02
9170,10311,0.0,1.0,39.80131111,-85.99757222,18.0,2013-03-02
9174,10315,0.0,1.0,38.76359167,-86.91365833,18.0,2013-03-05
9175,10316,0.0,1.0,38.40126667,-86.08845556,18.0,2013-03-05
9178,10319,0.0,1.0,38.90486667,-87.18695833,18.0,2013-03-07
9180,10321,1.0,1.0,38.03650556,-87.31936944,18.0,2013-03-08
9181,10322,0.0,1.0,37.90151944,-87.10481389,18.0,2013-03-12
9182,10323,0.0,1.0,39.91236944,-84.83158611,18.0,2013-03-11
9183,10324,1.0,1.0,39.06614444,-84.91905833,18.0,2013-03-12
9184,10325,1.0,1.0,39.40788889,-85.95338333,18.0,2013-03-04
9186,10327,1.0,1.0,39.95658889,-86.06651667,18.0,2013-03-17
9188,10329,0.0,1.0,39.45074722,-87.109325,18.0,2013-03-14
9189,10330,0.0,1.0,38.07800278,-86.99186389,18.0,2013-03-09
9190,10331,0.0,1.0,39.13223333,-86.80705556,18.0,2013-03-19
9191,10332,1.0,1.0,38.08898333,-87.47535833,18.0,2013-03-16
9195,10336,1.0,2.0,39.89813889,-86.55145278,18.0,2013-03-13
9196,10337,0.0,1.0,39.6923,-86.21409444,18.0,2013-03-21
9197,10338,0.0,1.0,39.40446389,-87.40623333,18.0,2013-03-21
9200,10341,0.0,1.0,39.23254722,-87.04523333,18.0,2013-03-23
9201,10342,0.0,1.0,38.34520278,-87.59811111,18.0,2013-03-20
9202,10343,0.0,1.0,39.65037222,-86.10472778,18.0,2013-03-21
9204,10345,0.0,1.0,39.60581111,-86.15878889,18.0,2013-01-22
9206,10347,0.0,1.0,39.53270278,-86.80576667,18.0,2013-03-05
9207,10348,0.0,1.0,39.14827778,-86.57295,18.0,2013-03-23
9208,10349,1.0,3.0,39.81106111,-86.03605278,18.0,2013-03-24
9209,10350,0.0,1.0,39.60070833,-86.27294167,18.0,2013-03-25
9210,10351,0.0,3.0,39.12548333,-85.41323611,18.0,2013-03-07
9216,10357,0.0,1.0,39.38518611,-87.39561389,18.0,2013-03-30
9218,10359,0.0,1.0,39.52898889,-86.28725833,18.0,2013-03-31
9221,10362,0.0,1.0,38.88286667,-85.59349722,18.0,2013-04-05
9223,10364,0.0,1.0,39.82723611,-84.89155,18.0,2013-04-06
9224,10365,0.0,1.0,39.833275,-86.01011111,18.0,2013-02-22
9226,10367,1.0,1.0,39.86425833,-86.17818889,18.0,2013-01-29
9228,10369,0.0,1.0,39.82587222,-86.012175,18.0,2013-04-08
9229,10370,0.0,1.0,39.26686667,-86.24924722,18.0,2013-04-07
9230,10371,0.0,1.0,38.13288056,-86.564575,18.0,2013-04-08
9234,10375,0.0,1.0,39.34686389,-87.40186944,18.0,2013-04-11
9235,10376,1.0,1.0,38.56172222,-86.93206389,18.0,2013-03-16
9236,10377,0.0,3.0,38.84743889,-86.49464444,18.0,2013-04-10
9237,10378,0.0,1.0,39.85331111,-85.41378056,18.0,2013-03-26
9238,10379,0.0,1.0,38.67463056,-85.78526111,18.0,2013-04-12
9240,10381,0.0,1.0,38.52421667,-86.02241389,18.0,2013-04-08
9243,10384,1.0,1.0,39.18731944,-87.4438,18.0,2013-04-14
9244,10385,0.0,2.0,39.58276389,-87.08815833,18.0,2013-04-06
9245,10386,0.0,1.0,39.8201,-86.08466389,18.0,2013-04-08
9246,10387,1.0,1.0,39.67291667,-86.29714722,18.0,2013-04-14
9247,10388,0.0,1.0,38.00427222,-87.47384722,18.0,2013-04-11
9250,10391,0.0,1.0,39.77043889,-86.07523056,18.0,2013-04-12
9251,10392,0.0,1.0,39.10784167,-84.87943056,18.0,2013-04-15
9252,10393,0.0,1.0,38.31127778,-86.09531111,18.0,2013-04-15
9253,10394,0.0,1.0,38.146975,-87.56538611,18.0,2013-03-04
9254,10395,1.0,1.0,38.03670278,-87.58910833,18.0,2013-04-14
9259,10400,1.0,1.0,38.54007778,-86.57916111,18.0,2013-04-21
9260,10401,0.0,1.0,38.29794444,-87.03539167,18.0,2013-04-14
9262,10403,0.0,1.0,38.32670556,-87.411275,18.0,2013-04-09
9263,10404,1.0,1.0,39.08314444,-87.18535556,18.0,2013-04-20
9264,10405,1.0,1.0,38.27079722,-85.73957778,18.0,2013-04-20
9265,10406,0.0,1.0,38.3205,-86.14606667,18.0,2013-04-23
9268,10409,0.0,1.0,39.94685278,-85.25214444,18.0,2013-04-24
9269,10410,1.0,1.0,39.30548611,-86.13919722,18.0,2013-04-24
9270,10411,0.0,1.0,39.55200278,-86.94538889,18.0,2013-03-03
9273,10414,1.0,1.0,39.09436111,-86.06364444,18.0,2013-04-29
9277,10418,0.0,1.0,39.89920556,-86.03297778,18.0,2013-04-29
9279,10420,0.0,1.0,38.32865,-85.76010278,18.0,2013-04-30
9281,10422,1.0,1.0,39.82474444,-86.16385,18.0,2013-04-27
9282,10423,0.0,1.0,38.0126,-87.47355278,18.0,2013-04-30
9284,10425,0.0,1.0,39.63918889,-86.77000833,18.0,2013-04-25
9289,10430,0.0,1.0,39.66268889,-87.37480278,18.0,2013-04-30
9290,10431,0.0,1.0,39.81776389,-84.98920556,18.0,2013-05-05
9291,10432,0.0,1.0,39.24108333,-84.947875,18.0,2013-04-29
9292,10433,0.0,1.0,39.73609444,-86.08272778,18.0,2013-05-04
9299,10440,1.0,1.0,39.56611667,-86.09334167,18.0,2013-05-11
9301,10442,0.0,2.0,39.796375,-86.11189722,18.0,2013-05-11
9303,10444,0.0,1.0,39.69790556,-85.91211389,18.0,2013-05-11
9307,10448,0.0,1.0,39.91242222,-86.17341389,18.0,2013-05-12
9311,10452,1.0,1.0,39.75791111,-86.06397222,18.0,2013-05-17
9313,10454,0.0,1.0,38.45093333,-86.26137778,18.0,2013-05-15
9314,10455,1.0,1.0,38.94706944,-85.83438333,18.0,2013-05-21
9317,10458,0.0,1.0,39.79631111,-86.055925,18.0,2013-04-13
9318,10459,0.0,1.0,39.75167222,-86.15819722,18.0,2013-05-01
9319,10460,0.0,1.0,38.24373889,-85.95608611,18.0,2013-05-15
9320,10461,0.0,1.0,39.83304722,-86.08370833,18.0,2013-05-23
9322,10463,0.0,1.0,38.68155278,-85.88899167,18.0,2013-05-19
9323,10464,0.0,1.0,39.88214444,-86.22188889,18.0,2013-05-28
9324,10465,0.0,1.0,39.46017778,-87.46474722,18.0,2013-05-30
9325,10466,0.0,1.0,39.76493333,-86.26257778,18.0,2013-05-11
9329,10470,1.0,1.0,39.42053611,-86.38930278,18.0,2013-06-01
9335,10476,0.0,1.0,37.88503056,-87.95508333,18.0,2013-06-03
9336,10477,1.0,1.0,38.96578056,-85.91531389,18.0,2013-06-01
9338,10479,1.0,1.0,39.07930833,-86.754125,18.0,2013-06-05
9344,10485,0.0,1.0,39.56941944,-86.05399444,18.0,2013-06-12
9345,10486,1.0,2.0,39.63053333,-87.46331667,18.0,2013-04-23
9346,10487,0.0,1.0,39.89485833,-85.14360833,18.0,2013-06-13
9348,10489,0.0,1.0,39.82381389,-86.25603611,18.0,2013-05-27
9349,10490,0.0,1.0,39.86206389,-86.12196667,18.0,2013-06-12
9350,10491,0.0,1.0,39.72591944,-86.21582778,18.0,2013-06-15
9352,10493,0.0,1.0,39.80278056,-86.13557222,18.0,2013-06-17
9354,10495,0.0,1.0,39.27738611,-85.52959444,18.0,2013-06-07
9357,10498,1.0,1.0,39.60324444,-86.220325,18.0,2013-06-22
9359,10500,0.0,1.0,39.10101667,-87.40247222,18.0,2013-05-31
9360,10501,0.0,1.0,38.16692222,-87.54961667,18.0,2013-06-17
9361,10502,0.0,1.0,37.94804722,-87.52526389,18.0,2013-06-21
9362,10503,0.0,1.0,39.47084444,-87.37885556,18.0,2013-06-15
9363,10504,0.0,1.0,39.25826667,-85.70769167,18.0,2013-06-20
9367,10508,0.0,1.0,38.44433333,-85.84510278,18.0,2013-06-25
9370,10511,1.0,1.0,39.77601111,-86.4608,18.0,2013-06-29
9371,10512,0.0,1.0,39.4853,-86.064,18.0,2013-07-01
9372,10513,0.0,1.0,38.7688,-87.46883056,18.0,2013-06-28
9373,10514,0.0,1.0,39.82279722,-86.34057778,18.0,2013-07-01
9375,10516,1.0,1.0,38.87821389,-87.18751944,18.0,2013-07-03
9376,10517,0.0,1.0,38.80651944,-85.64866389,18.0,2013-06-26
9377,10518,1.0,1.0,37.96334444,-87.71631667,18.0,2013-07-03
9382,10523,0.0,1.0,39.03053056,-84.88574722,18.0,2013-07-06
9383,10524,1.0,1.0,38.54550278,-85.977725,18.0,2013-06-29
9385,10526,0.0,1.0,38.30611389,-86.05528889,18.0,2013-07-05
9386,10527,1.0,1.0,38.97753333,-85.59601111,18.0,2013-06-09
9387,10528,0.0,1.0,38.37451667,-86.16020278,18.0,2013-06-12
9390,10531,0.0,1.0,39.39013889,-87.26916389,18.0,2013-07-09
9391,10532,0.0,1.0,38.13507222,-85.9126,18.0,2013-06-29
9392,10533,1.0,1.0,38.30298056,-85.93168333,18.0,2013-07-08
9395,10536,0.0,1.0,39.40694444,-85.95086111,18.0,2013-07-06
9397,10538,0.0,1.0,39.34703333,-84.91753056,18.0,2013-07-15
9400,10541,0.0,1.0,39.0915,-85.72860556,18.0,2013-07-10
9404,10545,0.0,1.0,38.04252222,-87.57421667,18.0,2013-07-23
9406,10547,0.0,1.0,38.00130833,-86.95774167,18.0,2013-07-20
9414,10555,0.0,1.0,39.82423889,-86.04584167,18.0,2013-07-22
9416,10557,0.0,1.0,39.85350278,-85.45121944,18.0,2013-07-22
9417,10558,0.0,1.0,38.80344722,-87.2533,18.0,2013-07-29
9419,10560,0.0,1.0,38.76860556,-86.99774444,18.0,2013-07-22
9420,10561,0.0,1.0,38.27410833,-85.83812222,18.0,2013-07-28
9421,10562,0.0,1.0,39.7618,-86.83449444,18.0,2013-07-31
9422,10563,0.0,2.0,38.196075,-86.94126389,18.0,2013-07-28
9423,10564,0.0,1.0,38.65686389,-87.16756667,18.0,2013-06-03
9424,10565,0.0,1.0,39.66228333,-85.94411667,18.0,2013-07-25
9425,10566,1.0,1.0,39.87339444,-86.28406111,18.0,2013-07-29
9428,10569,0.0,1.0,39.84806389,-86.00229167,18.0,2013-07-19
9434,10575,0.0,1.0,39.87045,-84.93070833,18.0,2013-07-30
9435,10576,0.0,1.0,39.60210556,-86.37425,18.0,2013-07-20
9436,10577,0.0,1.0,38.27489444,-87.58023056,18.0,2013-08-06
9439,10580,0.0,1.0,38.3358,-86.21655278,18.0,2013-08-02
9442,10583,0.0,1.0,38.00459167,-87.61025556,18.0,2013-08-06
9445,10586,0.0,1.0,38.37884167,-86.96654444,18.0,2013-08-08
9446,10587,0.0,1.0,39.80493611,-85.40441389,18.0,2013-08-05
9447,10588,0.0,1.0,39.78264722,-86.14836111,18.0,2013-07-22
9450,10591,1.0,1.0,39.55630278,-87.23869444,18.0,2013-07-31
9455,10596,0.0,1.0,39.18619444,-87.24810278,18.0,2013-08-10
9456,10597,0.0,1.0,39.86047222,-86.24126111,18.0,2013-08-09
9459,10600,0.0,1.0,38.86105278,-86.50435556,18.0,2013-06-11
9461,10602,0.0,1.0,38.86156667,-86.53364167,18.0,2013-08-18
9463,10604,0.0,1.0,37.99535,-86.64560833,18.0,2013-08-09
9466,10607,0.0,1.0,38.98936944,-84.92843611,18.0,2013-05-20
9467,10608,1.0,1.0,39.39266111,-84.81964722,18.0,2013-08-10
9469,10610,0.0,1.0,39.41711111,-86.41175278,18.0,2013-08-20
9475,10616,1.0,1.0,38.38791667,-86.35728056,18.0,2013-08-16
9476,10617,0.0,1.0,38.19761944,-87.91659167,18.0,2013-08-19
9478,10619,0.0,2.0,37.94822778,-87.46984722,18.0,2013-08-24
9480,10621,1.0,1.0,39.27899444,-84.83853056,18.0,2013-08-22
9481,10622,0.0,1.0,39.90080278,-85.80541111,18.0,2013-08-19
9483,10624,0.0,2.0,39.36526111,-85.7649,18.0,2013-08-25
9484,10625,0.0,1.0,38.68797778,-87.51071667,18.0,2013-08-27
9485,10626,0.0,1.0,38.73533333,-85.78082222,18.0,2013-08-23
9486,10627,1.0,1.0,39.03630556,-85.62643889,18.0,2013-08-17
9488,10629,0.0,1.0,39.71239444,-86.08237778,18.0,2013-08-18
9489,10630,1.0,1.0,39.464075,-86.01732222,18.0,2013-08-30
9491,10632,0.0,2.0,39.26823333,-85.83291667,18.0,2013-08-29
9492,10633,0.0,1.0,38.07907778,-87.55450833,18.0,2013-08-30
9493,10634,1.0,1.0,38.338575,-85.9613,18.0,2013-08-31
9494,10635,0.0,1.0,38.15275278,-87.59668056,18.0,2013-08-31
9495,10636,0.0,1.0,38.86307222,-86.06610278,18.0,2013-08-28
9498,10639,1.0,1.0,39.08276944,-85.06687222,18.0,2013-09-02
9499,10640,0.0,1.0,38.74790833,-85.06230556,18.0,2013-08-25
9501,10642,1.0,2.0,39.72571389,-86.02017222,18.0,2013-08-05
9502,10643,1.0,1.0,38.66428611,-86.93284722,18.0,2013-09-02
9503,10644,0.0,1.0,39.81818333,-86.09163889,18.0,2013-07-07
9506,10647,0.0,1.0,39.86103611,-86.27562222,18.0,2013-08-30
9507,10648,0.0,1.0,39.77408056,-86.21213611,18.0,2013-07-28
9508,10649,1.0,1.0,39.79035556,-86.02543611,18.0,2013-08-30
9511,10652,0.0,1.0,39.65433611,-86.12336667,18.0,2013-09-01
9513,10654,1.0,1.0,38.970925,-86.50794444,18.0,2013-09-08
9514,10655,0.0,1.0,39.74418056,-85.1436,18.0,2013-09-07
9515,10656,0.0,1.0,39.90350556,-86.01142222,18.0,2013-09-02
9516,10657,1.0,1.0,39.83483889,-86.12171667,18.0,2013-09-02
9519,10660,0.0,1.0,39.33108889,-86.26091667,18.0,2013-09-05
9521,10662,1.0,1.0,39.86179722,-86.40479444,18.0,2013-09-07
9523,10664,1.0,1.0,38.32046944,-86.71112778,18.0,2013-08-30
9524,10665,0.0,1.0,39.62371111,-85.92313056,18.0,2013-09-09
9525,10666,0.0,1.0,39.15551667,-87.18475278,18.0,2013-09-03
9533,10674,1.0,1.0,39.27758333,-86.77779167,18.0,2013-09-15
9536,10677,1.0,1.0,38.10214167,-87.66678611,18.0,2013-09-14
9538,10679,1.0,1.0,38.96430278,-86.46741389,18.0,2013-09-14
9544,10685,0.0,1.0,39.15066389,-84.85617222,18.0,2013-09-21
9546,10687,0.0,1.0,39.79071667,-86.13273611,18.0,2013-09-17
9547,10688,1.0,1.0,39.92870556,-84.91335278,18.0,2013-09-20
9549,10690,0.0,1.0,39.36187222,-85.95363889,18.0,2013-09-20
9550,10691,0.0,1.0,39.64595,-86.80069444,18.0,2013-09-23
9551,10692,0.0,1.0,39.12873889,-84.92666111,18.0,2013-09-23
9553,10694,0.0,1.0,38.10810278,-87.55403333,18.0,2013-09-24
9556,10697,0.0,1.0,39.82836389,-86.27590556,18.0,2013-09-21
9557,10698,0.0,1.0,39.94999722,-87.24059167,18.0,2013-09-23
9560,10701,0.0,1.0,37.9767,-87.441225,18.0,2013-09-10
9561,10702,0.0,1.0,38.97664167,-85.89113889,18.0,2013-09-24
9562,10703,0.0,1.0,39.58396667,-85.835025,18.0,2013-09-25
9564,10705,0.0,1.0,39.02809722,-85.738475,18.0,2013-09-27
9565,10706,0.0,1.0,38.72638611,-86.94234722,18.0,2013-09-29
9567,10708,0.0,1.0,38.38486944,-86.78351111,18.0,2013-09-26
9569,10710,1.0,1.0,39.83105278,-84.88006111,18.0,2013-09-08
9571,10712,0.0,1.0,39.63302222,-84.87590556,18.0,2013-09-01
9572,10713,0.0,1.0,39.59032222,-86.06470833,18.0,2013-09-30
9574,10715,0.0,1.0,39.92163056,-85.870975,18.0,2013-09-25
9576,10717,0.0,1.0,38.92229167,-85.88014722,18.0,2013-08-31
