EVENT_ID,EPISODE_ID,EVENT_TYPE,BEGIN_DATE_TIME,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,MAGNITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
5375899,1157537,Hail,2003-07-04 16:29:00,2003-07-04 16:29:00,0,0,0,0,0,0,1.5,41.35,-85.7,41.35,-85.7
5375900,1157537,Hail,2003-07-04 16:30:00,2003-07-04 16:30:00,0,0,0,0,0,0,0.75,41.2,-85.13,41.2,-85.13
5375901,1157537,Thunderstorm Wind,2003-07-04 16:39:00,2003-07-04 16:39:00,0,0,0,0,0,0,50.0,41.07,-86.4,41.07,-86.4
5375902,1157537,Thunderstorm Wind,2003-07-04 16:45:00,2003-07-04 16:45:00,0,0,0,0,0,0,52.0,41.17,-85.48,41.17,-85.48
5375903,1157537,Hail,2003-07-04 16:49:00,2003-07-04 16:49:00,0,0,0,0,0,0,0.75,41.07,-84.92,41.07,-84.92
5375904,1157537,Thunderstorm Wind,2003-07-04 16:50:00,2003-07-04 16:50:00,0,0,0,0,0,0,54.0,41.17,-85.48,41.17,-85.48
5375905,1157537,Thunderstorm Wind,2003-07-04 16:55:00,2003-07-04 16:55:00,0,0,0,0,3000,0,50.0,40.88,-86.03,40.88,-86.03
5375906,1157537,Thunderstorm Wind,2003-07-04 16:59:00,2003-07-04 16:59:00,0,0,0,0,0,0,50.0,41.23,-85.32,41.23,-85.32
5375907,1157537,Thunderstorm Wind,2003-07-04 17:05:00,2003-07-04 17:05:00,0,0,0,0,0,0,50.0,40.75,-86.35,40.75,-86.35
5377410,1160857,Tornado,2003-08-26 14:40:00,2003-08-26 14:40:00,0,0,0,0,10000,0,0.0,41.63,-86.17,41.63,-86.17
5377394,1160852,Thunderstorm Wind,2003-08-21 22:10:00,2003-08-21 22:10:00,0,0,0,0,0,0,50.0,41.6,-85.35,41.6,-85.35
5377395,1160852,Thunderstorm Wind,2003-08-21 22:05:00,2003-08-21 22:05:00,0,0,0,0,0,0,50.0,41.57,-85.58,41.57,-85.58
5377400,1160855,Thunderstorm Wind,2003-08-26 06:45:00,2003-08-26 06:45:00,0,0,0,0,0,0,50.0,41.42,-86.5,41.42,-86.5
5377401,1160855,Thunderstorm Wind,2003-08-26 07:10:00,2003-08-26 07:10:00,0,0,0,0,0,0,50.0,41.35,-85.73,41.35,-85.73
5377402,1160855,Thunderstorm Wind,2003-08-26 08:58:00,2003-08-26 08:58:00,0,0,0,0,0,0,50.0,41.02,-85.2,41.02,-85.2
5377093,1160739,Lightning,2003-08-27 17:15:00,2003-08-27 17:15:00,0,0,0,0,75000,0,0.0,,,,
5376266,1157576,Hail,2003-07-09 15:45:00,2003-07-09 15:45:00,0,0,0,0,0,0,0.75,39.3,-86.77,39.3,-86.77
5376267,1157576,Thunderstorm Wind,2003-07-09 15:55:00,2003-07-09 15:55:00,0,0,0,0,0,0,55.0,39.02,-86.52,39.02,-86.52
5376694,1157580,Thunderstorm Wind,2003-07-21 05:00:00,2003-07-21 05:00:00,0,0,0,0,0,0,60.0,40.25,-86.52,40.25,-86.52
5376695,1157580,Thunderstorm Wind,2003-07-21 05:00:00,2003-07-21 05:00:00,0,0,0,0,0,0,54.0,39.77,-86.53,39.77,-86.53
5376706,1157580,Thunderstorm Wind,2003-07-21 05:20:00,2003-07-21 05:20:00,0,0,0,0,0,0,55.0,39.62,-86.37,39.62,-86.37
5377023,1160738,Thunderstorm Wind,2003-08-22 14:15:00,2003-08-22 14:15:00,0,0,0,0,0,0,50.0,38.33,-85.92,38.3,-85.8
5377024,1160738,Thunderstorm Wind,2003-08-22 14:35:00,2003-08-22 14:35:00,0,0,0,0,0,0,50.0,38.22,-86.12,38.22,-86.12
5377025,1160739,Thunderstorm Wind,2003-08-27 16:00:00,2003-08-27 16:00:00,0,0,0,0,0,0,50.0,38.73,-85.38,38.73,-85.38
5377026,1160739,Thunderstorm Wind,2003-08-27 16:45:00,2003-08-27 16:45:00,0,0,0,0,0,0,50.0,38.45,-85.67,38.45,-85.67
5377027,1160739,Thunderstorm Wind,2003-08-27 18:10:00,2003-08-27 18:10:00,0,0,0,0,0,0,50.0,38.17,-86.5,38.17,-86.5
5377028,1160739,Thunderstorm Wind,2003-08-27 18:20:00,2003-08-27 18:20:00,0,0,0,0,0,0,50.0,38.23,-86.47,38.23,-86.47
5377029,1160739,Thunderstorm Wind,2003-08-27 21:40:00,2003-08-27 21:40:00,0,0,0,0,0,0,50.0,38.33,-85.8,38.33,-85.8
5377030,1160739,Thunderstorm Wind,2003-08-27 21:45:00,2003-08-27 21:45:00,0,0,0,0,0,0,50.0,38.48,-85.7,38.48,-85.7
5377031,1160739,Thunderstorm Wind,2003-08-27 17:15:00,2003-08-27 17:15:00,0,0,0,0,0,0,50.0,38.3,-85.8,38.3,-85.8
5376261,1157576,Thunderstorm Wind,2003-07-09 15:32:00,2003-07-09 15:32:00,0,0,0,0,1000000,0,65.0,39.63,-87.28,39.63,-87.28
5376693,1157580,Thunderstorm Wind,2003-07-21 04:55:00,2003-07-21 04:55:00,0,0,0,0,0,0,60.0,40.02,-87.48,40.02,-87.48
5376873,1160869,Thunderstorm Wind,2003-08-01 23:32:00,2003-08-01 23:36:00,0,0,0,0,2000,0,50.0,39.83,-84.9,39.83,-84.9
5376874,1160869,Flood,2003-08-02 00:10:00,2003-08-02 01:30:00,0,0,0,0,0,0,0.0,,,,
5375878,1157575,Flash Flood,2003-07-08 20:00:00,2003-07-09 00:00:00,0,0,0,0,0,0,0.0,,,,
5375879,1157575,Flash Flood,2003-07-08 20:00:00,2003-07-09 01:00:00,0,0,0,0,0,0,0.0,,,,
5376262,1157576,Hail,2003-07-09 15:01:00,2003-07-09 15:01:00,0,0,0,0,0,0,0.75,39.67,-87.4,39.67,-87.4
5376263,1157576,Thunderstorm Wind,2003-07-09 16:35:00,2003-07-09 16:56:00,0,0,0,0,0,0,55.0,39.25,-86.25,39.2,-86.25
5376258,1157576,Thunderstorm Wind,2003-07-09 17:40:00,2003-07-09 17:40:00,0,0,0,0,0,0,55.0,39.07,-85.63,39.0,-85.63
5376259,1157576,Thunderstorm Wind,2003-07-09 17:00:00,2003-07-09 17:00:00,0,0,0,0,0,0,55.0,39.22,-85.83,39.22,-85.83
5376260,1157576,Thunderstorm Wind,2003-07-09 15:45:00,2003-07-09 15:45:00,0,0,0,0,0,0,55.0,39.6,-86.93,39.6,-86.93
5378068,1160852,Thunderstorm Wind,2003-08-22 00:22:00,2003-08-22 00:22:00,0,0,0,0,0,0,50.0,40.8,-85.82,40.8,-85.82
5378069,1160852,Thunderstorm Wind,2003-08-21 22:45:00,2003-08-21 22:45:00,0,0,0,0,0,0,50.0,41.27,-85.7,41.27,-85.7
5376329,1157577,Thunderstorm Wind,2003-07-11 18:41:00,2003-07-11 18:55:00,0,0,0,0,20000,0,55.0,39.78,-86.25,39.9,-86.05
5376330,1157577,Thunderstorm Wind,2003-07-11 18:48:00,2003-07-11 18:48:00,0,0,0,0,0,0,55.0,39.97,-85.8,39.97,-85.8
5376331,1157577,Thunderstorm Wind,2003-07-11 18:52:00,2003-07-11 18:52:00,0,0,0,0,0,0,55.0,39.98,-86.13,39.98,-86.13
5376332,1157577,Thunderstorm Wind,2003-07-11 18:54:00,2003-07-11 18:54:00,0,0,0,0,20000,0,55.0,39.9,-85.92,39.9,-85.92
5376333,1157577,Thunderstorm Wind,2003-07-11 18:53:00,2003-07-11 18:53:00,0,0,0,0,0,0,55.0,40.27,-85.83,40.27,-85.83
5376334,1157577,Hail,2003-07-11 19:11:00,2003-07-11 19:11:00,0,0,0,0,0,0,0.75,39.78,-85.68,39.78,-85.68
5376256,1157576,Flash Flood,2003-07-09 22:00:00,2003-07-09 23:00:00,0,0,0,0,0,0,0.0,,,,
5377493,1160857,Thunderstorm Wind,2003-08-26 15:15:00,2003-08-26 15:15:00,0,0,0,0,0,0,50.0,41.47,-85.58,41.47,-85.58
5377494,1160857,Thunderstorm Wind,2003-08-26 15:30:00,2003-08-26 15:30:00,0,0,0,0,0,0,50.0,41.25,-85.43,41.25,-85.43
5377491,1160857,Thunderstorm Wind,2003-08-26 15:15:00,2003-08-26 15:15:00,0,0,0,0,0,0,50.0,41.62,-85.42,41.62,-85.42
5377492,1160857,Thunderstorm Wind,2003-08-26 15:20:00,2003-08-26 15:20:00,0,0,0,0,0,0,50.0,41.52,-85.27,41.52,-85.27
5376643,1157580,Thunderstorm Wind,2003-07-21 04:20:00,2003-07-21 04:20:00,0,0,0,0,0,0,60.0,40.03,-86.9,40.03,-86.9
5376257,1157576,Flash Flood,2003-07-09 20:40:00,2003-07-09 21:40:00,0,0,0,0,0,0,0.0,,,,
5376642,1157580,Thunderstorm Wind,2003-07-21 04:10:00,2003-07-21 04:10:00,0,0,0,0,0,0,60.0,40.45,-86.9,40.45,-86.9
5376860,1160736,Thunderstorm Wind,2003-08-17 14:25:00,2003-08-17 14:25:00,0,0,0,0,0,0,50.0,38.3,-85.8,38.3,-85.8
5376641,1157580,Thunderstorm Wind,2003-07-21 04:00:00,2003-07-21 04:00:00,0,0,0,0,0,0,60.0,40.2,-87.53,40.2,-87.53
5376690,1157580,Thunderstorm Wind,2003-07-21 04:35:00,2003-07-21 04:35:00,0,0,0,0,0,0,60.0,40.42,-86.27,40.42,-86.27
5377208,1160878,Flash Flood,2003-08-09 15:15:00,2003-08-09 16:30:00,0,0,0,0,0,0,0.0,,,,
5377209,1160878,Flood,2003-08-09 17:00:00,2003-08-09 17:30:00,0,0,0,0,0,0,0.0,,,,
5377173,1160857,Thunderstorm Wind,2003-08-26 14:30:00,2003-08-26 14:30:00,0,0,0,0,0,0,50.0,41.45,-86.2,41.45,-86.2
5377174,1160857,Thunderstorm Wind,2003-08-26 14:45:00,2003-08-26 14:45:00,0,0,0,0,0,0,69.0,41.38,-86.5,41.38,-86.5
5377175,1160857,Thunderstorm Wind,2003-08-26 15:08:00,2003-08-26 15:08:00,0,0,0,0,0,0,56.0,41.55,-85.55,41.55,-85.55
5377176,1160857,Thunderstorm Wind,2003-08-26 15:15:00,2003-08-26 15:15:00,0,0,0,0,0,0,50.0,41.23,-85.87,41.23,-85.87
5376691,1157580,Thunderstorm Wind,2003-07-21 04:40:00,2003-07-21 04:40:00,0,0,0,0,0,0,60.0,39.65,-86.87,39.65,-86.87
5376702,1157580,Thunderstorm Wind,2003-07-21 05:15:00,2003-07-21 05:15:00,0,0,0,0,0,0,55.0,39.67,-86.13,39.67,-86.13
5376692,1157580,Thunderstorm Wind,2003-07-21 04:50:00,2003-07-21 04:50:00,0,0,0,0,0,0,60.0,39.47,-87.4,39.47,-87.4
5376688,1157580,Thunderstorm Wind,2003-07-21 04:25:00,2003-07-21 04:25:00,0,0,0,0,0,0,60.0,40.12,-87.27,40.12,-87.27
5376703,1157580,Thunderstorm Wind,2003-07-21 05:20:00,2003-07-21 05:22:00,0,0,0,0,0,0,55.0,39.67,-86.07,39.67,-86.08
5376704,1157580,Thunderstorm Wind,2003-07-21 05:20:00,2003-07-21 05:20:00,0,0,0,0,0,0,55.0,39.77,-86.4,39.77,-86.4
5377538,1160865,Thunderstorm Wind,2003-07-21 06:50:00,2003-07-21 06:54:00,0,0,0,0,3000,0,50.0,38.95,-84.87,38.95,-84.87
5377539,1160865,Thunderstorm Wind,2003-07-21 06:17:00,2003-07-21 06:21:00,0,0,0,0,3000,0,50.0,39.58,-85.17,39.58,-85.17
5376847,1160730,Thunderstorm Wind,2003-08-02 03:15:00,2003-08-02 03:15:00,0,0,0,0,0,0,60.0,38.28,-85.72,38.28,-85.72
5377533,1160865,Thunderstorm Wind,2003-07-21 06:15:00,2003-07-21 06:25:00,0,0,0,0,5000,0,50.0,39.87,-85.02,39.87,-85.02
5377534,1160865,Thunderstorm Wind,2003-07-21 06:10:00,2003-07-21 06:25:00,0,0,0,0,5000,0,50.0,39.4,-85.0,39.4,-85.0
5377535,1160865,Thunderstorm Wind,2003-07-21 06:10:00,2003-07-21 06:14:00,0,0,0,0,2000,0,50.0,39.72,-85.0,39.72,-85.0
5377536,1160865,Thunderstorm Wind,2003-07-21 06:25:00,2003-07-21 06:40:00,0,0,0,0,5000,0,50.0,39.1,-85.33,39.1,-85.33
5377537,1160865,Thunderstorm Wind,2003-07-21 06:33:00,2003-07-21 06:50:00,0,0,0,0,5000,0,50.0,39.13,-84.93,39.13,-84.93
5377585,1160865,Flood,2003-07-21 18:51:00,2003-07-21 19:10:00,0,0,0,0,0,0,0.0,,,,
5377584,1160865,Thunderstorm Wind,2003-07-21 06:55:00,2003-07-21 07:10:00,0,0,0,0,8000,0,50.0,38.78,-85.02,38.78,-85.02
5377701,1160097,Hail,2003-08-01 16:04:00,2003-08-01 16:09:00,0,0,0,0,0,0,1.0,41.48,-87.33,41.48,-87.33
5377702,1160097,Thunderstorm Wind,2003-08-01 16:52:00,2003-08-01 16:52:00,0,0,0,0,0,0,61.0,41.35,-87.48,41.35,-87.48
5377703,1160097,Hail,2003-08-01 17:00:00,2003-08-01 17:05:00,0,0,0,0,0,0,0.75,41.37,-87.45,41.37,-87.45
5377704,1160098,Thunderstorm Wind,2003-08-26 12:45:00,2003-08-26 12:45:00,0,0,0,0,0,0,57.0,41.47,-87.05,41.47,-87.05
5377707,1160101,Thunderstorm Wind,2003-08-02 13:05:00,2003-08-02 13:05:00,0,0,0,0,0,0,52.0,40.93,-87.15,40.93,-87.15
5377708,1160101,Hail,2003-08-02 13:05:00,2003-08-02 13:10:00,0,0,0,0,0,0,0.88,40.93,-87.15,40.93,-87.15
5379376,1158792,Thunderstorm Wind,2003-08-27 17:08:00,2003-08-27 17:08:00,0,0,0,0,0,0,61.0,37.88,-87.05,37.88,-87.05
5379377,1158792,Thunderstorm Wind,2003-08-27 16:40:00,2003-08-27 16:40:00,0,0,0,0,0,0,50.0,38.12,-87.0,38.12,-87.03
5379684,1158792,Thunderstorm Wind,2003-08-27 16:19:00,2003-08-27 16:19:00,0,0,0,0,0,0,54.0,37.98,-87.45,37.95,-87.4
607811,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 19:00:00,0,0,0,0,0,0,0.0,,,,
607812,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 19:00:00,0,0,0,0,0,0,0.0,,,,
607824,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607826,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607827,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607828,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607829,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607830,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607831,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607813,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 19:00:00,0,0,0,0,0,0,0.0,,,,
607814,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
606936,101444,Winter Weather,2016-01-03 21:00:00,2016-01-04 09:00:00,0,0,0,0,0,0,0.0,,,,
606937,101444,Winter Weather,2016-01-03 21:00:00,2016-01-04 09:00:00,0,0,0,0,0,0,0.0,,,,
606938,101444,Winter Weather,2016-01-03 21:00:00,2016-01-04 09:00:00,0,0,0,0,0,0,0.0,,,,
606932,101444,Winter Weather,2016-01-03 21:00:00,2016-01-04 09:00:00,0,0,0,0,0,0,0.0,,,,
606933,101444,Winter Weather,2016-01-03 21:00:00,2016-01-04 09:00:00,0,0,0,0,0,0,0.0,,,,
606935,101444,Winter Weather,2016-01-03 21:00:00,2016-01-04 09:00:00,0,0,0,0,0,0,0.0,,,,
606939,101444,Winter Weather,2016-01-03 21:00:00,2016-01-04 09:00:00,0,0,0,0,0,0,0.0,,,,
606940,101444,Winter Weather,2016-01-03 21:00:00,2016-01-04 09:00:00,0,0,0,0,0,0,0.0,,,,
606941,101444,Winter Weather,2016-01-03 21:00:00,2016-01-04 09:00:00,0,0,0,0,0,0,0.0,,,,
606942,101444,Winter Weather,2016-01-03 21:00:00,2016-01-04 09:00:00,0,0,0,0,0,0,0.0,,,,
607810,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 19:00:00,0,0,0,0,0,0,0.0,,,,
607818,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607815,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607817,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607820,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607819,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607821,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607822,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607823,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
607825,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
620675,103801,Strong Wind,2016-02-28 12:00:00,2016-02-28 15:00:00,0,0,0,0,1000,0,39.0,,,,
620676,103801,Strong Wind,2016-02-28 12:00:00,2016-02-28 15:00:00,0,0,0,0,1000,0,39.0,,,,
620677,103801,Strong Wind,2016-02-28 12:00:00,2016-02-28 15:00:00,0,0,0,0,1000,0,39.0,,,,
620678,103801,Strong Wind,2016-02-28 12:00:00,2016-02-28 15:00:00,0,0,0,0,1000,0,39.0,,,,
620220,103738,Winter Storm,2016-02-14 15:00:00,2016-02-14 21:00:00,0,0,0,0,0,0,0.0,,,,
615609,103045,Flood,2016-02-25 03:00:00,2016-02-29 23:59:00,0,0,0,0,0,0,0.0,38.5181,-87.3829,38.5423,-87.2177
615611,103045,Flood,2016-02-25 22:00:00,2016-02-29 23:59:00,0,0,0,0,0,0,0.0,38.4946,-87.5394,38.49,-87.498
620673,103801,Strong Wind,2016-02-28 12:00:00,2016-02-28 15:00:00,0,0,0,0,1000,0,39.0,,,,
620674,103801,Strong Wind,2016-02-28 12:00:00,2016-02-28 15:00:00,0,0,0,0,1000,0,39.0,,,,
620222,103738,Winter Weather,2016-02-14 15:00:00,2016-02-14 21:00:00,0,0,0,0,0,0,0.0,,,,
620223,103738,Winter Weather,2016-02-14 15:00:00,2016-02-14 21:00:00,0,0,0,0,0,0,0.0,,,,
620225,103738,Winter Weather,2016-02-14 15:00:00,2016-02-14 21:00:00,0,0,0,0,0,0,0.0,,,,
620226,103738,Winter Weather,2016-02-14 15:00:00,2016-02-14 21:00:00,0,0,0,0,0,0,0.0,,,,
615605,103045,Flood,2016-02-25 09:00:00,2016-02-29 23:59:00,0,0,0,0,0,0,0.0,37.935,-87.3901,37.9341,-87.3741
615606,103045,Flood,2016-02-26 03:00:00,2016-02-29 23:59:00,0,0,0,0,0,0,0.0,37.8922,-87.9401,37.9258,-87.908
620165,103735,Winter Weather,2016-02-08 14:00:00,2016-02-09 02:00:00,0,0,0,0,0,0,0.0,,,,
620169,103735,Winter Weather,2016-02-08 14:00:00,2016-02-09 02:00:00,0,0,0,0,0,0,0.0,,,,
607832,101615,Winter Weather,2016-01-12 00:00:00,2016-01-12 12:00:00,0,0,0,0,0,0,0.0,,,,
612310,102457,Winter Storm,2016-01-22 04:00:00,2016-01-22 16:00:00,0,0,0,0,0,0,0.0,,,,
615728,103052,Winter Weather,2016-01-10 04:00:00,2016-01-10 12:00:00,0,0,0,0,0,0,0.0,,,,
615726,103052,Winter Weather,2016-01-10 04:00:00,2016-01-10 12:00:00,0,0,0,0,0,0,0.0,,,,
615727,103052,Winter Weather,2016-01-10 04:00:00,2016-01-10 12:00:00,0,0,0,0,0,0,0.0,,,,
615730,103052,Winter Weather,2016-01-10 04:00:00,2016-01-10 12:00:00,0,0,0,0,0,0,0.0,,,,
615479,103022,Winter Weather,2016-01-12 09:00:00,2016-01-12 20:00:00,4,0,0,0,0,0,0.0,,,,
615764,103022,Winter Weather,2016-01-12 09:00:00,2016-01-12 16:00:00,0,0,0,0,0,0,0.0,,,,
620821,103809,High Wind,2016-04-02 10:00:00,2016-04-02 18:00:00,0,0,0,0,2000,0,50.0,,,,
622015,103969,Blizzard,2016-02-24 03:00:00,2016-02-25 06:30:00,0,0,0,0,0,0,0.0,,,,
622019,103971,Winter Weather,2016-02-14 13:25:00,2016-02-14 13:30:00,30,0,0,0,280000,0,0.0,,,,
612309,102457,Winter Storm,2016-01-22 04:00:00,2016-01-22 15:00:00,0,0,0,0,0,0,0.0,,,,
612312,102457,Winter Weather,2016-01-22 04:00:00,2016-01-22 16:00:00,0,0,0,0,0,0,0.0,,,,
622016,103969,Winter Storm,2016-02-24 07:00:00,2016-02-25 06:30:00,0,0,0,0,0,0,0.0,,,,
622017,103969,Winter Storm,2016-02-24 07:00:00,2016-02-25 06:30:00,0,0,0,0,0,0,0.0,,,,
614067,102750,Winter Weather,2016-02-14 10:00:00,2016-02-14 17:00:00,0,0,0,0,0,0,0.0,,,,
614068,102750,Winter Weather,2016-02-14 10:00:00,2016-02-14 15:00:00,0,0,0,0,0,0,0.0,,,,
614069,102750,Winter Weather,2016-02-14 10:00:00,2016-02-14 17:00:00,0,0,0,0,0,0,0.0,,,,
614070,102750,Winter Weather,2016-02-14 11:00:00,2016-02-14 17:00:00,0,0,0,0,0,0,0.0,,,,
613849,102457,Winter Weather,2016-01-22 04:00:00,2016-01-22 15:00:00,0,0,0,0,0,0,0.0,,,,
615487,103022,Winter Weather,2016-01-12 09:00:00,2016-01-12 20:00:00,6,0,0,0,0,0,0.0,,,,
609137,101749,Heavy Snow,2016-01-22 08:00:00,2016-01-23 07:00:00,0,0,0,0,0,0,0.0,,,,
609138,101749,Heavy Snow,2016-01-22 08:00:00,2016-01-23 07:00:00,0,0,0,0,0,0,0.0,,,,
622018,103969,Winter Storm,2016-02-24 08:00:00,2016-02-25 06:30:00,0,0,0,0,0,0,0.0,,,,
622022,103971,Winter Weather,2016-02-14 15:45:00,2016-02-14 16:00:00,0,0,0,0,240000,0,0.0,,,,
609139,101749,Heavy Snow,2016-01-22 08:00:00,2016-01-23 07:00:00,0,0,0,0,0,0,0.0,,,,
609141,101749,Heavy Snow,2016-01-22 08:00:00,2016-01-23 07:00:00,0,0,0,0,0,0,0.0,,,,
609142,101749,Heavy Snow,2016-01-22 08:00:00,2016-01-23 07:00:00,0,0,0,0,0,0,0.0,,,,
622584,104073,Hail,2016-04-26 15:42:00,2016-04-26 15:46:00,0,0,0,0,0,0,0.88,39.63,-84.93,39.63,-84.93
611165,102207,Flood,2016-01-01 00:00:00,2016-01-09 13:00:00,0,0,0,0,30000,0,0.0,38.4198,-87.6963,38.4999,-87.5535
611183,102250,Winter Weather,2016-01-09 22:00:00,2016-01-10 03:00:00,0,0,0,0,0,0,0.0,,,,
611184,102250,Winter Weather,2016-01-09 22:00:00,2016-01-10 03:00:00,0,0,0,0,0,0,0.0,,,,
611215,102252,Heavy Snow,2016-01-19 23:00:00,2016-01-20 07:00:00,0,0,0,0,0,0,0.0,,,,
611216,102252,Heavy Snow,2016-01-19 23:00:00,2016-01-20 07:00:00,0,0,0,0,0,0,0.0,,,,
607350,101345,Flood,2016-01-01 00:00:00,2016-01-02 14:20:00,0,0,0,0,0,0,0.0,37.956,-86.7777,37.958,-86.7721
622585,104073,Hail,2016-04-26 16:57:00,2016-04-26 17:01:00,0,0,0,0,0,0,1.0,39.55,-85.18,39.55,-85.18
622589,104073,Thunderstorm Wind,2016-04-26 16:57:00,2016-04-26 17:01:00,0,0,0,0,1500,0,52.0,39.55,-85.18,39.55,-85.18
611185,102250,Winter Weather,2016-01-09 22:00:00,2016-01-10 03:00:00,0,0,0,0,0,0,0.0,,,,
611186,102250,Winter Weather,2016-01-10 00:00:00,2016-01-10 04:00:00,0,0,0,0,0,0,0.0,,,,
611217,102252,Heavy Snow,2016-01-19 23:00:00,2016-01-20 07:00:00,0,0,0,0,0,0,0.0,,,,
611220,102252,Winter Weather,2016-01-19 23:00:00,2016-01-20 06:00:00,0,0,0,0,0,0,0.0,,,,
611221,102252,Winter Weather,2016-01-19 23:00:00,2016-01-20 06:00:00,0,0,0,0,0,0,0.0,,,,
611163,102207,Flood,2016-01-01 00:00:00,2016-01-12 12:00:00,0,0,0,0,20000,0,0.0,38.4036,-87.7444,38.3493,-87.8137
611010,102207,Flood,2016-01-01 00:00:00,2016-01-14 11:00:00,0,0,0,0,10000,0,0.0,38.2,-87.92,38.0346,-88.0163
611020,102207,Flood,2016-01-01 00:00:00,2016-01-02 10:00:00,0,0,0,0,30000,0,0.0,37.92,-87.63,37.9144,-87.7004
611164,102207,Flood,2016-01-01 00:00:00,2016-01-08 13:00:00,0,0,0,0,20000,0,0.0,38.5,-87.28,38.5106,-87.101
611187,102250,Winter Weather,2016-01-10 00:00:00,2016-01-10 04:00:00,0,0,0,0,0,0,0.0,,,,
611188,102250,Winter Weather,2016-01-10 00:00:00,2016-01-10 04:00:00,0,0,0,0,0,0,0.0,,,,
611222,102252,Winter Weather,2016-01-19 23:00:00,2016-01-20 06:00:00,0,0,0,0,0,0,0.0,,,,
614071,102750,Winter Weather,2016-02-14 11:00:00,2016-02-14 15:00:00,0,0,0,0,0,0,0.0,,,,
614073,102750,Winter Weather,2016-02-14 11:00:00,2016-02-14 17:00:00,0,0,0,0,0,0,0.0,,,,
625748,104452,Winter Weather,2016-04-08 22:00:00,2016-04-09 08:00:00,0,0,0,0,0,0,0.0,,,,
611023,102207,Flood,2016-01-01 00:00:00,2016-01-08 03:00:00,0,0,0,0,0,0,0.0,37.93,-87.9,37.8885,-87.8075
611018,102207,Flood,2016-01-01 00:00:00,2016-01-05 12:00:00,0,0,0,0,0,0,0.0,37.9369,-87.3961,37.935,-87.3748
611016,102207,Flood,2016-01-01 00:00:00,2016-01-01 19:00:00,0,0,0,0,0,0,0.0,37.88,-87.05,37.8262,-87.0543
611033,102213,Flood,2016-01-04 08:00:00,2016-01-06 14:00:00,0,0,0,0,0,0,0.0,38.42,-87.58,38.3891,-87.5906
612308,102457,Winter Storm,2016-01-22 04:00:00,2016-01-22 15:00:00,0,0,0,0,0,0,0.0,,,,
618398,103474,Thunderstorm Wind,2016-03-27 20:53:00,2016-03-27 20:55:00,0,0,0,0,1000,0,50.0,39.7006,-85.2218,39.7006,-85.2218
618399,103474,Thunderstorm Wind,2016-03-27 21:20:00,2016-03-27 21:22:00,0,0,0,0,1000,0,50.0,39.7661,-84.9087,39.7661,-84.9087
618400,103474,Thunderstorm Wind,2016-03-27 21:16:00,2016-03-27 21:17:00,0,0,0,0,0,0,51.0,39.76,-84.84,39.76,-84.84
615706,103051,Dense Fog,2016-02-15 09:00:00,2016-02-15 19:00:00,0,0,0,0,0,0,0.0,,,,
615707,103051,Dense Fog,2016-02-15 06:00:00,2016-02-15 10:00:00,0,0,0,0,0,0,0.0,,,,
615708,103051,Dense Fog,2016-02-15 05:00:00,2016-02-15 10:00:00,0,0,0,0,0,0,0.0,,,,
